,STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,N2Ohy,N2O_FLAG_Why,ARGON,ARGON_FLAG_W,BTL_DATE,BTL_TIME,TRITER,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W,DELHE3,DELHE3_FLAG_W,DELHER,HELIER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
399,127,109,400,33RO20150525,     P16N.2,1,9,9,2,20150531,1645,29.5003,-151.9998,5466,1866.8,2.1702,34.6038,2,34.6031,2,76.7,2,76.5,2,151.03,2,40.61,2,0.01,2,2.85,2,,9,,9,,9,2367.8,2,2411.2,2,7.437,2,25.06,,9,,9,,9,,9,,,9,,35.9,2,,9,,9,20150531,1759,,2.1704,2,34.7662,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
400,127,108,401,33RO20150525,     P16N.2,1,8,8,2,20150531,1645,29.5003,-151.9998,5466,2333.6,1.7902,34.6396,2,34.6404,2,96.4,2,96.4,2,158.73,2,39.44,2,0.0,2,2.75,2,,9,,9,,9,2362.0,2,2423.4,2,7.4755,2,25.06,,9,,9,,9,,9,,,9,,36.3,2,,9,,9,20150531,1750,,1.7901,2,34.8037,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
401,127,107,402,33RO20150525,     P16N.2,1,7,7,2,20150531,1645,29.5003,-151.9998,5466,2833.6,1.6049,34.6617,2,34.6618,2,116.5,2,116.7,2,157.95,2,38.17,2,0.0,2,2.65,2,,9,,9,,9,2351.6,2,2426.6,2,7.5146,2,25.04,,9,,9,,9,,9,,,9,,35.6,2,,9,,9,20150531,1740,,1.6046,2,34.8253,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
402,127,106,403,33RO20150525,     P16N.2,1,6,6,2,20150531,1645,29.5003,-151.9998,5466,3332.7,1.5287,34.6736,2,34.6797,4,129.9,2,129.3,2,155.8,2,37.39,2,0.01,2,2.59,2,,9,,9,,9,2342.5,2,2424.8,2,7.5391,2,25.04,,9,,9,,9,,9,,,9,,36.5,2,,9,,9,20150531,1730,,1.5288,2,34.8432,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
403,127,105,404,33RO20150525,     P16N.2,1,5,5,2,20150531,1645,29.5003,-151.9998,5466,3833.5,1.5039,34.6805,2,34.6797,2,139.4,2,138.9,2,152.87,2,36.7,2,0.0,2,2.53,2,,9,,9,,9,2337.1,2,2424.8,2,7.5551,2,25.04,,9,,9,,9,,9,,,9,,36.0,2,,9,,9,20150531,1721,,1.5038,2,34.8432,6,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
404,127,104,405,33RO20150525,     P16N.2,1,4,4,2,20150531,1645,29.5003,-151.9998,5466,4332.6,1.492,34.6862,2,34.686,2,149.0,2,148.2,2,148.58,6,36.12,6,0.0,6,2.47,6,,9,,9,,9,2328.5,2,2421.2,2,7.5697,6,25.04,,9,,9,,9,,9,,,9,,36.2,2,,9,,9,20150531,1711,,1.4919,2,34.8496,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
405,127,103,406,33RO20150525,     P16N.2,1,3,3,2,20150531,1645,29.5003,-151.9998,5466,4831.8,1.5082,34.6899,2,34.6888,2,155.4,2,155.5,2,143.3,6,35.63,6,0.0,6,2.43,6,,9,,9,,9,2321.2,2,2418.4,2,7.5789,2,25.05,,9,,9,,9,,9,,,9,,36.5,2,,9,,9,20150531,1701,,1.5083,2,34.8524,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
406,127,102,407,33RO20150525,     P16N.2,1,2,2,2,20150531,1645,29.5003,-151.9998,5466,5193.7,1.5339,34.6918,2,34.6913,2,159.0,2,158.5,2,140.67,6,35.44,6,0.0,6,2.42,6,,9,,9,,9,2318.2,6,2416.2,6,7.5823,6,25.06,,9,,9,,9,,9,,,9,,36.6,2,,9,,9,20150531,1654,,1.5343,2,34.8549,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
407,127,101,408,33RO20150525,     P16N.2,1,1,1,4,20150531,1645,29.5003,-151.9998,5466,5560.3,1.569,34.6931,2,34.0216,4,161.9,2,146.7,4,36.7,4,26.16,4,0.01,4,1.84,4,,9,,9,,9,2183.9,4,2266.3,4,7.5622,4,25.07,,9,,9,,9,,9,,,9,,43.2,2,,9,,9,20150531,1645,,1.5692,2,34.1821,2,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
408,128,124,409,33RO20150525,     P16N.2,1,24,24,2,20150531,2221,29.9997,-151.9996,5399,40.2,22.1501,35.4453,2,,9,219.2,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2303,,22.173,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
409,128,123,410,33RO20150525,     P16N.2,1,23,23,2,20150531,2221,29.9997,-151.9996,5399,40.3,22.0875,35.4356,2,,9,220.0,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2302,,22.0867,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
410,128,122,411,33RO20150525,     P16N.2,1,22,22,2,20150531,2221,29.9997,-151.9996,5399,70.2,18.5997,34.9606,2,,9,235.5,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2300,,18.6101,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
411,128,121,412,33RO20150525,     P16N.2,1,21,21,2,20150531,2221,29.9997,-151.9996,5399,70.2,18.5475,34.9631,2,,9,235.2,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2259,,18.5959,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
412,128,119,413,33RO20150525,     P16N.2,1,19,19,2,20150531,2221,29.9997,-151.9996,5399,104.2,17.2018,34.8178,2,,9,224.5,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2257,,17.2157,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
413,128,120,414,33RO20150525,     P16N.2,1,20,20,2,20150531,2221,29.9997,-151.9996,5399,104.4,17.3026,34.8314,2,,9,225.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2257,,17.2997,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
414,128,118,415,33RO20150525,     P16N.2,1,18,18,2,20150531,2221,29.9997,-151.9996,5399,145.2,15.4546,34.537,2,,9,213.8,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2254,,15.4654,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
415,128,117,416,33RO20150525,     P16N.2,1,17,17,2,20150531,2221,29.9997,-151.9996,5399,145.3,15.4407,34.535,2,,9,213.8,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2254,,15.4386,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
416,128,116,417,33RO20150525,     P16N.2,1,16,16,2,20150531,2221,29.9997,-151.9996,5399,184.7,13.9888,34.3628,2,,9,211.6,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2252,,13.9685,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
417,128,115,418,33RO20150525,     P16N.2,1,15,15,2,20150531,2221,29.9997,-151.9996,5399,184.7,13.9682,34.3599,2,,9,211.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2251,,13.9484,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
418,128,114,419,33RO20150525,     P16N.2,1,14,14,2,20150531,2221,29.9997,-151.9996,5399,241.2,12.5492,34.2594,2,,9,209.8,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2249,,12.5419,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
419,128,113,420,33RO20150525,     P16N.2,1,13,13,2,20150531,2221,29.9997,-151.9996,5399,241.3,12.5495,34.2579,2,,9,209.9,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2248,,12.5348,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
420,128,111,421,33RO20150525,     P16N.2,1,11,11,2,20150531,2221,29.9997,-151.9996,5399,300.4,11.2896,34.2025,2,,9,207.6,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2245,,11.2941,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
421,128,112,422,33RO20150525,     P16N.2,1,12,12,2,20150531,2221,29.9997,-151.9996,5399,300.2,11.2969,34.2029,2,,9,207.6,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2245,,11.2966,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
422,128,109,423,33RO20150525,     P16N.2,1,9,9,2,20150531,2221,29.9997,-151.9996,5399,400.3,9.1659,34.0754,2,,9,201.1,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2241,,9.1853,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
423,128,110,424,33RO20150525,     P16N.2,1,10,10,2,20150531,2221,29.9997,-151.9996,5399,400.3,9.1941,34.0771,2,,9,201.3,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2241,,9.1951,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
424,128,107,425,33RO20150525,     P16N.2,1,7,7,2,20150531,2221,29.9997,-151.9996,5399,550.3,6.4667,33.9994,2,,9,117.7,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2236,,6.4691,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
425,128,108,426,33RO20150525,     P16N.2,1,8,8,2,20150531,2221,29.9997,-151.9996,5399,550.5,6.4726,33.9996,2,,9,118.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2236,,6.4731,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
426,128,106,427,33RO20150525,     P16N.2,1,6,6,2,20150531,2221,29.9997,-151.9996,5399,700.1,4.7219,34.0901,2,,9,50.5,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2231,,4.7207,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
427,128,105,428,33RO20150525,     P16N.2,1,5,5,2,20150531,2221,29.9997,-151.9996,5399,700.1,4.7223,34.0897,2,,9,50.5,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2231,,4.7235,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
428,128,103,429,33RO20150525,     P16N.2,1,3,3,2,20150531,2221,29.9997,-151.9996,5399,851.8,4.0065,34.252,2,,9,15.9,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2226,,4.0095,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
429,128,104,430,33RO20150525,     P16N.2,1,4,4,2,20150531,2221,29.9997,-151.9996,5399,851.7,4.011,34.2509,2,,9,15.9,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2227,,4.0088,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
430,128,102,431,33RO20150525,     P16N.2,1,2,2,2,20150531,2221,29.9997,-151.9996,5399,962.5,3.6988,34.3426,2,,9,13.4,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2222,,3.7001,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
431,128,101,432,33RO20150525,     P16N.2,1,1,1,2,20150531,2221,29.9997,-151.9996,5399,1000.0,3.6253,34.3653,2,,9,14.1,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,,9,,9,,9,20150531,2221,,3.6254,2,,9,,9,,,,,9,,,9,,,9,,,9,,,,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
432,128,424,433,33RO20150525,     P16N.2,4,24,24,2,20150531,140,29.9997,-151.9996,5399,3.4,22.4246,35.4415,2,35.4426,2,217.0,2,218.1,2,1.37,2,0.0,2,0.0,2,0.05,2,1.921,2,1.187,2,1.51,2,2033.9,6,2330.4,2,8.0279,6,25.03,0.435,2,,9,,9,,9,,,9,,,9,7.101,3,,9,20150601,353,0.003,22.4216,2,35.6097,2,,9,,,,,9,,,9,,,9,,,9,,7.101,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
433,128,423,434,33RO20150525,     P16N.2,4,23,23,2,20150531,140,29.9997,-151.9996,5399,25.2,22.2701,35.4461,2,35.4521,2,217.3,2,219.6,2,1.37,2,0.0,2,0.01,2,0.04,2,1.921,6,1.189,6,1.549,6,2034.8,2,2331.0,2,8.0284,2,24.98,,9,,9,,9,,9,,,9,,,9,7.132,3,,9,20150601,350,,22.2704,2,35.6192,2,,9,,,,,9,,,9,,,9,,,9,,7.132,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
434,128,422,435,33RO20150525,     P16N.2,4,22,22,2,20150531,140,29.9997,-151.9996,5399,50.1,20.5272,35.2063,2,35.1653,2,228.2,2,230.6,2,1.85,2,0.0,2,0.02,2,0.07,2,2.128,2,1.312,2,1.646,2,2029.6,2,2310.7,2,8.0041,6,25.05,0.451,2,1.7349,2,,9,,9,,6.9665,2,0.0174,,9,7.766,3,11.34,2,20150601,347,0.003,20.5386,2,35.3311,2,-0.86,2,0.2,0.0045,0.022,2.5144,2,0.0073,0.34252,2,0.00099,,9,,,9,,7.766,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
435,128,421,436,33RO20150525,     P16N.2,4,21,21,2,20150531,140,29.9997,-151.9996,5399,75.4,18.4262,34.9895,2,34.9881,2,230.6,2,230.7,2,3.12,2,0.0,2,0.02,2,0.07,2,2.267,2,1.389,2,1.685,2,2032.7,2,2298.7,2,7.9825,2,25.04,0.464,2,1.7306,2,,9,,9,,7.0108,2,0.0175,,9,8.311,3,11.625,2,20150601,345,0.003,18.4322,2,35.1531,2,-0.88,2,0.2,0.0045,0.022,2.5917,2,0.0075,0.35678,2,0.00103,,9,,,9,,8.311,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
436,128,420,437,33RO20150525,     P16N.2,4,20,20,2,20150531,140,29.9997,-151.9996,5399,99.6,17.537,34.868,2,34.8683,2,227.6,2,228.8,2,2.73,2,0.2,2,0.08,2,0.12,2,2.348,2,1.431,2,1.714,2,2035.2,2,2291.7,6,7.966,2,25.0,0.447,2,1.732,2,,9,,9,,7.0334,2,0.0176,,9,8.627,3,11.743,2,20150601,343,0.005,17.5427,2,35.0328,2,-1.0,2,0.2,0.0045,0.022,2.625,2,0.0076,0.36163,2,0.00105,,9,,,9,,8.627,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
437,128,419,438,33RO20150525,     P16N.2,4,19,19,2,20150531,140,29.9997,-151.9996,5399,150.1,15.08,34.4904,2,34.4707,2,211.2,2,211.3,2,5.37,2,5.27,2,0.02,2,0.42,2,2.686,2,1.608,2,1.694,2,2057.3,2,2264.6,2,7.8793,2,25.04,,9,,9,,9,,9,,,9,,,9,11.004,3,,9,20150601,340,,15.0837,2,34.6333,2,,9,,,,,9,,,9,,,9,,,9,,11.004,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
438,128,418,439,33RO20150525,     P16N.2,4,18,18,2,20150531,140,29.9997,-151.9996,5399,224.9,12.5893,34.2604,2,34.2626,2,209.3,2,208.8,2,10.06,2,10.45,2,0.01,2,0.76,2,2.988,2,1.752,2,1.626,2,2082.6,2,2259.3,2,7.8124,2,25.03,0.451,2,1.7786,6,,9,,9,,7.389,6,0.0135,,9,14.346,3,13.071,6,20150601,337,0.004,12.5634,2,34.4242,2,0.25,6,0.14,0.0035,0.018,2.9867,6,0.0059,0.42387,6,0.0009,,9,,,9,,14.346,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
439,128,417,440,33RO20150525,     P16N.2,4,17,17,2,20150531,140,29.9997,-151.9996,5399,301.0,10.9782,34.1796,2,34.176,2,206.3,2,204.6,2,15.04,2,14.16,2,0.01,2,1.01,2,3.197,2,1.837,2,1.514,2,2103.2,2,2260.3,2,7.7613,2,25.0,0.461,2,1.7745,2,,9,,9,,7.4331,2,0.0186,,9,17.036,3,13.466,2,20150601,334,0.003,10.9795,2,34.3371,2,1.52,2,0.2,0.0046,0.026,3.1109,2,0.009,0.44426,2,0.00129,,9,,,9,,17.036,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
440,128,416,441,33RO20150525,     P16N.2,4,16,16,2,20150531,140,29.9997,-151.9996,5399,400.5,8.856,34.0612,2,34.0618,2,192.8,2,193.4,2,25.1,2,19.53,2,0.01,2,1.38,2,3.326,2,1.888,2,1.345,2,2139.0,2,2263.2,2,7.6837,2,25.04,0.424,2,1.8181,2,,9,,9,,7.6603,2,0.0192,,9,21.9,3,14.183,2,20150601,331,0.003,8.8545,2,34.2224,6,3.82,2,0.2,0.0047,0.027,3.2925,2,0.0095,0.47839,2,0.00139,,9,,,9,,21.9,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
441,128,415,442,33RO20150525,     P16N.2,4,15,15,2,20150531,140,29.9997,-151.9996,5399,500.1,6.7614,33.9903,2,33.9885,2,129.5,2,131.2,2,46.88,2,29.2,2,0.0,2,2.05,2,2.677,2,1.413,2,0.722,2,2207.8,2,2276.0,2,7.5186,2,25.04,0.392,2,1.8201,2,,9,,9,,7.7556,2,0.0194,,9,27.879,3,14.864,2,20150601,328,0.003,6.7621,2,34.1487,2,10.3,2,0.2,0.0047,0.028,3.5272,2,0.0102,0.51987,2,0.00151,,9,,,9,,27.879,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
442,128,414,443,33RO20150525,     P16N.2,4,14,14,2,20150531,140,29.9997,-151.9996,5399,650.6,5.0456,34.0532,2,34.0525,2,65.0,2,64.3,2,77.16,2,38.19,2,0.01,2,2.7,2,1.28,6,0.618,6,0.23,6,2283.3,2,2304.4,2,7.3652,2,25.03,0.254,2,1.8639,2,,9,,9,,7.9264,2,0.0198,,9,37.721,3,15.503,2,20150601,322,0.002,5.0453,2,34.2131,2,16.21,2,0.2,0.0048,0.029,3.6837,2,0.0107,0.54916,2,0.00159,,9,,,9,,37.721,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
443,128,413,444,33RO20150525,     P16N.2,4,13,13,2,20150531,140,29.9997,-151.9996,5399,799.8,4.1456,34.2139,2,34.2168,2,20.2,2,21.1,2,103.51,2,42.87,2,0.01,2,3.06,2,0.191,2,0.096,2,0.071,2,2340.6,2,2336.6,2,7.2903,6,25.02,0.091,2,1.8913,6,,9,,9,,8.025,6,0.016,,9,47.206,3,15.808,6,20150601,318,0.003,4.1454,2,34.3782,2,15.92,6,0.14,0.035,0.022,3.767,6,0.009,0.56426,6,0.0011,,9,,,9,,47.206,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
444,128,412,445,33RO20150525,     P16N.2,4,12,12,2,20150531,140,29.9997,-151.9996,5399,950.1,3.7069,34.3392,2,34.3398,2,13.2,2,13.2,2,117.95,2,43.74,2,0.0,2,3.14,2,0.022,2,0.016,2,0.012,2,2362.7,6,2359.8,2,7.2913,2,25.0,0.019,2,1.8779,2,,9,,9,,7.9608,2,0.0199,,9,50.101,3,15.864,2,20150601,314,0.002,3.706,2,34.5018,2,16.0,2,0.2,0.0049,0.03,3.796,2,0.011,0.57023,2,0.00165,,9,,,9,,50.101,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
445,128,411,446,33RO20150525,     P16N.2,4,11,11,2,20150531,140,29.9997,-151.9996,5399,1101.1,3.366,34.4345,2,34.4323,2,20.7,2,20.6,2,127.03,2,43.74,2,0.01,2,3.11,2,0.006,2,0.006,2,0.0,2,2372.0,2,2375.3,2,7.3159,2,25.05,0.001,2,1.8922,2,,9,,9,,7.975,2,0.0199,,9,47.59,3,15.984,2,20150601,310,0.002,3.3665,2,34.5946,2,18.35,2,0.2,0.0049,0.03,3.8373,2,0.0111,0.57716,2,0.00167,,9,,,9,,47.59,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
446,128,410,447,33RO20150525,     P16N.2,4,10,10,2,20150531,140,29.9997,-151.9996,5399,1300.4,2.9921,34.507,2,34.5065,2,36.5,2,36.4,2,134.63,2,42.96,2,0.02,2,3.05,2,0.002,2,0.002,2,0.0,2,2370.7,2,2389.6,2,7.3542,2,25.05,0.001,2,1.9177,2,,9,,9,,8.0747,2,0.0202,,9,41.844,3,16.121,2,20150601,305,0.001,2.9922,2,34.6692,2,20.34,2,0.2,0.005,0.031,3.865,2,0.0112,0.58339,2,0.00169,,9,,,9,,41.844,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
447,128,409,448,33RO20150525,     P16N.2,4,9,9,2,20150531,140,29.9997,-151.9996,5399,1599.6,2.4755,34.5693,2,34.5683,2,59.0,2,59.2,2,145.07,2,41.69,2,0.01,2,2.93,2,-0.001,2,0.001,2,0.0,2,2369.6,2,2404.6,2,7.4018,2,25.07,-0.003,2,1.9096,2,,9,,9,,8.0512,2,0.0201,,9,35.228,3,16.265,2,20150601,258,0.002,2.4756,2,34.7313,2,21.57,2,0.2,0.005,0.031,3.905,2,0.0113,0.58904,2,0.00171,,9,,,9,,35.228,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
448,128,408,449,33RO20150525,     P16N.2,4,8,8,2,20150531,140,29.9997,-151.9996,5399,1999.5,2.0242,34.6134,2,34.6124,2,77.0,2,76.6,2,157.27,2,40.61,2,0.03,2,2.85,2,0.0,2,0.001,2,0.0,2,2371.3,2,2416.4,2,7.437,6,25.08,0.007,2,1.926,2,,9,,9,,8.0913,2,0.0202,,9,30.418,3,16.412,2,20150601,250,0.002,2.0239,2,34.7756,2,22.78,2,0.2,0.005,0.031,3.9612,2,0.0115,0.59686,2,0.00173,,9,,,9,,30.418,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
449,128,407,450,33RO20150525,     P16N.2,4,7,7,2,20150531,140,29.9997,-151.9996,5399,2501.1,1.7005,34.6468,2,34.6466,2,98.8,2,98.8,2,163.03,2,39.24,2,0.01,2,2.74,2,0.0,2,0.0,2,0.0,2,2363.7,2,2417.6,3,7.4806,6,25.07,,9,,9,,9,,9,,,9,,,9,26.139,3,,9,20150601,240,,1.7005,2,34.8099,2,,9,,,,,9,,,9,,,9,,,9,,26.139,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
450,128,406,451,33RO20150525,     P16N.2,4,6,6,2,20150531,140,29.9997,-151.9996,5399,3000.4,1.5384,34.6665,2,34.6668,2,119.1,2,119.9,2,160.68,2,37.97,2,0.02,2,2.63,2,-0.001,2,0.0,2,0.0,2,2352.2,2,2426.0,2,7.5193,2,25.05,,9,,9,,9,,9,,,9,,,9,23.447,3,,9,20150601,230,,1.5386,2,34.8303,2,,9,,,,,9,,,9,,,9,,,9,,23.447,2.0,"['P16N', 'P16']",2015-05-25,2015-06-25,Bonnie
