STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
106,119,2520,33RO20110926,        A10,1,19,11007,2,20111027,1232,-29.0404,-43.004,4073.0,314.7,14.2859,35.4521,2,35.4531,2,210.3,2,209.9,2,2.5,6,7.8,6,0.01,6,0.432,4,2.805,2,1.63,2,1.219,2,2116.4,2,2332.9,2,,9,,7.8747,2,25.0,,1,,1,,9,,9,,1.087,3,,1,,9,,9,314.7,,9,14.2394,26.486,35.6203,2,,9,,9,,,9,,11.172,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,118,2521,33RO20110926,        A10,1,18,11710,2,20111027,1232,-29.0404,-43.004,4073.0,374.3,13.3117,35.2951,2,35.2942,2,210.1,2,209.9,2,3.2,2,9.8,2,0.01,2,0.539,4,2.925,2,1.659,2,1.25,2,,9,2323.9,2,,9,,7.8497,2,25.0,,1,,1,,9,,9,,1.221,3,,1,,9,,9,374.3,,9,13.2589,26.569,35.4607,2,,9,,9,,,9,,12.187,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,117,2522,33RO20110926,        A10,1,17,11023,2,20111027,1232,-29.0404,-43.004,4073.0,460.2,11.8071,35.0676,2,35.0699,2,208.3,2,208.3,2,4.4,2,13.3,2,0.0,2,0.698,4,3.06,2,1.701,2,1.088,2,2131.1,2,2313.7,2,,9,,7.8107,2,25.0,,1,,1,,9,,9,,1.482,3,,1,,9,,9,460.2,,9,11.747,26.691,35.2353,2,,9,,9,,,9,,13.129,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,116,2523,33RO20110926,        A10,1,16,11709,2,20111027,1232,-29.0404,-43.004,4073.0,524.8,10.0523,34.8117,2,34.812,2,207.9,2,208.0,2,6.3,2,17.5,2,0.0,2,0.895,4,3.197,2,1.723,2,1.057,2,,9,2301.0,2,,9,,7.7636,2,25.0,,1,,1,,9,,9,,2.016,3,,1,,9,,9,524.8,,9,9.9903,26.806,34.9761,2,,9,,9,,,9,,14.285,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,115,2524,33RO20110926,        A10,1,15,11006,2,20111027,1232,-29.0404,-43.004,4073.0,625.2,7.7337,34.5283,2,34.5296,2,215.5,2,214.4,2,9.9,2,22.6,2,0.0,2,1.153,4,3.336,2,1.746,2,0.926,2,,9,2290.0,2,,9,,7.7065,2,25.0,,1,,1,,9,,9,,3.126,3,,1,,9,,9,625.2,,9,7.6704,26.952,34.6924,2,,9,,9,,,9,,15.532,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,114,2525,33RO20110926,        A10,1,14,11708,2,20111027,1232,-29.0404,-43.004,4073.0,723.3,5.9877,34.3505,2,34.3531,2,229.6,2,229.1,2,12.9,6,25.5,6,0.0,6,1.303,4,3.466,2,1.799,2,0.96,2,,9,2285.3,2,,9,,7.6805,2,25.0,,1,,1,,9,,9,,4.296,3,,1,,9,,9,723.3,,9,5.9236,27.051,34.515,2,,9,,9,,,9,,15.541,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,113,2526,33RO20110926,        A10,1,13,11031,2,20111027,1232,-29.0404,-43.004,4073.0,824.7,5.0195,34.3029,2,34.3041,2,227.0,2,226.7,2,18.5,2,28.0,2,0.0,2,1.478,4,3.1,2,1.564,2,0.694,2,2171.3,2,2288.4,2,,9,,7.6565,2,25.0,,1,,1,,9,,9,,4.324,3,,1,,9,,9,824.7,,9,4.952,27.128,34.4659,2,,9,,9,,,9,,16.685,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,112,2527,33RO20110926,        A10,1,12,11027,2,20111027,1232,-29.0404,-43.004,4073.0,925.2,4.25,34.2827,2,34.2837,2,221.4,2,224.5,2,24.7,2,29.8,2,0.0,2,1.613,4,2.715,2,1.345,2,0.555,2,,9,2291.4,2,,9,,7.6423,2,25.0,,1,,1,,9,,9,,4.153,3,,1,,9,,9,925.2,,9,4.179,27.198,34.4454,2,,9,,9,,,9,,17.495,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,111,2528,33RO20110926,        A10,1,11,11707,2,20111027,1232,-29.0404,-43.004,4073.0,1023.8,3.8254,34.3253,2,34.3271,2,209.5,2,210.9,2,32.8,2,31.4,2,0.0,2,1.766,4,1.969,6,0.957,6,0.343,6,,9,2298.8,2,,9,,7.6182,2,25.0,,1,,1,,9,,9,,3.298,3,,1,,9,,9,1023.8,,9,3.7494,27.276,34.489,2,,9,,9,,,9,,19.255,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,110,2529,33RO20110926,        A10,1,10,11003,2,20111027,1232,-29.0404,-43.004,4073.0,1175.3,3.45,34.4206,2,34.4217,2,193.4,2,193.3,2,43.4,2,32.7,2,0.0,2,1.934,4,0.971,2,0.469,2,0.134,2,2215.9,2,2312.1,2,,9,,7.6002,2,25.0,,1,,1,,9,,9,,1.982,3,,1,,9,,9,1175.3,,9,3.3646,27.389,34.584,2,,9,,9,,,9,,20.473,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,109,2530,33RO20110926,        A10,1,9,11706,2,20111027,1232,-29.0404,-43.004,4073.0,1350.3,3.0971,34.5271,2,34.5275,2,188.2,2,188.0,2,50.9,6,32.3,6,0.0,6,1.974,4,0.479,2,0.23,2,0.097,2,2226.1,2,2322.2,6,,9,,7.5968,6,25.0,,1,,1,,9,,9,,1.204,3,,1,,9,,9,1350.3,,9,3.0006,27.508,34.6903,2,,9,,9,,,9,,20.396,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,108,2531,33RO20110926,        A10,1,8,11033,2,20111027,1232,-29.0404,-43.004,4073.0,1551.1,3.1293,34.668,2,34.6745,2,192.9,2,194.1,2,48.9,2,29.9,2,0.0,2,1.849,4,0.182,2,0.087,2,0.056,2,2220.2,2,2325.8,2,,9,,7.6222,2,25.0,,9,,1,,9,,9,,0.674,3,,9,,9,,9,1551.1,,9,3.0154,27.622,34.838,2,,9,,9,,,9,,19.418,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,107,2532,33RO20110926,        A10,1,7,11705,2,20111027,1232,-29.0404,-43.004,4073.0,1851.4,3.279,34.8339,2,34.8345,2,218.1,2,219.5,2,38.1,2,25.1,2,0.0,2,1.515,4,0.125,2,0.064,2,0.041,2,,9,2324.6,2,,9,,7.6753,2,25.0,,1,,1,,9,,9,,0.563,3,,9,,9,,9,1851.4,,9,3.1363,27.741,34.9988,2,,9,,9,,,9,,16.596,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,106,2533,33RO20110926,        A10,1,6,11029,2,20111027,1232,-29.0404,-43.004,4073.0,2150.5,3.3495,34.9218,2,34.9218,2,241.4,2,241.7,2,27.5,2,21.4,2,0.0,2,1.233,4,0.181,2,0.091,2,0.0,2,,9,2321.2,2,,9,,7.7166,2,25.0,,9,,1,,9,,9,,0.742,3,,9,,9,,9,2150.5,,9,3.1775,27.806,35.0865,2,,9,,9,,,9,,14.508,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,105,2534,33RO20110926,        A10,1,5,11704,2,20111027,1232,-29.0404,-43.004,4073.0,2500.3,3.1599,34.9403,2,34.9417,2,250.3,2,251.3,2,25.6,6,20.1,6,0.0,6,1.149,4,0.172,2,0.087,2,0.041,2,,9,2322.0,2,,9,,7.7306,2,25.0,,1,,1,,9,,9,,0.697,3,,9,,9,,9,2500.3,,9,2.957,27.841,35.1065,6,,9,,9,,,9,,13.753,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,104,2535,33RO20110926,        A10,1,4,11030,2,20111027,1232,-29.0404,-43.004,4073.0,2851.0,2.9096,34.9261,2,34.9264,2,250.5,2,251.6,2,30.3,2,20.5,2,0.0,2,1.224,4,0.107,2,0.054,2,0.0,2,2177.3,2,2326.8,2,,9,,7.7306,2,25.0,,9,,1,,9,,9,,0.565,3,,9,,9,,9,2851.0,,9,2.6762,27.856,35.0911,2,,9,,9,,,9,,13.684,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,103,2536,33RO20110926,        A10,1,3,11703,2,20111027,1232,-29.0404,-43.004,4073.0,3400.5,2.3816,34.8851,2,34.8861,2,249.4,2,249.4,2,44.1,2,22.3,2,0.0,2,1.427,4,0.069,2,0.035,2,0.041,2,,9,2333.8,4,,9,,7.7204,4,25.0,,1,,1,,9,,9,,0.41,3,,9,,9,,9,3400.5,,9,2.1029,27.872,35.0506,2,,9,,9,,,9,,14.179,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,102,2537,33RO20110926,        A10,1,2,11702,2,20111027,1232,-29.0404,-43.004,4073.0,3649.9,1.2691,34.77,2,34.7726,2,228.9,2,230.0,2,87.9,2,28.3,2,0.0,2,2.135,4,0.12,2,0.058,2,0.11,2,,9,2354.4,6,,9,,7.6598,6,25.0,,1,,1,,9,,9,,0.458,3,,9,,9,,9,3649.9,,9,0.993,27.863,34.9366,2,,9,,9,,,9,,16.441,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
106,101,2538,33RO20110926,        A10,1,1,11701,2,20111027,1232,-29.0404,-43.004,4073.0,4065.5,0.5337,34.6956,2,34.6968,2,221.2,2,219.9,2,116.3,6,32.0,6,0.0,6,2.587,4,0.288,6,0.135,6,0.078,6,2260.4,6,2365.6,2,,9,,7.6134,2,25.0,,1,,1,,9,,9,,0.749,3,,9,,9,,9,4065.5,,9,0.2353,27.849,34.8604,2,,9,,9,,,9,,17.7535,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,124,2539,33RO20110926,        A10,1,24,11714,2,20111027,1649,-28.8914,-43.4758,,4.6,20.8977,36.6884,2,36.6806,2,221.8,2,222.4,2,0.7,2,0.0,2,0.0,2,0.041,4,2.029,6,1.251,6,1.245,6,2089.3,6,2403.2,2,,9,,8.038,2,25.0,,9,,9,1.14,2,47.8,2,2.7,4.186,4,,9,58.878,2,4.08,2,4.6,,9,20.8968,25.803,36.8536,2,,9,,1,,,9,,7.176,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,123,2540,33RO20110926,        A10,1,23,11713,2,20111027,1649,-28.8914,-43.4758,,39.5,20.8714,36.6889,2,36.689,2,222.0,2,223.0,2,0.8,2,0.0,2,0.0,2,0.048,4,2.036,2,1.248,2,1.349,2,2089.2,2,2404.3,6,,9,,8.0365,6,25.0,,9,,9,,9,,9,,4.322,4,,9,61.9902,2,4.51,2,39.5,,9,20.8638,25.817,36.862,2,,9,,9,,,9,,7.259,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,122,2541,33RO20110926,        A10,1,22,11712,2,20111027,1649,-28.8914,-43.4758,,95.1,19.2231,36.3347,2,36.3461,2,218.6,2,219.3,2,0.9,2,0.5,2,0.12,2,0.095,4,2.175,2,1.331,2,1.395,2,2091.7,2,2383.0,2,,9,,8.005,2,25.0,,9,,9,,9,,9,,2.802,4,,9,57.5512,2,4.35,2,95.1,,9,19.2059,25.996,36.5175,2,,9,,1,,,9,,7.628,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,121,2542,33RO20110926,        A10,1,21,11010,2,20111027,1649,-28.8914,-43.4758,,140.2,17.7372,35.9933,2,35.9947,2,202.9,2,207.4,2,1.5,2,2.8,2,0.03,2,0.223,4,2.356,2,1.418,2,1.321,2,2103.4,2,2362.5,2,,9,,7.9579,2,25.0,,9,,9,,9,,9,,1.053,4,,9,52.1561,2,6.03,2,140.2,,9,17.7133,26.1,36.1644,2,,9,,1,,,9,,8.492,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,120,2543,33RO20110926,        A10,1,20,11715,2,20111027,1649,-28.8914,-43.4758,,199.8,16.2393,35.7143,2,35.7147,2,205.9,2,206.3,2,2.0,2,4.5,2,0.02,2,0.306,4,2.543,2,1.505,2,1.257,2,2110.0,2,2346.3,2,,9,,7.9208,2,25.0,,9,,9,,9,,9,,0.845,4,,9,50.9561,2,8.46,2,199.8,,9,16.2072,26.249,35.8831,2,,9,,9,,,9,,9.339,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,119,2544,33RO20110926,        A10,1,19,11007,2,20111027,1649,-28.8914,-43.4758,,284.7,14.6388,35.4664,2,35.4671,2,205.3,2,205.9,2,2.5,2,7.4,2,0.01,2,0.434,4,2.77,2,1.61,2,1.218,2,2118.1,2,2332.5,2,,9,,7.8777,2,25.0,,9,,9,,9,,9,,0.639,3,,9,48.4683,2,,9,284.7,,9,14.5961,26.423,35.6343,2,,9,,9,,,9,,11.107,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,118,2545,33RO20110926,        A10,1,18,11710,2,20111027,1649,-28.8914,-43.4758,,385.1,12.8904,35.2195,2,35.2244,2,207.9,2,207.8,2,3.5,6,10.9,6,0.01,6,0.588,4,2.973,2,1.669,2,1.087,2,2127.7,2,2318.8,2,,9,,7.8366,2,25.0,,9,,9,,9,,9,,0.85,4,,9,47.639,2,,9,385.1,,9,12.8372,26.6,35.3905,2,,9,,9,,,9,,12.472,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,117,2546,33RO20110926,        A10,1,17,11023,2,20111027,1649,-28.8914,-43.4758,,475.6,11.1449,34.9658,2,34.9722,2,206.1,2,206.4,2,5.4,2,14.9,2,0.0,2,0.786,4,3.098,2,1.682,2,0.983,2,2137.2,2,2307.2,2,,9,,7.7916,2,25.0,,9,,9,,9,,9,,0.999,3,,9,47.1805,2,,9,475.6,,9,11.0851,26.736,35.1371,2,,9,,9,,,9,,13.94,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,116,2547,33RO20110926,        A10,1,16,11709,2,20111027,1649,-28.8914,-43.4758,,574.5,8.9886,34.6817,2,34.6872,2,205.9,2,206.0,2,8.5,2,20.2,2,0.01,2,1.046,4,3.194,2,1.69,2,0.887,2,2150.6,2,2295.3,2,,9,,7.7324,2,25.0,,9,,9,,9,,9,,1.786,3,,9,43.0537,2,,9,574.5,,9,8.9252,26.883,34.8507,2,,9,,9,,,9,,15.773,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,115,2548,33RO20110926,        A10,1,15,11006,2,20111027,1649,-28.8914,-43.4758,,675.2,6.7396,34.4307,2,34.4321,2,219.2,2,219.3,2,12.2,2,24.7,2,0.0,2,1.279,4,3.344,2,1.728,2,0.817,2,2160.9,2,2286.5,2,,9,,7.6885,2,25.0,,9,,9,,9,,9,,2.218,3,,9,43.7268,2,,9,675.2,,9,6.6761,27.015,34.5944,2,,9,,9,,,9,,16.288,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,114,2549,33RO20110926,        A10,1,14,11708,2,20111027,1649,-28.8914,-43.4758,,775.7,5.3868,34.3142,2,34.3163,2,229.3,2,229.6,2,16.0,2,27.0,2,0.0,2,1.419,4,3.333,2,1.7,2,0.795,2,2167.8,2,2285.7,2,,9,,7.6675,2,25.0,,9,,9,,9,,9,,3.017,3,,9,41.9415,2,,9,775.7,,9,5.3214,27.097,34.4781,2,,9,,9,,,9,,16.839,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,113,2550,33RO20110926,        A10,1,13,11031,2,20111027,1649,-28.8914,-43.4758,,874.4,4.4346,34.2779,2,34.2798,2,227.6,2,228.2,2,22.3,2,29.2,2,0.0,2,1.579,4,2.928,2,1.465,2,0.634,2,2179.9,2,2289.2,2,,9,,7.6455,2,25.0,,9,,9,,9,,9,,3.305,3,,9,39.3659,2,,9,874.4,,9,4.3667,27.175,34.4414,2,,9,,9,,,9,,17.816,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,112,2551,33RO20110926,        A10,1,12,11027,2,20111027,1649,-28.8914,-43.4758,,1002.7,3.8452,34.3166,2,34.3171,2,212.8,2,212.7,2,32.0,6,31.3,6,0.0,6,1.761,4,2.086,2,1.021,2,0.375,2,2198.4,2,2298.1,2,,9,,7.6212,2,25.0,,9,,9,,9,,9,,2.593,3,,9,42.7707,3,,9,1002.7,,9,3.7708,27.266,34.4789,2,,9,,9,,,9,,19.554,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,111,2552,33RO20110926,        A10,1,11,11707,2,20111027,1649,-28.8914,-43.4758,,1201.2,3.2447,34.4405,2,34.4413,2,192.0,2,192.1,2,47.2,2,32.9,2,0.0,2,1.983,4,0.894,2,0.431,2,0.153,2,2222.0,2,2314.4,2,,9,,7.5972,2,25.0,,9,,9,,9,,9,,1.415,3,,9,,5,,9,1201.2,,9,3.1591,27.424,34.6037,2,,9,,9,,,9,,20.996,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,110,2553,33RO20110926,        A10,1,10,11003,2,20111027,1649,-28.8914,-43.4758,,1400.8,3.0814,34.5625,2,34.5654,2,188.3,2,188.6,2,52.0,2,32.0,2,0.0,2,1.987,4,0.368,2,0.176,2,0.059,2,2227.5,6,2322.4,6,,9,,7.6017,6,25.0,,9,,9,,9,,9,,0.772,3,,9,37.961,2,,9,1400.8,,9,2.9809,27.54,34.7284,2,,9,,9,,,9,,21.05,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,109,2554,33RO20110926,        A10,1,9,11706,2,20111027,1649,-28.8914,-43.4758,,1601.1,3.238,34.7175,2,34.7159,2,195.7,2,198.4,2,46.7,2,29.1,2,0.0,2,1.787,4,0.156,2,0.078,2,0.044,2,2217.4,2,2325.2,2,,9,,7.6342,2,25.0,,9,,9,,9,,9,,0.438,3,,9,40.0976,2,,9,1601.1,,9,3.1184,27.647,34.8796,2,,9,,9,,,9,,19.445,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,108,2555,33RO20110926,        A10,1,8,11033,2,20111027,1649,-28.8914,-43.4758,,1750.8,3.2437,34.7964,2,34.8019,2,212.0,2,211.3,2,41.6,2,26.6,2,0.0,2,1.623,4,0.034,4,0.013,4,0.003,4,2205.5,2,2328.6,2,,9,,7.6635,2,25.0,,9,,9,,9,,9,,0.157,4,,9,43.8732,2,,9,1750.8,,9,3.1106,27.716,34.966,2,,9,,9,,,9,,7.351,4.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,107,2556,33RO20110926,        A10,1,7,11705,2,20111027,1649,-28.8914,-43.4758,,2025.6,3.5904,34.9376,2,34.9433,2,239.9,2,241.1,2,23.8,2,21.3,2,0.0,2,1.193,4,0.213,6,0.107,6,0.03,6,2175.5,2,2317.7,2,,9,,7.7226,2,25.0,,9,,9,,9,,9,,0.581,3,,9,42.1854,2,,9,2025.6,,9,3.4266,27.794,35.108,6,,9,,9,,,9,,14.88,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,106,2557,33RO20110926,        A10,1,6,11029,2,20111027,1649,-28.8914,-43.4758,,2299.8,3.4005,34.9435,2,34.9454,2,247.1,2,247.8,2,24.1,6,20.5,6,0.0,6,1.156,4,0.197,2,0.098,2,0.039,2,2173.1,2,2319.5,2,,9,,7.7296,2,25.0,,9,,9,,9,,9,,0.559,3,,9,41.6878,2,,9,2299.8,,9,3.2131,27.821,35.1102,2,,9,,9,,,9,,14.335,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,105,2558,33RO20110926,        A10,1,5,11704,2,20111027,1649,-28.8914,-43.4758,,2600.1,3.0655,34.9278,2,34.9285,2,248.0,2,249.0,2,29.1,2,20.9,2,0.0,2,1.229,4,0.12,2,0.06,2,0.0,2,2175.6,2,2323.5,2,,9,,7.7306,2,25.0,,9,,9,,9,,9,,0.395,3,,9,43.4341,2,,9,2600.1,,9,2.8544,27.841,35.0932,2,,9,,9,,,9,,14.166,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,104,2559,33RO20110926,        A10,1,4,11030,2,20111027,1649,-28.8914,-43.4758,,2902.6,2.8554,34.9229,2,34.9244,2,250.6,2,250.9,2,31.7,2,20.9,2,0.0,2,1.25,4,0.098,2,0.053,2,0.044,2,2177.1,2,2331.4,2,,9,,7.7356,2,25.0,,9,,9,,9,,9,,0.35,3,,9,44.3512,2,,9,2902.6,,9,2.6179,27.859,35.0891,2,,9,,9,,,9,,13.954,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,103,2560,33RO20110926,        A10,1,3,11703,2,20111027,1649,-28.8914,-43.4758,,3299.3,2.0239,34.8481,2,34.8484,2,241.5,2,242.0,2,59.1,2,24.4,2,0.0,2,1.673,4,0.085,2,0.045,2,0.071,2,2204.0,2,2341.3,2,,9,,7.7004,2,25.0,,9,,9,,9,,9,,0.286,3,,9,40.6732,2,,9,3299.3,,9,1.7646,27.869,35.0127,2,,9,,9,,,9,,15.16,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,102,2561,33RO20110926,        A10,1,2,11702,2,20111027,1649,-28.8914,-43.4758,,3672.0,1.0276,34.7451,2,34.7447,2,225.8,2,225.5,2,98.2,2,29.8,2,0.0,2,2.305,4,0.166,2,0.08,2,0.098,2,2241.2,2,2358.2,2,,9,,7.6454,6,25.0,,9,,9,,9,,9,,0.351,3,,9,40.1171,2,,9,3672.0,,9,0.7556,27.856,34.9085,2,,9,,9,,,9,,17.202,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
107,101,2562,33RO20110926,        A10,1,1,11701,2,20111027,1649,-28.8914,-43.4758,,4000.7,0.5149,34.6945,2,34.6952,2,220.3,2,220.0,2,117.8,6,32.2,6,0.0,6,2.61,4,0.294,6,0.137,6,0.05,6,2261.0,6,2367.4,2,,9,,7.6142,2,25.0,,9,,9,,9,,9,,0.507,3,,9,38.0098,2,,9,4000.7,,9,0.2237,27.848,34.8588,2,,9,,9,,,9,,18.1235,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,124,2563,33RO20110926,        A10,1,24,11714,2,20111027,2344,-28.7434,-43.9457,3834.0,5.1,21.0738,36.5248,2,36.403,4,223.6,2,223.4,2,1.0,2,0.0,2,0.0,2,0.047,4,,9,,9,,9,2086.6,6,2394.0,2,,9,,8.033,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,5.1,,9,21.0729,25.635,36.5747,4,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,123,2564,33RO20110926,        A10,1,23,11713,2,20111027,2344,-28.7434,-43.9457,3834.0,49.2,20.9308,36.5562,2,36.5525,2,222.2,2,222.6,2,1.0,2,0.1,2,0.02,2,0.06,4,,9,,9,,9,2088.3,2,2396.0,6,,9,,8.028,4,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,49.2,,9,20.9213,25.695,36.7249,2,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,122,2565,33RO20110926,        A10,1,22,11712,2,20111027,2344,-28.7434,-43.9457,3834.0,100.7,18.7727,36.2739,2,36.2785,2,220.8,2,221.6,2,0.9,2,0.8,2,0.05,2,0.099,4,,9,,9,,9,2094.0,2,2379.4,2,,9,,8.002,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,100.7,,9,18.7548,26.062,36.4496,2,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,121,2566,33RO20110926,        A10,1,21,11010,2,20111027,2344,-28.7434,-43.9457,3834.0,151.0,17.1804,35.9302,2,35.9341,2,215.5,2,215.8,2,1.5,2,2.7,2,0.02,2,0.201,4,,9,,9,,9,2099.2,2,2359.2,2,,9,,7.9589,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,151.0,,9,17.1551,26.193,36.1036,2,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,120,2567,33RO20110926,        A10,1,20,11715,2,20111027,2344,-28.7434,-43.9457,3834.0,200.7,15.8633,35.658,2,35.6673,2,205.4,2,204.9,2,2.1,2,5.1,2,0.01,2,0.325,4,,9,,9,,9,2111.0,2,2342.8,2,,9,,7.9098,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,200.7,,9,15.8315,26.297,35.8355,2,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,119,2568,33RO20110926,        A10,1,19,11007,2,20111027,2344,-28.7434,-43.9457,3834.0,260.3,14.9975,35.5206,2,35.5232,2,204.7,2,204.1,2,2.6,2,6.8,2,0.01,2,0.41,4,,9,,9,,9,2118.5,2,2334.4,2,,9,,7.8848,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,260.3,,9,14.9578,26.385,35.6907,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,118,2569,33RO20110926,        A10,1,18,11710,2,20111027,2344,-28.7434,-43.9457,3834.0,335.1,13.6109,35.3235,2,35.3302,2,208.4,2,207.6,2,3.2,2,9.4,2,0.0,2,0.525,4,,9,,9,,9,2125.1,2,2324.0,2,,9,,7.8548,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,335.1,,9,13.563,26.533,35.4968,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,117,2570,33RO20110926,        A10,1,17,11023,2,20111027,2344,-28.7434,-43.9457,3834.0,414.3,12.1488,35.1107,2,35.1111,2,208.2,2,206.5,2,4.4,2,12.7,2,0.0,2,0.676,4,,9,,9,,9,2133.8,3,2315.1,2,,9,,7.8207,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,414.3,,9,12.0937,26.658,35.2766,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,116,2571,33RO20110926,        A10,1,16,11709,2,20111027,2344,-28.7434,-43.9457,3834.0,516.3,10.1839,34.8307,2,34.8384,2,202.5,2,202.9,2,6.9,2,17.6,2,0.0,2,0.913,4,,9,,9,,9,2146.5,3,2301.3,2,,9,,7.7595,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,516.3,,9,10.1224,26.805,35.0027,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,115,2572,33RO20110926,        A10,1,15,11006,2,20111027,2344,-28.7434,-43.9457,3834.0,614.9,8.1024,34.5827,2,34.5837,2,205.1,2,204.1,2,10.4,6,22.7,6,0.0,6,1.15,4,,9,,9,,9,2160.0,3,2291.7,2,,9,,7.7044,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,614.9,,9,8.0384,26.941,34.7468,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
