,STNNBR,CASTNO,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
1722,67.0,2.0,6.0,1723,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,201.0,11.1851,35.0579,2.0,111.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1723,67.0,2.0,7.0,1724,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,201.2,11.1858,35.058,2.0,111.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1724,67.0,2.0,8.0,1725,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.9,11.1755,35.0559,2.0,111.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1725,67.0,2.0,9.0,1726,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.1,11.1559,35.0544,2.0,111.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1726,67.0,2.0,10.0,1727,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,199.9,11.1591,35.0544,2.0,111.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1727,67.0,2.0,11.0,1728,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.4,11.1833,35.0577,2.0,111.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1728,67.0,2.0,12.0,1729,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,201.0,11.2049,35.0599,2.0,111.3,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1729,67.0,2.0,13.0,1730,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,201.3,11.2033,35.06,2.0,111.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1730,67.0,2.0,14.0,1731,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,201.1,11.1949,35.0587,2.0,111.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1731,67.0,2.0,15.0,1732,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.6,11.1909,35.0583,2.0,111.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1732,67.0,2.0,16.0,1733,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.2,11.1934,35.0586,2.0,111.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1733,67.0,2.0,17.0,1734,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.2,11.1909,35.0581,2.0,111.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1734,67.0,2.0,18.0,1735,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.6,11.1881,35.0583,2.0,111.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1735,67.0,2.0,19.0,1736,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,201.0,11.2019,35.0603,2.0,111.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1736,67.0,2.0,20.0,1737,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,201.1,11.2025,35.0598,2.0,111.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1737,67.0,2.0,21.0,1738,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.9,11.1954,35.059,2.0,111.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1738,67.0,2.0,22.0,1739,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.3,11.2012,35.0597,2.0,111.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1739,67.0,2.0,23.0,1740,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.2,11.2025,35.0599,2.0,111.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1740,67.0,2.0,24.0,1741,  29HE20130320,   A17,2.0,20130426.0,525.0,-6.405,-30.201,5103,200.6,11.2045,35.0597,2.0,111.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1741,67.0,3.0,1.0,1742,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,5173.6,0.6664,34.7012,2.0,219.5,2.0,219.5,2.0,120.77,2.0,31.65,2.0,2.14,2.0,,9.0,7.6258,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1742,67.0,3.0,2.0,1743,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,5173.7,0.6664,34.7011,2.0,219.3,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1743,67.0,3.0,3.0,1744,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,5084.9,0.7095,34.7068,2.0,219.9,2.0,222.2,2.0,119.34,2.0,31.24,2.0,2.12,2.0,,9.0,7.6285,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1744,67.0,3.0,4.0,1745,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,4575.8,0.9747,34.741,2.0,225.7,2.0,226.8,2.0,104.64,2.0,29.66,2.0,1.97,2.0,,9.0,7.6519,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1745,67.0,3.0,5.0,1746,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,4061.4,1.7271,34.8238,2.0,240.0,2.0,241.6,2.0,70.35,2.0,25.18,2.0,1.63,2.0,,9.0,7.6987,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1746,67.0,3.0,6.0,1747,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,3547.8,2.5365,34.9072,2.0,254.0,2.0,255.7,2.0,34.54,2.0,20.85,2.0,1.32,2.0,,9.0,7.7374,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1747,67.0,3.0,7.0,1748,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,3042.2,2.7152,34.9154,2.0,247.4,2.0,248.6,2.0,35.22,2.0,21.35,2.0,1.35,2.0,,9.0,7.7327,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1748,67.0,3.0,8.0,1749,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,3041.3,2.7156,34.9153,2.0,246.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1749,67.0,3.0,9.0,1750,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,3040.5,2.7154,34.9156,2.0,246.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1750,67.0,3.0,10.0,1751,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,3041.5,2.7154,34.9155,2.0,246.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1751,67.0,3.0,11.0,1752,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,2531.9,2.9535,34.9252,2.0,244.5,2.0,245.8,2.0,32.79,2.0,21.59,2.0,1.36,2.0,,9.0,7.7289,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1752,67.0,3.0,12.0,1753,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,2275.9,3.2298,34.9448,2.0,249.1,2.0,249.1,2.0,26.69,2.0,20.65,2.0,1.29,2.0,,9.0,7.7312,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1753,67.0,3.0,13.0,1754,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,2021.7,3.587,34.9605,2.0,248.0,2.0,248.7,2.0,21.93,2.0,20.48,2.0,1.27,2.0,,9.0,7.7296,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1754,67.0,3.0,14.0,1755,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,1756.3,3.9185,34.9672,2.0,241.0,2.0,241.4,2.0,20.02,2.0,20.89,2.0,1.32,2.0,,9.0,7.7204,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1755,67.0,3.0,15.0,1756,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,1615.6,4.1084,34.9655,2.0,235.0,2.0,234.6,2.0,19.47,2.0,21.49,2.0,1.34,2.0,,9.0,7.715,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1756,67.0,3.0,16.0,1757,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,1414.6,4.3171,34.9318,2.0,216.5,2.0,214.8,2.0,21.69,2.0,23.8,2.0,1.51,2.0,,9.0,7.6913,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1757,67.0,3.0,17.0,1758,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,1209.8,4.355,34.808,2.0,185.7,2.0,185.5,2.0,27.8,2.0,28.19,2.0,1.84,2.0,,9.0,7.6366,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1758,67.0,3.0,18.0,1759,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,1009.2,4.1468,34.5817,2.0,166.1,2.0,165.3,2.0,35.02,2.0,32.66,2.0,2.19,2.0,,9.0,7.5847,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1759,67.0,3.0,19.0,1760,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,806.8,4.5982,34.4448,2.0,163.0,2.0,161.7,2.0,31.98,2.0,33.66,2.0,2.25,2.0,,9.0,7.5704,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1760,67.0,3.0,20.0,1761,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,705.6,5.3216,34.4732,2.0,146.3,2.0,148.4,2.0,28.16,2.0,33.82,2.0,2.24,2.0,,9.0,7.5587,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1761,67.0,3.0,21.0,1762,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,603.9,6.2167,34.5431,2.0,123.5,2.0,123.8,2.0,24.47,2.0,35.78,2.0,2.24,2.0,,9.0,7.5353,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1762,67.0,3.0,22.0,1763,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,505.3,7.3505,34.645,2.0,93.0,2.0,92.0,2.0,21.33,2.0,36.19,2.0,2.22,2.0,,9.0,7.504,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1763,67.0,3.0,23.0,1764,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,402.9,8.3739,34.7379,2.0,90.4,2.0,89.6,2.0,18.14,2.0,33.52,2.0,2.06,2.0,,9.0,7.5249,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1764,67.0,3.0,24.0,1765,  29HE20130320,   A17,2.0,20130426.0,636.0,-6.405,-30.201,5103,302.1,9.7023,34.8752,2.0,97.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1765,68.0,1.0,1.0,1766,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,5133.4,0.6503,34.6996,2.0,219.0,2.0,221.2,2.0,119.89,2.0,31.62,2.0,2.14,2.0,2376.8,2.0,7.626,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1766,68.0,1.0,2.0,1767,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,5089.1,0.6493,34.7,2.0,218.8,2.0,221.0,2.0,117.88,2.0,31.48,2.0,2.14,2.0,2375.0,2.0,7.6435,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1767,68.0,1.0,3.0,1768,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,4574.2,1.0072,34.743,2.0,225.9,2.0,228.0,2.0,100.25,2.0,29.51,2.0,1.95,2.0,2366.2,2.0,7.6525,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1768,68.0,1.0,4.0,1769,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,4061.3,1.7157,34.8247,2.0,241.0,2.0,243.5,2.0,66.32,2.0,24.83,2.0,1.62,2.0,2350.8,2.0,7.7001,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1769,68.0,1.0,5.0,1770,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,3548.2,2.5126,34.9077,2.0,256.0,2.0,257.9,2.0,31.87,2.0,20.39,2.0,1.31,2.0,2331.6,2.0,7.7398,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1770,68.0,1.0,6.0,1771,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,3038.6,2.7083,34.9177,2.0,250.0,2.0,251.7,2.0,32.21,2.0,20.83,2.0,1.34,2.0,2329.0,2.0,7.7372,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1771,68.0,1.0,7.0,1772,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,2532.0,3.0014,34.9297,2.0,245.5,2.0,247.4,2.0,31.4,2.0,21.27,2.0,1.37,2.0,2331.1,2.0,7.7321,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1772,68.0,1.0,8.0,1773,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,2275.4,3.3254,34.952,2.0,249.8,2.0,251.5,2.0,24.31,2.0,20.1,2.0,1.28,2.0,2323.3,2.0,7.737,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1773,68.0,1.0,9.0,1774,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,2018.1,3.6102,34.9634,2.0,247.0,2.0,248.6,2.0,21.64,2.0,20.4,2.0,1.3,2.0,2319.8,2.0,7.734,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1774,68.0,1.0,10.0,1775,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,1819.5,3.8606,34.9702,2.0,244.0,2.0,244.7,2.0,19.26,2.0,20.51,2.0,1.32,2.0,2314.2,2.0,7.7282,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1775,68.0,1.0,11.0,1776,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,1618.2,4.0363,34.9667,2.0,236.1,2.0,236.7,2.0,19.53,2.0,21.12,2.0,1.37,2.0,2315.3,2.0,7.7198,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1776,68.0,1.0,12.0,1777,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,1411.8,4.26,34.936,2.0,219.0,2.0,219.0,2.0,21.15,2.0,23.27,2.0,1.5,2.0,2313.4,2.0,7.6974,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1777,68.0,1.0,13.0,1778,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,1209.7,4.3223,34.8137,2.0,186.6,2.0,186.5,2.0,27.38,2.0,27.79,2.0,1.84,2.0,2308.6,2.0,7.6411,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1778,68.0,1.0,14.0,1779,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,1009.2,4.2518,34.5941,2.0,159.2,2.0,159.4,2.0,33.03,2.0,32.88,2.0,2.2,2.0,2305.6,2.0,7.5773,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1779,68.0,1.0,15.0,1780,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,1008.3,4.2518,34.5939,2.0,159.5,2.0,159.2,2.0,33.11,2.0,32.97,2.0,2.2,2.0,2305.7,2.0,7.5771,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1780,68.0,1.0,16.0,1781,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,807.4,4.7897,34.473,2.0,150.7,2.0,150.5,2.0,32.18,2.0,34.97,2.0,2.29,2.0,2296.1,2.0,7.558,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1781,68.0,1.0,17.0,1782,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,705.0,5.2303,34.4827,2.0,141.3,2.0,141.6,2.0,29.4,2.0,35.33,2.0,2.29,2.0,2293.0,2.0,7.5488,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1782,68.0,1.0,18.0,1783,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,603.6,5.8075,34.5124,2.0,134.3,2.0,133.5,2.0,26.28,2.0,35.04,2.0,2.26,2.0,2291.6,2.0,7.5471,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1783,68.0,1.0,19.0,1784,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,503.7,6.8206,34.5992,2.0,103.1,2.0,102.4,2.0,22.96,2.0,36.04,2.0,2.26,2.0,2291.3,2.0,7.5132,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1784,68.0,1.0,20.0,1785,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,402.6,7.9197,34.6985,2.0,84.3,2.0,83.8,2.0,19.56,2.0,35.41,2.0,2.16,2.0,2293.4,2.0,7.5036,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1785,68.0,1.0,21.0,1786,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,302.2,9.3816,34.8402,2.0,92.5,2.0,91.2,2.0,15.33,2.0,31.08,2.0,1.9,2.0,2297.9,2.0,7.555,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1786,68.0,1.0,22.0,1787,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,201.5,11.2904,35.0778,2.0,101.3,2.0,100.7,2.0,11.07,2.0,26.28,2.0,1.55,2.0,2305.6,2.0,7.6244,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1787,68.0,1.0,23.0,1788,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,100.0,24.3041,36.5259,2.0,198.0,2.0,195.8,2.0,1.37,2.0,0.46,2.0,0.04,2.0,2396.1,2.0,8.0285,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1788,68.0,1.0,24.0,1789,  29HE20130320,   A17,2.0,20130426.0,1749.0,-5.308,-30.138,5062,5.6,28.8567,36.0774,2.0,196.3,2.0,195.8,2.0,0.88,2.0,-0.03,2.0,0.02,2.0,2363.6,2.0,8.0752,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1789,69.0,1.0,1.0,1790,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,4840.0,0.7372,34.7113,2.0,220.6,2.0,221.8,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1790,69.0,1.0,2.0,1791,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,4839.9,0.7372,34.7113,2.0,220.4,2.0,222.6,2.0,115.37,2.0,31.03,2.0,2.1,2.0,,9.0,7.6352,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1791,69.0,1.0,3.0,1792,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,4572.6,0.9838,34.7407,2.0,225.4,2.0,227.6,2.0,104.67,2.0,29.33,2.0,1.97,2.0,,9.0,7.6471,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1792,69.0,1.0,4.0,1793,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,4060.4,1.7551,34.8297,2.0,243.5,2.0,245.4,2.0,65.38,2.0,24.36,2.0,1.6,2.0,,9.0,7.6979,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1793,69.0,1.0,5.0,1794,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,3550.2,2.5213,34.9084,2.0,256.7,2.0,256.7,2.0,32.12,2.0,20.04,2.0,1.31,2.0,,9.0,7.7342,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1794,69.0,1.0,6.0,1795,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,3036.5,2.7051,34.9162,2.0,249.0,2.0,249.4,2.0,33.53,2.0,21.2,2.0,1.37,2.0,,9.0,7.7299,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1795,69.0,1.0,7.0,1796,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,2528.1,2.9453,34.9265,2.0,244.1,2.0,244.6,2.0,32.2,2.0,21.41,2.0,1.38,2.0,,9.0,7.7277,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1796,69.0,1.0,8.0,1797,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,2019.6,3.5007,34.9601,2.0,248.6,2.0,249.0,2.0,22.44,2.0,20.08,2.0,1.3,2.0,,9.0,7.7329,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1797,69.0,1.0,9.0,1798,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,1818.6,3.751,34.9669,2.0,244.8,2.0,244.8,2.0,20.61,2.0,20.39,2.0,1.31,2.0,,9.0,7.7284,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1798,69.0,1.0,10.0,1799,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,1615.6,4.008,34.9675,2.0,237.5,2.0,237.3,2.0,19.61,2.0,20.9,2.0,1.36,2.0,,9.0,7.7188,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1799,69.0,1.0,11.0,1800,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,1413.2,4.2933,34.9203,2.0,212.8,2.0,212.5,2.0,22.54,2.0,24.01,2.0,1.56,2.0,,9.0,7.6858,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1800,69.0,1.0,12.0,1801,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,1209.5,4.4488,34.7986,2.0,182.3,2.0,181.4,2.0,27.94,2.0,28.29,2.0,1.87,2.0,,9.0,7.6325,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1801,69.0,1.0,13.0,1802,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,1007.5,4.2466,34.5459,2.0,166.5,2.0,166.0,2.0,34.56,2.0,32.58,2.0,2.19,2.0,,9.0,7.5825,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1802,69.0,1.0,14.0,1803,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,806.2,4.806,34.4763,2.0,151.9,2.0,151.2,2.0,30.82,2.0,33.71,2.0,2.29,2.0,,9.0,7.5583,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1803,69.0,1.0,15.0,1804,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,704.9,5.286,34.4763,2.0,149.8,2.0,149.0,2.0,28.61,2.0,33.48,2.0,2.23,2.0,,9.0,7.5612,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1804,69.0,1.0,16.0,1805,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,602.4,6.0283,34.5208,2.0,137.5,2.0,135.2,2.0,24.78,2.0,33.51,2.0,2.18,2.0,,9.0,7.5519,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
1805,69.0,1.0,17.0,1806,  29HE20130320,   A17,2.0,20130427.0,520.0,-4.198,-30.068,4773,501.5,7.6604,34.6694,2.0,95.8,2.0,95.6,2.0,20.42,2.0,35.15,2.0,2.13,2.0,,9.0,7.516,2.0,25.0,,9.0,,,['A17'],2013-03-20,2013-05-22,Mercedes
