EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DELC13,DELC13_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,UMOL/KG,,/MILLE,,UMOL/KG,,NMOL/KG,,,
33RO20230306  ,A16N       ,55      ,  1,550117     ,217        ,20230325,2036,  18.0036, -29.0019,     4574,    289.1,  13.6098,  35.7025,2,  35.7120,2,     78.6,2,     86.6,2,     7.90,2,    22.70,2,     0.00,2,     1.39,2,     -999,9,     -999,9,     -999,9,   2216.8,2,   2333.0,6,    958.3,2,       20,   7.6397,6,       25,  -999.00,9,      0.0,2,  -999.00,9,     -999,9,20230325,2206
33RO20230306  ,A16N       ,55      ,  1,550116     ,216        ,20230325,2036,  18.0036, -29.0019,     4574,    360.6,  12.1769,  35.5047,2,  35.5025,2,     67.8,2,     71.8,2,    10.30,2,    27.00,2,     0.00,2,     1.64,2,    1.779,2,    1.011,2,   0.6891,2,   2229.2,2,   2323.5,2,   1102.2,2,       20,   7.5824,2,       25,  -999.00,9,      0.0,2,  -999.00,9,     30.3,2,20230325,2204
33RO20230306  ,A16N       ,55      ,  1,550115     ,215        ,20230325,2036,  18.0036, -29.0019,     4574,    459.6,  10.3697,  35.2587,2,  35.2492,2,     62.0,2,     69.6,2,    14.40,2,    31.00,2,     0.00,2,     1.91,2,    1.210,2,    0.681,2,   0.4023,2,   2235.9,6,   2313.4,2,   1223.9,2,       20,   7.5407,2,       25,  -999.00,9,      0.1,2,  -999.00,9,     31.0,2,20230325,2201
33RO20230306  ,A16N       ,55      ,  1,550114     ,214        ,20230325,2036,  18.0036, -29.0019,     4574,    550.2,   8.8983,  35.0611,2,  35.0595,2,     72.6,2,     77.4,2,    17.70,2,    32.80,2,     0.00,2,     2.08,2,    0.774,2,    0.428,2,   0.2241,2,   2235.1,2,   2308.7,2,   1263.6,2,       20,   7.5263,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     28.9,2,20230325,2159
33RO20230306  ,A16N       ,55      ,  1,550113     ,213        ,20230325,2036,  18.0036, -29.0019,     4574,    711.7,   7.6946,  34.9473,2,  34.9554,2,     87.3,2,     88.5,2,    20.90,2,    33.80,2,     0.00,2,     2.18,2,    0.395,2,    0.220,2,   0.1364,2,   2233.7,2,   2304.2,2,   1274.2,2,       20,   7.5237,2,       25,  -999.00,9,      0.3,2,  -999.00,9,     28.4,2,20230325,2155
33RO20230306  ,A16N       ,55      ,  1,550112     ,212        ,20230325,2036,  18.0036, -29.0019,     4574,    876.7,   6.7642,  34.8989,2,  34.9007,2,     97.5,2,    106.2,2,    23.20,2,    33.20,2,     0.00,2,     2.19,2,    0.169,2,    0.094,2,   0.1045,2,   2230.7,2,   2305.8,2,   1222.3,2,       20,   7.5400,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     25.9,2,20230325,2151
33RO20230306  ,A16N       ,55      ,  1,550111     ,211        ,20230325,2036,  18.0036, -29.0019,     4574,   1009.9,   6.1854,  34.9217,2,  34.9260,2,    117.0,2,    123.9,2,    23.70,2,    31.20,2,     0.00,2,     2.08,2,    0.094,2,    0.051,2,   0.0000,2,   2223.1,2,   2308.6,2,   1124.1,2,       20,   7.5699,2,       25,  -999.00,9,      0.5,2,  -999.00,9,     24.6,2,20230325,2148
33RO20230306  ,A16N       ,55      ,  1,550110     ,210        ,20230325,2036,  18.0036, -29.0019,     4574,   1175.4,   5.5870,  34.9777,2,  34.9899,2,    144.4,2,    156.7,2,    23.00,2,    27.80,2,     0.00,2,     1.88,2,    0.066,2,    0.037,2,   0.0811,2,   2210.2,2,   2306.2,2,    995.6,2,       20,   7.6187,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     20.8,2,20230325,2144
33RO20230306  ,A16N       ,55      ,  1,550109     ,209        ,20230325,2036,  18.0036, -29.0019,     4574,   1399.9,   4.8482,  35.0058,2,  35.0136,2,    174.1,2,    189.1,2,    22.70,2,    24.50,2,     0.00,2,     1.69,2,    0.038,2,    0.020,2,   0.0000,2,   2196.0,2,   2316.1,2,    891.1,2,       20,   7.6619,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     18.1,2,20230325,2139
33RO20230306  ,A16N       ,55      ,  1,550108     ,208        ,20230325,2036,  18.0036, -29.0019,     4574,   1741.1,   4.0769,  34.9943,2,  35.0025,2,    201.7,2,    219.6,2,    23.00,2,    21.90,2,     0.00,2,     1.53,2,    0.028,2,    0.014,2,   0.0000,2,   2184.3,2,   2318.4,2,    810.6,2,       20,   7.6960,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     15.6,2,20230325,2132
33RO20230306  ,A16N       ,55      ,  1,550107     ,207        ,20230325,2036,  18.0036, -29.0019,     4574,   2001.0,   3.7093,  34.9811,2,  34.9825,6,    211.6,2,    231.3,2,    24.00,2,    20.90,2,     0.00,2,     1.45,2,    0.027,2,    0.016,2,   0.0000,2,   2180.0,2,   2317.3,6,    783.4,2,       20,   7.7109,6,       25,  -999.00,9,      1.1,2,  -999.00,9,     14.9,2,20230325,2126
33RO20230306  ,A16N       ,55      ,  1,550106     ,206        ,20230325,2036,  18.0036, -29.0019,     4574,   2517.5,   3.1775,  34.9569,2,  34.9684,2,    220.5,2,    242.4,2,    29.40,2,    20.30,2,     0.00,2,     1.43,2,    0.017,2,    0.008,2,   0.0445,2,   2177.5,2,   2324.4,2,    762.8,2,       20,   7.7212,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.8,2,20230325,2116
33RO20230306  ,A16N       ,55      ,  1,550105     ,205        ,20230325,2036,  18.0036, -29.0019,     4574,   2997.6,   2.8301,  34.9363,2,  34.9373,2,    220.9,2,    242.8,2,    35.20,2,    20.60,2,     0.00,2,     1.46,2,    0.008,6,    0.005,6,   0.0000,6,   2185.2,2,   2330.9,2,    759.3,2,       20,   7.7239,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.4,6,20230325,2107
33RO20230306  ,A16N       ,55      ,  1,550104     ,204        ,20230325,2036,  18.0036, -29.0019,     4574,   3448.9,   2.5539,  34.9144,2,  34.9224,2,    217.6,2,    241.2,2,    41.70,6,    21.30,6,     0.00,6,     1.49,6,    0.009,2,    0.006,2,   0.0496,2,   2195.2,2,   2344.7,2,   -999.0,9,       20,   7.7221,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     14.2,2,20230325,2059
33RO20230306  ,A16N       ,55      ,  1,550103     ,203        ,20230325,2036,  18.0036, -29.0019,     4574,   3851.4,   2.3953,  34.8967,2,  34.9004,2,    216.4,2,    241.3,2,    46.00,6,    21.80,6,     0.00,6,     1.52,6,    0.013,2,    0.008,2,   0.0000,2,   2201.8,2,   2347.7,2,    766.8,2,       20,   7.7223,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     15.0,2,20230325,2051
33RO20230306  ,A16N       ,55      ,  1,550102     ,202        ,20230325,2036,  18.0036, -29.0019,     4574,   4249.5,   2.3612,  34.8887,2,  34.8916,2,    215.6,2,    240.8,2,    47.70,6,    21.90,6,     0.00,6,     1.52,6,    0.010,2,    0.007,2,   0.0000,2,   2204.2,6,   2348.5,2,    769.2,2,       20,   7.7221,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     14.9,2,20230325,2043
33RO20230306  ,A16N       ,55      ,  1,550101     ,201        ,20230325,2036,  18.0036, -29.0019,     4574,   4627.4,   2.3773,  34.8854,2,  34.8885,2,    214.6,2,    241.4,2,    48.30,6,    21.90,6,     0.00,6,     1.55,6,    0.011,2,    0.006,2,   0.0000,2,   2207.9,2,   2350.7,2,    767.7,2,       20,   7.7259,2,       25,  -999.00,9,      0.9,6,  -999.00,9,     14.8,2,20230325,2036
33RO20230306  ,A16N       ,56      ,  1,560124     ,224        ,20230326,0241,  18.5051, -29.0024,     4657,      4.0,  23.0544,  36.6527,2,  36.6536,2,    199.0,2,    214.0,2,     0.70,2,     0.00,2,     0.00,2,     0.09,2,    1.759,2,    1.114,2,   1.9509,2,   2090.7,6,   2399.2,2,    354.3,2,       20,   8.0175,2,       25,    69.61,2,      1.0,2,     4.65,2,      6.6,2,20230326,0437
33RO20230306  ,A16N       ,56      ,  1,560123     ,223        ,20230326,0241,  18.5051, -29.0024,     4657,     16.9,  23.0636,  36.6516,2,  36.6535,2,    199.0,2,    214.7,2,     0.70,2,     0.00,2,     0.00,2,     0.08,2,    1.759,2,    1.107,2,   1.9357,2,   2093.0,2,   2399.1,6,    354.9,2,       20,   8.0169,6,       25,    68.95,2,      1.0,2,     4.40,2,      6.6,2,20230326,0435
33RO20230306  ,A16N       ,56      ,  1,560122     ,222        ,20230326,0241,  18.5051, -29.0024,     4657,     40.4,  23.0674,  36.8364,2,  36.8541,2,    200.1,2,    215.4,2,     0.70,2,     0.00,2,     0.00,2,     0.08,2,    1.752,2,    1.100,2,   1.8328,2,   2101.0,2,   2410.9,2,    354.1,2,       20,   8.0185,2,       25,    67.88,2,      1.2,2,     3.90,2,      6.6,2,20230326,0433
33RO20230306  ,A16N       ,56      ,  1,560121     ,221        ,20230326,0241,  18.5051, -29.0024,     4657,     58.7,  22.7555,  36.9522,2,  36.9623,2,    202.4,2,    214.5,2,     0.60,2,     0.00,2,     0.00,2,     0.09,2,    1.750,2,    1.108,2,   1.9512,2,   2105.6,2,   2417.9,2,    355.7,2,       20,   8.0180,2,       25,    64.57,2,      1.0,2,     3.61,2,      6.8,2,20230326,0430
33RO20230306  ,A16N       ,56      ,  1,560120     ,220        ,20230326,0241,  18.5051, -29.0024,     4657,     91.0,  22.4028,  36.9814,2,  36.9850,2,    197.6,2,    213.9,2,     0.60,2,     0.00,2,     0.00,2,     0.12,2,    1.764,2,    1.113,2,   1.8479,2,   2112.8,2,   2420.5,2,    367.1,2,       20,   8.0076,2,       25,    64.52,2,      1.2,2,     4.29,2,      6.9,2,20230326,0428
33RO20230306  ,A16N       ,56      ,  1,560119     ,219        ,20230326,0241,  18.5051, -29.0024,     4657,    136.3,  19.2997,  36.7396,2,  36.7353,2,    155.5,2,    165.5,2,     2.00,2,     6.40,2,     0.03,2,     0.48,2,    2.058,2,    1.258,2,   1.8163,2,   2169.7,2,   2399.8,2,    519.2,2,       20,   7.8794,2,       25,    49.86,2,      0.3,2,     9.71,2,     11.7,2,20230326,0425
33RO20230306  ,A16N       ,56      ,  1,560118     ,218        ,20230326,0241,  18.5051, -29.0024,     4657,    171.2,  17.2173,  36.3283,2,  36.3377,6,    128.7,2,    139.1,2,     3.30,2,    11.80,2,     0.01,2,     0.78,2,    2.184,2,    1.306,2,   1.6438,2,   2186.2,2,   2374.3,2,    632.8,2,       20,   7.8031,2,       25,    47.35,2,      0.3,2,    14.77,2,     17.0,2,20230326,0422
33RO20230306  ,A16N       ,56      ,  1,560117     ,217        ,20230326,0241,  18.5051, -29.0024,     4657,    250.1,  14.5071,  35.8397,2,  35.8401,2,     89.3,2,     95.1,2,     6.60,2,    20.70,2,     0.01,2,     1.29,2,    2.176,2,    1.264,2,   1.2504,2,   2214.8,2,   2344.9,2,    883.2,2,       20,   7.6722,2,       25,    44.02,2,      0.1,2,    23.98,2,     25.4,2,20230326,0420
33RO20230306  ,A16N       ,56      ,  1,560116     ,216        ,20230326,0241,  18.5051, -29.0024,     4657,    342.1,  12.5274,  35.5649,2,  35.5661,2,     74.9,2,     83.1,2,     9.60,2,    25.40,2,     0.00,2,     1.58,2,    1.881,2,    1.050,2,   0.8426,2,   2226.5,2,   2330.9,2,   1027.6,2,       20,   7.6116,2,       25,    42.72,2,      0.2,2,    26.30,2,     27.9,2,20230326,0417
33RO20230306  ,A16N       ,56      ,  1,560115     ,215        ,20230326,0241,  18.5051, -29.0024,     4657,    415.7,  11.3412,  35.3902,2,  35.3918,2,     64.7,2,     70.0,2,    11.90,2,    29.10,2,     0.00,2,     1.80,2,    1.551,2,    0.856,2,   0.5173,2,   2235.0,6,   2321.3,2,   1159.8,2,       20,   7.5630,2,       25,    42.24,2,      0.1,6,    30.00,2,     30.0,2,20230326,0414
33RO20230306  ,A16N       ,56      ,  1,560114     ,214        ,20230326,0241,  18.5051, -29.0024,     4657,    536.8,   9.4001,  35.1137,2,  35.1146,2,     63.6,2,     69.1,2,    16.40,2,    33.10,2,     0.00,2,     2.10,2,    0.911,2,    0.495,2,   0.3365,2,   2238.3,2,   2311.3,6,   1294.5,2,       20,   7.5211,6,       25,    41.54,2,      0.5,2,    36.87,2,     30.5,2,20230326,0411
33RO20230306  ,A16N       ,56      ,  1,560113     ,213        ,20230326,0241,  18.5051, -29.0024,     4657,    702.2,   7.7936,  34.9527,2,  34.9560,2,     76.6,2,     83.2,2,    20.70,2,    34.40,2,     0.00,2,     2.24,2,    0.398,2,    0.214,2,   0.0866,2,   2240.6,2,   2307.0,2,   1306.8,2,       20,   7.5139,2,       25,    42.77,2,      0.3,2,    37.70,2,     28.1,2,20230326,0406
33RO20230306  ,A16N       ,56      ,  1,560112     ,212        ,20230326,0241,  18.5051, -29.0024,     4657,    850.4,   6.9251,  34.9107,2,  34.9118,2,    102.7,2,    109.6,2,    22.60,2,    32.70,2,     0.00,2,     2.17,2,    0.234,2,    0.129,2,   0.1446,2,   2227.8,2,   2308.7,2,   1188.8,2,       20,   7.5513,2,       25,    42.47,2,      0.6,2,    35.67,2,     24.7,2,20230326,0402
33RO20230306  ,A16N       ,56      ,  1,560111     ,211        ,20230326,0241,  18.5051, -29.0024,     4657,   1026.7,   6.0296,  34.9089,2,  34.9150,2,    125.3,2,    136.3,2,    23.80,2,    30.60,2,     0.00,2,     2.07,2,    0.097,2,    0.051,2,   0.0546,3,   2219.8,2,   2310.9,2,   1087.9,2,       20,   7.5855,2,       25,    41.19,2,      0.7,2,    34.55,2,     22.0,2,20230326,0358
33RO20230306  ,A16N       ,56      ,  1,560110     ,210        ,20230326,0241,  18.5051, -29.0024,     4657,   1197.8,   5.6730,  34.9843,2,  34.9903,2,    148.0,2,    161.0,2,    22.40,2,    27.40,2,     0.00,2,     1.88,2,    0.086,2,    0.046,2,   0.0574,3,   2206.6,2,   2316.9,2,    976.1,2,       20,   7.6280,2,       25,    40.93,2,      0.9,2,    27.32,2,     19.3,2,20230326,0353
33RO20230306  ,A16N       ,56      ,  1,560109     ,209        ,20230326,0241,  18.5051, -29.0024,     4657,   1455.8,   4.8934,  35.0290,2,  35.0322,2,    175.1,2,    189.8,2,    22.50,2,    24.30,2,     0.00,2,     1.69,2,    0.039,2,    0.018,2,   0.0000,2,   2194.6,2,   2320.6,2,    881.5,2,       20,   7.6651,2,       25,    40.77,2,      0.8,2,    25.33,2,     16.7,2,20230326,0348
33RO20230306  ,A16N       ,56      ,  1,560108     ,208        ,20230326,0241,  18.5051, -29.0024,     4657,   1801.0,   4.0420,  35.0005,2,  35.0065,2,    198.5,2,    216.5,2,    24.10,2,    22.30,2,     0.00,2,     1.58,2,    0.012,2,    0.004,2,   0.0304,2,   2187.4,2,   2321.3,2,    819.4,6,       20,   7.6935,2,       25,    42.22,2,      0.9,2,    24.08,2,     15.0,2,20230326,0340
33RO20230306  ,A16N       ,56      ,  1,560107     ,207        ,20230326,0241,  18.5051, -29.0024,     4657,   2202.0,   3.4212,  34.9688,2,  34.9772,2,    218.2,2,    237.7,2,    25.90,2,    20.60,2,     0.00,2,     1.46,2,    0.030,2,    0.013,2,   0.0358,3,   2178.2,2,   2321.9,2,    770.2,2,       20,   7.7180,2,       25,    41.16,2,      1.0,2,    22.82,2,     13.6,2,20230326,0332
33RO20230306  ,A16N       ,56      ,  1,560106     ,206        ,20230326,0241,  18.5051, -29.0024,     4657,   2647.6,   3.0349,  34.9488,2,  34.9525,6,    221.2,2,    243.2,2,    31.00,2,    20.50,2,     0.00,2,     1.46,2,    0.014,6,    0.006,6,   0.0644,3,   2181.0,2,   2327.9,2,    760.5,2,       20,   7.7227,2,       25,    40.26,2,      1.0,2,    22.98,2,     13.2,6,20230326,0323
33RO20230306  ,A16N       ,56      ,  1,560105     ,205        ,20230326,0241,  18.5051, -29.0024,     4657,   3026.4,   2.7805,  34.9334,2,  34.9358,2,    220.2,2,    242.9,2,    35.90,2,    20.80,2,     0.00,2,     1.49,2,    0.007,2,    0.000,2,   0.0000,2,   2188.7,2,   2330.3,2,    759.5,2,       20,   7.7243,2,       25,    41.62,2,      0.9,2,    22.07,2,     13.3,2,20230326,0316
33RO20230306  ,A16N       ,56      ,  1,560104     ,204        ,20230326,0241,  18.5051, -29.0024,     4657,   3479.4,   2.5580,  34.9153,2,  34.9183,2,    214.8,2,    243.8,2,    42.20,6,    21.50,6,     0.00,6,     1.53,6,    0.019,2,    0.008,2,   0.0314,2,   2201.5,2,   2346.7,2,    769.7,2,       20,   7.7208,2,       25,    40.15,2,      1.0,2,    23.29,2,     13.4,2,20230326,0306
33RO20230306  ,A16N       ,56      ,  1,560103     ,203        ,20230326,0241,  18.5051, -29.0024,     4657,   3944.8,   2.3889,  34.8952,2,  34.9035,2,    216.5,2,    240.4,2,    46.00,6,    21.80,6,     0.00,6,     1.55,6,    0.010,2,    0.002,2,   0.0000,2,   2203.6,2,   2346.9,2,   -999.0,9,       20,   7.7237,2,       25,    40.56,2,      1.1,2,    21.95,2,     13.6,2,20230326,0257
33RO20230306  ,A16N       ,56      ,  1,560102     ,202        ,20230326,0241,  18.5051, -29.0024,     4657,   4349.0,   2.3576,  34.8872,2,  34.8984,2,    215.7,2,    241.5,2,    47.60,6,    22.00,6,     0.00,6,     1.56,6,    0.008,2,    0.002,2,   0.0000,2,   2209.9,2,   2348.9,2,    768.4,2,       20,   7.7222,2,       25,    41.48,2,      0.9,2,    22.02,2,     14.0,2,20230326,0249
33RO20230306  ,A16N       ,56      ,  1,560101     ,201        ,20230326,0241,  18.5051, -29.0024,     4657,   4727.7,   2.3894,  34.8855,2,  34.8897,2,    214.7,2,    242.5,2,    47.90,6,    22.00,6,     0.00,6,     1.55,6,    0.010,2,    0.001,2,   0.0000,2,   2207.9,6,   2348.1,2,    766.4,2,       20,   7.7244,2,       25,    41.96,2,      0.9,6,    24.30,2,     14.5,2,20230326,0241
33RO20230306  ,A16N       ,57      ,  1,570124     ,224        ,20230326,0906,  19.0001, -29.0017,     4563,      3.9,  23.0679,  36.7121,2,  36.7190,2,    198.9,2,    213.9,2,     0.70,2,     0.00,2,     0.00,2,     0.07,2,     -999,9,     -999,9,     -999,9,   2092.1,6,   2404.2,2,    347.4,2,       20,   8.0210,2,       25,    72.29,2,      1.1,2,     5.02,2,     -999,9,20230326,1056
33RO20230306  ,A16N       ,57      ,  1,570123     ,223        ,20230326,0906,  19.0001, -29.0017,     4563,     19.8,  23.0714,  36.7128,2,  36.7237,2,    198.9,2,    214.4,2,     0.70,2,     0.00,2,     0.00,2,     0.08,2,    1.740,2,    1.080,2,   2.0169,2,   2092.7,2,   2405.4,2,    350.6,2,       20,   8.0226,2,       25,  -999.00,9,      1.1,2,  -999.00,9,      6.3,2,20230326,1053
33RO20230306  ,A16N       ,57      ,  1,570122     ,222        ,20230326,0906,  19.0001, -29.0017,     4563,     44.6,  22.8927,  36.8442,2,  36.8311,2,    200.5,2,    215.0,2,     0.60,2,     0.00,2,     0.00,2,     0.09,2,    1.749,2,    1.078,2,   2.0224,2,   2099.2,2,   2410.9,6,    354.4,2,       20,   8.0213,6,       25,  -999.00,9,      1.1,2,  -999.00,9,      6.6,2,20230326,1051
33RO20230306  ,A16N       ,57      ,  1,570121     ,221        ,20230326,0906,  19.0001, -29.0017,     4563,     64.7,  22.3589,  36.8267,2,  36.8211,6,    198.1,2,    208.2,2,     0.70,2,     0.00,2,     0.02,2,     0.13,2,    1.778,2,    1.113,2,   2.0663,2,   2108.8,2,   2411.2,2,    371.8,2,       20,   8.0010,2,       25,  -999.00,9,      1.0,2,  -999.00,9,      7.4,2,20230326,1049
33RO20230306  ,A16N       ,57      ,  1,570120     ,220        ,20230326,0906,  19.0001, -29.0017,     4563,    101.7,  21.0668,  36.9321,2,  36.9322,2,    172.5,2,    184.9,2,     0.90,2,     2.20,2,     0.19,2,     0.28,2,    1.918,2,    1.193,2,   2.0287,2,   2150.1,2,   2414.5,2,    449.7,2,       20,   7.9333,2,       25,  -999.00,9,      0.6,2,  -999.00,9,      9.0,2,20230326,1047
33RO20230306  ,A16N       ,57      ,  1,570119     ,219        ,20230326,0906,  19.0001, -29.0017,     4563,    132.9,  19.3492,  36.7282,2,  36.7265,2,    152.3,2,    160.3,2,     1.90,2,     7.10,2,     0.03,2,     0.49,2,    2.053,2,    1.241,2,   1.8906,2,   2172.7,2,   2398.5,2,    525.9,2,       20,   7.8736,2,       25,  -999.00,9,      0.4,2,  -999.00,9,     12.1,2,20230326,1045
33RO20230306  ,A16N       ,57      ,  1,570118     ,218        ,20230326,0906,  19.0001, -29.0017,     4563,    179.5,  17.2407,  36.3250,2,  36.3615,2,    131.0,2,    137.1,2,     3.40,2,    12.20,2,     0.01,2,     0.79,2,    2.159,2,    1.293,2,   1.6485,2,   2187.1,2,   2371.6,2,    634.1,6,       20,   7.8013,2,       25,  -999.00,9,      0.1,2,  -999.00,9,     17.2,2,20230326,1043
33RO20230306  ,A16N       ,57      ,  1,570117     ,217        ,20230326,0906,  19.0001, -29.0017,     4563,    261.2,  14.7313,  35.8689,2,  35.8733,2,     96.4,2,     91.9,2,     6.40,2,    20.00,2,     0.01,2,     1.25,2,    2.187,2,    1.284,2,   1.2454,2,   2212.4,2,   2345.9,2,    858.5,2,       20,   7.6834,2,       25,  -999.00,9,      0.0,2,  -999.00,9,     25.0,2,20230326,1039
33RO20230306  ,A16N       ,57      ,  1,570116     ,216        ,20230326,0906,  19.0001, -29.0017,     4563,    333.9,  13.3763,  35.6671,2,  35.6696,2,     79.4,2,     84.3,2,     8.20,2,    23.70,2,     0.00,2,     1.47,2,    2.067,2,    1.186,2,   0.9736,2,   2223.6,2,   2333.6,6,    980.9,2,       20,   7.6316,6,       25,  -999.00,9,      0.3,2,  -999.00,9,     28.1,2,20230326,1037
33RO20230306  ,A16N       ,57      ,  1,570115     ,215        ,20230326,0906,  19.0001, -29.0017,     4563,    479.6,  11.1737,  35.4037,2,  35.4066,2,     62.4,2,     69.1,2,    12.40,2,    29.40,2,     0.00,2,     1.82,2,    1.506,6,    0.843,6,   0.6298,6,   2236.8,6,   2321.9,2,   1182.4,2,       20,   7.5559,2,       25,  -999.00,9,      0.2,6,  -999.00,9,     30.2,6,20230326,1033
33RO20230306  ,A16N       ,57      ,  1,570114     ,214        ,20230326,0906,  19.0001, -29.0017,     4563,    550.5,  10.2128,  35.2958,2,  35.3249,2,     67.4,2,     73.3,2,    14.40,2,    30.70,2,     0.00,2,     1.92,2,    1.171,2,    0.648,2,   0.4476,2,   2237.7,2,   2317.7,2,   1200.3,2,       20,   7.5493,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     29.0,2,20230326,1031
33RO20230306  ,A16N       ,57      ,  1,570113     ,213        ,20230326,0906,  19.0001, -29.0017,     4563,    632.5,   9.1124,  35.1680,2,  35.1675,2,     73.4,2,     80.7,2,    17.10,2,    31.70,2,     0.00,2,     2.04,2,    0.778,2,    0.424,2,   0.2904,2,   2236.4,2,   2316.4,2,   1218.6,2,       20,   7.5428,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     28.0,2,20230326,1028
33RO20230306  ,A16N       ,57      ,  1,570112     ,212        ,20230326,0906,  19.0001, -29.0017,     4563,    901.7,   6.8536,  34.9860,2,  34.9860,2,    109.3,2,    119.1,2,    22.00,2,    31.00,2,     0.00,2,     2.08,2,    0.196,2,    0.100,2,   0.0386,2,   2225.8,2,   2312.7,2,   1119.8,2,       20,   7.5744,2,       25,  -999.00,9,      0.6,2,  -999.00,9,     23.7,2,20230326,1022
33RO20230306  ,A16N       ,57      ,  1,570111     ,211        ,20230326,0906,  19.0001, -29.0017,     4563,   1102.2,   6.0950,  35.0087,2,  35.0252,2,    135.2,2,    147.0,2,    22.20,2,    28.40,2,     0.00,2,     1.92,2,    0.117,2,    0.057,2,   0.0509,2,   2214.8,2,   2316.4,2,   1012.1,2,       20,   7.6147,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     20.5,2,20230326,1018
33RO20230306  ,A16N       ,57      ,  1,570110     ,210        ,20230326,0906,  19.0001, -29.0017,     4563,   1303.0,   5.4691,  35.0570,2,  35.0627,2,    161.0,2,    174.8,2,    21.80,2,    25.50,2,     0.00,2,     1.74,2,    0.080,2,    0.041,2,   0.1472,2,   2203.7,2,   2319.7,2,    915.7,2,       20,   7.6518,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     18.2,2,20230326,1013
33RO20230306  ,A16N       ,57      ,  1,570109     ,209        ,20230326,0906,  19.0001, -29.0017,     4563,   1550.3,   4.5417,  35.0255,2,  35.0333,6,    186.9,2,    202.7,2,    22.70,2,    23.20,2,     0.00,2,     1.62,2,    0.027,2,    0.012,2,   0.0000,2,   2194.5,2,   2318.3,2,    847.2,2,       20,   7.6815,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     16.1,2,20230326,1008
33RO20230306  ,A16N       ,57      ,  1,570108     ,208        ,20230326,0906,  19.0001, -29.0017,     4563,   1899.4,   3.8125,  34.9916,2,  34.9936,2,    205.4,2,    224.2,2,    24.90,2,    21.80,2,     0.00,2,     1.52,2,    0.013,2,    0.001,2,   0.0000,2,   2185.2,2,   2323.1,2,    801.8,2,       20,   7.7036,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     14.6,2,20230326,1000
33RO20230306  ,A16N       ,57      ,  1,570107     ,207        ,20230326,0906,  19.0001, -29.0017,     4563,   2099.9,   3.5626,  34.9793,2,  34.9872,2,    209.1,2,    228.5,2,    26.90,2,    21.50,2,     0.00,2,     1.51,2,    0.009,2,    0.002,2,   0.0000,2,   2186.7,2,   2324.1,2,    793.0,2,       20,   7.7070,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.3,2,20230326,0956
33RO20230306  ,A16N       ,57      ,  1,570106     ,206        ,20230326,0906,  19.0001, -29.0017,     4563,   2401.3,   3.1974,  34.9592,2,  34.9607,2,    213.8,2,    234.9,2,    30.40,2,    21.20,2,     0.00,2,     1.49,2,    0.007,2,    0.000,2,   0.0000,2,   2188.2,2,   2327.7,2,    778.7,2,       20,   7.7147,2,       25,  -999.00,9,      1.2,2,  -999.00,9,     13.7,2,20230326,0949
