,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TON,TON_FLAG_W,N2Ohy,N2O_FLAG_Why,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,HE3_HE4_RATIO,HE3_HE4_RATIO_FLAG_W,HELIUM,HELIUM_FLAG_W,NEON,NEON_FLAG_W,ARGON,ARGON_FLAG_W,KRYPTON,KRYPTON_FLAG_W,XENON,XENON_FLAG_W,Nd_143_D_EPSILON_BOTTLE,Nd_143_D_EPSILON_BOTTLE_FLAG_W,La_D_CONC_BOTTLE,La_D_CONC_BOTTLE_FLAG_W,Ce_D_CONC_BOTTLE,Ce_D_CONC_BOTTLE_FLAG_W,Pr_D_CONC_BOTTLE,Pr_D_CONC_BOTTLE_FLAG_W,Sm_D_CONC_BOTTLE,Sm_D_CONC_BOTTLE_FLAG_W,Eu_D_CONC_BOTTLE,Eu_D_CONC_BOTTLE_FLAG_W,Gd_D_CONC_BOTTLE,Gd_D_CONC_BOTTLE_FLAG_W,Tb_D_CONC_BOTTLE,Tb_D_CONC_BOTTLE_FLAG_W,Dy_D_CONC_BOTTLE,Dy_D_CONC_BOTTLE_FLAG_W,Ho_D_CONC_BOTTLE,Ho_D_CONC_BOTTLE_FLAG_W,Er_D_CONC_BOTTLE,Er_D_CONC_BOTTLE_FLAG_W,Tm_D_CONC_BOTTLE,Tm_D_CONC_BOTTLE_FLAG_W,Yb_D_CONC_BOTTLE,Yb_D_CONC_BOTTLE_FLAG_W,Lu_D_CONC_BOTTLE,Lu_D_CONC_BOTTLE_FLAG_W,HPLC,HPLC_FLAG_W,Nd_D_CONC,Nd_D_CONC_FLAG_W,Nd_143_144_D_RATIO_BOTTLE,Nd_143_144_D_RATIO_BOTTLE_FLAG_W,Nd_143_144_D_RATIO_BOTTLE_ERROR,Nd_143_D_EPSILON_BOTTLE_ERROR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
28,1.0,3.0,29,320620180309,       S04P,1.0,3.0,2.0,20180317.0,211.0,-70.4517,168.4755,1390,1399.1,-0.4088,34.6719,2.0,34.6723,2.0,240.5016,3.0,242.7,2.0,97.5,2.0,31.35,2.0,0.0,2.0,2.16,2.0,2.358,2.0,1.292,2.0,1.33,2.0,2255.9,6.0,2353.96,2.0,7.5919,2.0,24.95,,9.0,0.52,2.0,-146.18,2.0,0.002439935,,9.0,41.6,2.0,,9.0,,1.0,19.37,2.0,20180317.0,211.0,-70.4517,168.4755,241.3029,2.0,0.071,1.0,4.655,1.0,0.154,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.37,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
29,2.0,35.0,30,320620180309,       S04P,2.0,35.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,3.9,-1.7906,33.9204,2.0,33.919,2.0,347.098,2.0,348.3,2.0,69.3,2.0,27.0,2.0,0.13,2.0,1.85,2.0,5.957,2.0,3.123,2.0,3.93,2.0,2185.0,6.0,2301.75,2.0,7.6525,2.0,24.96,-1.7883,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,17.6,2.0,20180317.0,842.0,-70.3619,168.6268,348.9092,2.0,0.203,1.0,4.563,1.0,0.213,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,17.6,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
30,2.0,34.0,31,320620180309,       S04P,2.0,34.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,23.2,-1.7854,33.9203,2.0,33.9209,2.0,347.0006,2.0,348.2,2.0,69.3,2.0,26.99,2.0,0.13,2.0,1.83,2.0,,9.0,,9.0,,9.0,2183.1,2.0,2302.74,2.0,7.6512,2.0,24.97,-1.7836,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,840.0,-70.3619,168.6267,349.0975,2.0,0.203,1.0,4.578,1.0,0.208,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
31,2.0,33.0,32,320620180309,       S04P,2.0,33.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,49.6,-1.464,33.9797,2.0,33.9825,2.0,343.4043,2.0,343.2,2.0,70.4,2.0,27.44,2.0,0.13,2.0,1.87,2.0,5.81,2.0,3.023,2.0,4.07,2.0,2189.8,2.0,2319.11,3.0,7.6466,2.0,24.96,-1.4639,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,17.85,2.0,20180317.0,836.0,-70.3619,168.6266,342.8971,2.0,0.212,1.0,4.574,1.0,0.198,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,17.85,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
32,2.0,32.0,33,320620180309,       S04P,2.0,32.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,73.8,-1.5677,34.2143,2.0,34.2146,2.0,310.1018,2.0,306.7,2.0,75.8,2.0,29.27,2.0,0.16,2.0,2.05,2.0,,9.0,,9.0,,9.0,2213.0,2.0,2302.96,2.0,7.6133,2.0,24.96,-1.5668,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,835.0,-70.3619,168.6267,330.7041,3.0,0.152,1.0,4.614,1.0,0.188,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
33,2.0,31.0,34,320620180309,       S04P,2.0,31.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,99.6,-1.7976,34.3686,2.0,34.3631,2.0,300.6989,2.0,301.5,2.0,77.1,2.0,30.43,2.0,0.11,2.0,2.11,2.0,4.65,2.0,2.54,2.0,3.04,2.0,2227.1,2.0,2329.31,2.0,7.6013,2.0,24.96,-1.7952,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,18.91,2.0,20180317.0,833.0,-70.3618,168.6268,327.1997,3.0,0.088,1.0,4.652,1.0,0.158,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,18.91,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
34,2.0,30.0,35,320620180309,       S04P,2.0,30.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,125.2,-1.8282,34.3851,2.0,34.3835,2.0,304.0,2.0,303.3,2.0,77.2,2.0,30.57,2.0,0.05,2.0,2.12,2.0,,9.0,,9.0,,9.0,2227.4,2.0,2327.4,2.0,7.603,6.0,24.98,-1.8278,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,831.0,-70.3618,168.627,302.199,2.0,0.085,1.0,4.657,1.0,0.158,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
35,2.0,29.0,36,320620180309,       S04P,2.0,29.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,150.8,-1.8191,34.3984,2.0,34.3964,2.0,301.7943,2.0,298.9,2.0,79.1,2.0,30.79,2.0,0.02,2.0,2.15,2.0,4.491,2.0,2.416,2.0,2.88,2.0,2231.2,2.0,2330.5,2.0,7.6029,2.0,24.96,-1.8187,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.27,2.0,20180317.0,830.0,-70.3617,168.6271,291.7983,2.0,0.08,1.0,4.659,1.0,0.19,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.27,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
36,2.0,28.0,37,320620180309,       S04P,2.0,28.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,174.3,-1.7544,34.4103,2.0,34.4085,2.0,286.9983,2.0,291.4,2.0,80.6,2.0,30.99,2.0,0.0,2.0,2.15,2.0,,9.0,,9.0,,9.0,2229.5,2.0,2330.52,2.0,7.5986,2.0,24.96,-1.7547,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,828.0,-70.3617,168.6272,297.3001,2.0,0.08,1.0,4.661,1.0,0.15,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
37,2.0,27.0,38,320620180309,       S04P,2.0,27.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,200.8,-1.5971,34.4274,2.0,34.4266,2.0,282.8068,2.0,281.3,2.0,80.1,2.0,31.13,2.0,0.0,2.0,2.15,2.0,,9.0,,9.0,,9.0,2233.8,2.0,2330.63,2.0,7.5936,3.0,24.95,-1.5953,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,826.0,-70.3616,168.6275,284.8951,2.0,0.078,1.0,4.663,1.0,0.145,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
38,2.0,26.0,39,320620180309,       S04P,2.0,26.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,225.1,-1.3463,34.4578,2.0,34.4538,2.0,271.7973,2.0,272.4,2.0,81.5,2.0,31.23,2.0,0.0,2.0,2.16,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,-1.3493,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,825.0,-70.3616,168.6276,271.5979,2.0,0.076,1.0,4.664,1.0,0.147,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
39,2.0,25.0,40,320620180309,       S04P,2.0,25.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,251.1,-1.1462,34.4809,2.0,34.4785,2.0,264.6008,2.0,265.5,2.0,82.7,2.0,31.33,2.0,0.0,2.0,2.15,2.0,3.357,2.0,1.834,2.0,2.03,2.0,2239.2,2.0,2339.36,2.0,7.5906,2.0,24.96,-1.1481,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.14,2.0,20180317.0,823.0,-70.3615,168.6277,266.2001,2.0,0.077,1.0,4.663,1.0,0.143,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.14,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
40,2.0,24.0,41,320620180309,       S04P,2.0,24.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,302.5,-0.6105,34.5433,2.0,34.5418,2.0,247.8026,2.0,246.9,2.0,87.2,2.0,31.64,2.0,0.0,2.0,2.16,2.0,,9.0,,9.0,,9.0,2246.2,2.0,2339.95,2.0,7.5857,2.0,24.95,-0.6116,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,822.0,-70.3615,168.6279,247.1995,2.0,0.077,1.0,4.665,1.0,0.167,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
41,2.0,23.0,42,320620180309,       S04P,2.0,23.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,352.0,-0.2338,34.5907,2.0,34.5907,2.0,234.3008,2.0,233.5,2.0,92.4,2.0,31.84,2.0,0.0,2.0,2.19,2.0,2.081,2.0,1.143,2.0,1.23,2.0,2248.8,2.0,2345.39,2.0,7.5868,2.0,24.95,-0.2328,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.81,2.0,20180317.0,820.0,-70.3614,168.6282,234.7984,2.0,0.066,1.0,4.667,1.0,0.148,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.81,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
42,2.0,22.0,43,320620180309,       S04P,2.0,22.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,403.3,0.1284,34.6316,2.0,34.6299,2.0,222.8963,2.0,222.0,2.0,97.8,2.0,32.06,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,2254.0,2.0,2350.35,2.0,7.5842,2.0,24.96,0.1279,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,818.0,-70.3613,168.6284,220.9967,2.0,0.062,1.0,4.67,1.0,0.142,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
43,2.0,21.0,44,320620180309,       S04P,2.0,21.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,453.4,0.0666,34.6313,2.0,34.6291,2.0,226.201,2.0,230.5,2.0,98.3,2.0,32.0,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,2253.5,2.0,2332.46,4.0,7.5856,6.0,24.96,0.0675,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,816.0,-70.3613,168.6284,223.7029,2.0,0.062,1.0,4.671,1.0,0.14,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
44,2.0,20.0,45,320620180309,       S04P,2.0,20.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,504.6,0.1289,34.6423,2.0,34.6427,2.0,222.4006,2.0,221.7,2.0,101.5,2.0,32.03,2.0,0.0,2.0,2.2,2.0,1.408,2.0,0.767,2.0,0.7,2.0,2254.6,2.0,2351.6,2.0,7.5849,2.0,24.94,0.1297,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,20.48,2.0,20180317.0,814.0,-70.3612,168.6286,221.6964,2.0,0.062,1.0,4.668,1.0,0.144,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,20.48,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
45,2.0,19.0,46,320620180309,       S04P,2.0,19.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,605.3,0.2235,34.6586,2.0,34.6588,2.0,217.2988,2.0,218.1,2.0,106.4,2.0,32.11,2.0,0.0,2.0,2.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.2259,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,810.0,-70.3612,168.6286,216.2964,2.0,0.062,1.0,4.672,1.0,0.138,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
46,2.0,18.0,47,320620180309,       S04P,2.0,18.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,707.1,0.25,34.6677,2.0,34.6662,2.0,217.4042,2.0,217.5,2.0,108.4,2.0,32.21,2.0,0.0,2.0,2.2,2.0,,9.0,,9.0,,9.0,2257.4,2.0,2355.9,2.0,7.5892,2.0,24.95,0.2504,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,807.0,-70.3612,168.6286,217.2984,2.0,0.061,1.0,4.672,1.0,0.138,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
47,2.0,16.0,48,320620180309,       S04P,2.0,16.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,807.9,0.2478,34.6735,2.0,,9.0,204.0983,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.2478,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,804.0,-70.3611,168.6288,203.0994,2.0,0.061,1.0,4.673,1.0,0.137,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,-7.95,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,17.95,2.0,0.512231,2.0,6e-06,0.13,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
48,2.0,17.0,49,320620180309,       S04P,2.0,17.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,808.1,0.2477,34.6734,2.0,34.675,2.0,217.6024,2.0,216.6,2.0,111.4,2.0,32.24,2.0,0.0,2.0,2.2,2.0,1.005,2.0,0.547,2.0,0.36,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,20.62,2.0,20180317.0,804.0,-70.3611,168.6288,217.9982,2.0,0.062,1.0,4.673,1.0,0.14,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.62,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
49,2.0,15.0,50,320620180309,       S04P,2.0,15.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,909.7,0.2927,34.6864,2.0,34.686,2.0,213.7033,2.0,215.3,2.0,113.2,2.0,32.31,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,2259.9,6.0,2356.5,2.0,7.5899,2.0,24.96,0.2935,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,801.0,-70.3611,168.6287,213.6004,2.0,0.061,1.0,4.673,1.0,0.135,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
50,2.0,14.0,51,320620180309,       S04P,2.0,14.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,1010.9,0.2739,34.6911,2.0,34.6905,2.0,216.5002,2.0,215.7,2.0,115.0,2.0,32.33,2.0,0.0,2.0,2.22,2.0,0.846,2.0,0.471,2.0,0.37,2.0,2262.0,2.0,2360.31,3.0,7.5884,2.0,24.94,0.2736,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,20.28,2.0,20180317.0,758.0,-70.3612,168.6287,217.6018,2.0,0.061,1.0,4.673,1.0,0.135,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,20.28,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
51,2.0,13.0,52,320620180309,       S04P,2.0,13.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,1112.5,0.2126,34.6899,2.0,34.6899,2.0,219.0007,2.0,218.1,2.0,112.4,2.0,32.23,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.2132,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,754.0,-70.3611,168.6288,219.7967,2.0,0.061,1.0,4.671,1.0,0.134,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
52,2.0,12.0,53,320620180309,       S04P,2.0,12.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,1214.9,0.1623,34.6893,2.0,34.6894,2.0,224.9028,3.0,218.9,2.0,116.1,2.0,32.3,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,2261.6,2.0,2360.41,3.0,7.5906,3.0,24.95,0.1625,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,751.0,-70.3611,168.6287,225.7992,2.0,0.061,1.0,4.674,1.0,0.134,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
53,2.0,10.0,54,320620180309,       S04P,2.0,10.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,1316.2,0.0336,34.6815,2.0,,9.0,209.4961,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,0.0345,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180317.0,748.0,-70.361,168.6291,208.4873,2.0,0.061,1.0,4.673,1.0,0.135,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
54,2.0,11.0,55,320620180309,       S04P,2.0,11.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,1316.4,0.0348,34.6814,2.0,34.6809,2.0,225.8029,2.0,225.1,2.0,105.4,2.0,32.01,2.0,0.0,2.0,2.21,2.0,1.453,2.0,0.804,2.0,0.71,2.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.46,2.0,20180317.0,748.0,-70.361,168.6291,225.7006,2.0,0.061,1.0,4.673,1.0,0.135,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.46,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
55,2.0,9.0,56,320620180309,       S04P,2.0,9.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,1418.5,0.021,34.6855,2.0,34.6852,2.0,231.7027,3.0,225.0,2.0,107.6,2.0,32.06,2.0,0.0,2.0,2.22,2.0,1.421,2.0,0.773,2.0,0.8,2.0,2261.3,2.0,2356.22,2.0,7.5862,2.0,24.94,0.0239,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.77,2.0,20180317.0,745.0,-70.3609,168.6296,230.7019,2.0,0.062,1.0,4.672,1.0,0.137,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.77,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
56,2.0,8.0,57,320620180309,       S04P,2.0,8.0,2.0,20180317.0,724.0,-70.361,168.6293,1993,1520.0,-0.1188,34.6754,2.0,34.675,2.0,232.1966,2.0,233.3,2.0,100.8,2.0,31.71,2.0,0.0,2.0,2.18,2.0,1.916,2.0,1.063,2.0,1.09,2.0,2256.7,2.0,2354.41,2.0,7.5894,6.0,24.96,-0.1196,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.7,2.0,20180317.0,741.0,-70.3608,168.6297,230.7044,2.0,0.064,1.0,4.663,1.0,0.145,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,9.0,,9.0,,9.0,,,19.7,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
