STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,THETA,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
114,110,2782,33RO20100308,      A13.5,1,10,11003,2,20100414,1059,0.6652,-3.001,5125,1700.9,3.9995,34.9753,2,34.9761,2,240.5,2,239.7,2,17.9,6,20.29,6,0.0,6,1.34,6,0.291,2,0.144,2,0.0,2,2170.7,2,2315.3,2,779.1,2,20.0,7.7257,2,25.0,,9,,9,,9,4.0,2,,9,,9,,0.675,3,,9,,9,1700.9,3.8607,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,109,2783,33RO20100308,      A13.5,1,9,11706,2,20100414,1059,0.6652,-3.001,5125,2101.1,3.4162,34.9592,2,34.9603,2,248.5,2,247.4,6,23.1,6,20.09,6,0.0,6,1.33,6,0.119,2,0.061,2,0.0,2,2172.6,2,2318.5,2,763.0,2,20.0,7.7363,2,25.0,,9,,9,,9,3.4165,2,,9,,9,,0.372,3,,9,,9,2101.1,3.2478,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,108,2784,33RO20100308,      A13.5,1,8,11033,2,20100414,1059,0.6652,-3.001,5125,2499.5,2.9739,34.9319,4,34.9141,4,243.6,2,243.1,2,32.26,6,21.22,6,0.0,6,1.41,6,,9,,9,,9,2182.7,2,2329.4,6,770.0,2,20.0,7.7296,2,25.0,,9,,9,,9,2.9741,2,,9,,9,,,9,,9,,9,2499.5,2.7745,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,107,2785,33RO20100308,      A13.5,1,7,11705,2,20100414,1059,0.6652,-3.001,5125,2900.4,2.6773,34.9128,2,34.9132,2,242.6,2,242.9,2,38.35,6,21.74,6,0.0,6,1.45,6,,9,,9,,9,2189.1,2,2333.3,2,775.8,2,20.0,7.7269,2,25.0,,9,,9,,9,2.6784,2,,9,,9,,,9,,9,,9,2900.4,2.4438,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,106,2786,33RO20100308,      A13.5,1,6,11029,2,20100414,1059,0.6652,-3.001,5125,3300.5,2.4921,34.8996,2,34.9003,2,242.4,2,242.8,2,42.57,6,22.07,6,0.0,6,1.48,6,,9,,9,,9,2193.6,2,2339.2,2,781.8,2,20.0,7.7255,2,25.0,,9,,9,,9,2.492,2,,9,,9,,,9,,9,,9,3300.5,2.2213,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,105,2787,33RO20100308,      A13.5,1,5,11704,2,20100414,1059,0.6652,-3.001,5125,3699.2,2.3975,34.8917,2,34.8937,2,242.6,2,242.0,2,45.46,6,22.21,6,0.0,6,1.49,6,,9,,9,,9,2197.4,2,2341.0,2,784.6,2,20.0,7.7232,2,25.0,,9,,9,,9,2.3977,2,,9,,9,,,9,,9,,9,3699.2,2.0859,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,104,2788,33RO20100308,      A13.5,1,4,11030,2,20100414,1059,0.6652,-3.001,5125,4100.4,2.3156,34.8816,2,34.883,2,242.8,2,243.0,2,48.49,6,22.51,6,0.0,6,1.51,6,,9,,9,,9,2200.3,2,2344.9,2,788.6,2,20.0,7.7223,2,25.0,,9,,9,,9,2.3151,2,,9,,9,,,9,,9,,9,4100.4,1.961,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,103,2789,33RO20100308,      A13.5,1,3,11703,2,20100414,1059,0.6652,-3.001,5125,4499.3,2.2461,34.8714,2,34.8722,2,240.8,2,240.9,2,52.71,6,23.01,6,0.0,6,1.54,6,,9,,9,,9,2206.0,2,2347.4,2,796.5,2,20.0,7.7189,2,25.0,,9,,9,,9,2.2456,2,,9,,9,,,9,,9,,9,4499.3,1.8468,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,102,2790,33RO20100308,      A13.5,1,2,11702,2,20100414,1059,0.6652,-3.001,5125,4900.9,2.1988,34.8624,2,34.8629,2,239.5,2,239.5,2,56.24,6,23.42,6,0.0,6,1.57,6,,9,,9,,9,2210.5,2,2354.5,2,798.8,2,20.0,7.715,2,25.0,,9,,9,,9,2.1986,2,,9,,9,,,9,,9,,9,4900.9,1.752,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
114,101,2791,33RO20100308,      A13.5,1,1,11701,2,20100414,1059,0.6652,-3.001,5125,5189.3,2.184,34.8565,2,34.8568,2,240.7,2,239.1,2,58.08,6,23.6,6,0.0,6,1.59,6,,9,,9,,9,2213.7,6,2355.3,2,811.3,2,20.0,7.7142,2,25.0,,9,,9,,9,2.1838,2,,9,,9,,,9,,9,,9,5189.3,1.7014,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,124,2792,33RO20100308,      A13.5,1,24,11714,2,20100414,1616,0.9997,-3.0003,5126,5.6,30.2827,34.2099,2,34.2134,2,194.8,2,194.6,2,0.57,6,0.07,6,0.0,6,0.0,6,1.454,2,0.93,2,0.976,2,1912.8,2,,9,259.4,2,20.0,8.1235,2,25.0,,1,,1,,9,30.3365,2,1.57,2,55.4,2,3.1,1.652,3,74.0,2,5.95,2,5.6,30.2813,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,123,2793,33RO20100308,      A13.5,1,23,11716,2,20100414,1616,0.9997,-3.0003,5126,30.5,26.1306,35.3774,2,35.391,2,206.6,2,206.6,2,1.09,2,0.35,2,0.01,2,0.09,2,1.796,2,1.09,2,0.902,2,2021.9,2,2327.0,2,327.8,2,20.0,8.0479,2,25.0,,1,,1,,9,26.1582,2,1.51,2,50.0,2,2.8,0.942,3,66.96,2,5.31,2,30.5,26.1238,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,122,2794,33RO20100308,      A13.5,1,22,11022,2,20100414,1616,0.9997,-3.0003,5126,60.3,18.1173,35.7891,2,35.7879,2,126.5,2,126.2,2,3.68,2,13.29,2,0.44,2,0.96,2,2.134,2,1.227,2,0.805,2,2160.8,2,2345.9,6,,9,,7.8099,2,25.0,,1,,1,,9,18.1206,2,0.73,2,49.3,2,2.8,0.421,3,53.34,2,17.26,2,60.3,18.1069,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,121,2795,33RO20100308,      A13.5,1,21,11010,2,20100414,1616,0.9997,-3.0003,5126,110.2,15.3683,35.6089,2,35.6047,2,120.8,2,120.1,2,6.24,2,18.01,2,0.02,2,1.21,2,2.076,2,1.161,2,0.692,2,2173.5,2,2337.3,2,721.8,2,20.0,7.7591,2,25.0,,1,,1,,9,15.374,2,0.64,2,45.2,2,3.5,0.36,3,49.27,2,21.94,2,110.2,15.3513,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,120,2796,33RO20100308,      A13.5,1,20,11715,2,20100414,1616,0.9997,-3.0003,5126,174.5,14.9899,35.5541,2,35.5522,2,123.0,2,121.6,2,6.53,2,18.35,2,0.01,2,1.23,2,2.191,2,1.226,2,0.692,2,2174.5,2,2334.8,2,728.3,2,20.0,7.7545,2,25.0,,1,,1,,9,14.9874,2,0.62,2,43.6,2,3.0,0.387,3,47.72,2,21.52,2,174.5,14.9634,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,119,2797,33RO20100308,      A13.5,1,19,11007,2,20100414,1616,0.9997,-3.0003,5126,224.3,13.6985,35.3738,2,35.3741,2,73.7,2,74.1,2,9.3,2,25.51,2,0.01,2,1.63,2,1.784,2,0.975,2,0.423,2,2207.1,2,2323.0,2,985.4,2,20.0,7.6361,2,25.0,,1,,1,,9,13.7028,2,0.38,2,36.0,2,3.0,0.214,3,46.01,2,27.83,2,224.3,13.6664,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,118,2798,33RO20100308,      A13.5,1,18,11710,2,20100414,1616,0.9997,-3.0003,5126,300.6,10.5659,34.9993,2,,9,85.4,2,85.3,2,12.6,2,29.71,2,0.0,2,1.87,2,0.575,4,0.774,2,0.32,2,2214.4,2,2306.1,2,1140.2,2,20.0,7.5764,2,25.0,,1,,1,,9,10.57,2,0.46,2,-2.7,2,2.8,0.081,4,44.02,2,30.99,2,300.6,10.5296,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,117,2799,33RO20100308,      A13.5,1,17,11025,2,20100414,1616,0.9997,-3.0003,5126,399.5,9.181,34.8402,2,34.8394,2,88.7,2,89.2,2,15.14,2,32.13,2,0.0,2,2.03,2,1.197,2,0.619,2,0.186,2,2218.7,2,2299.7,2,1223.9,2,20.0,7.5444,2,25.0,,1,,1,,9,9.1969,2,0.54,2,-26.4,2,2.9,0.44,3,43.23,2,34.06,2,399.5,9.1366,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,116,2800,33RO20100308,      A13.5,1,16,11709,2,20100414,1616,0.9997,-3.0003,5126,549.4,6.3273,34.5748,2,34.5775,2,126.4,2,124.3,2,22.91,2,34.34,2,0.0,2,2.27,2,0.586,2,0.292,2,0.063,2,2216.2,2,2294.5,2,1228.2,2,20.0,7.5438,2,25.0,,1,,1,,9,6.3348,2,0.71,2,-78.9,2,2.9,0.564,3,40.32,2,35.92,2,549.4,6.2777,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,115,2801,33RO20100308,      A13.5,1,15,11006,2,20100414,1616,0.9997,-3.0003,5126,699.5,5.3895,34.5084,2,34.51,2,144.6,2,143.8,2,26.94,2,34.25,2,0.0,2,2.29,2,0.474,2,0.232,2,0.03,2,2215.3,2,2298.2,2,1185.7,2,20.0,7.556,2,25.0,,1,,1,,9,5.3867,2,0.77,2,-88.6,2,2.7,0.612,3,39.93,2,35.75,2,699.5,5.3306,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,114,2802,33RO20100308,      A13.5,1,14,11708,2,20100414,1616,0.9997,-3.0003,5126,851.0,4.7445,34.5484,2,34.5487,2,147.3,2,146.8,2,30.68,2,34.24,2,0.0,2,2.31,2,0.157,2,0.08,2,0.018,2,2219.5,2,2300.8,6,1182.0,2,20.0,7.5586,2,25.0,,1,,1,,9,4.7439,2,0.74,2,-110.7,2,3.3,0.307,3,39.57,2,36.06,2,851.0,4.6761,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,113,2803,33RO20100308,      A13.5,1,13,11031,2,20100414,1616,0.9997,-3.0003,5126,999.1,4.5608,34.6248,2,34.6246,2,150.8,2,151.7,2,30.94,2,33.18,2,0.0,2,2.24,2,0.037,2,0.021,2,0.0,2,2221.1,2,2307.0,6,1149.3,2,20.0,7.5687,2,25.0,,1,,1,,9,4.5656,2,0.7,2,-118.4,2,1.8,0.121,3,39.25,2,35.56,2,999.1,4.4807,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,112,2804,33RO20100308,      A13.5,1,12,11027,2,20100414,1616,0.9997,-3.0003,5126,1200.3,4.5793,34.7687,2,34.7669,2,169.2,2,169.3,2,27.06,2,29.78,2,0.0,2,2.0,2,0.045,2,0.025,2,0.03,2,2209.6,2,2308.3,2,1033.8,2,20.0,7.6126,2,25.0,,1,,1,,9,4.5795,2,0.79,2,-104.9,2,2.1,0.139,3,39.94,2,31.29,2,1200.3,4.4809,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,111,2805,33RO20100308,      A13.5,1,11,11707,2,20100414,1616,0.9997,-3.0003,5126,1396.9,4.3878,34.9375,2,34.9375,2,213.1,2,212.5,2,20.1,2,23.46,2,0.0,2,1.56,2,0.15,2,0.077,2,0.053,2,2184.4,2,2314.3,2,852.7,2,20.0,7.6903,2,25.0,,1,,1,,9,4.3879,2,0.93,2,-85.8,2,2.1,0.397,3,40.46,2,25.12,2,1396.9,4.2729,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,110,2806,33RO20100308,      A13.5,1,10,11003,2,20100414,1616,0.9997,-3.0003,5126,1599.0,4.1715,34.9728,2,34.9733,2,233.8,2,233.7,2,17.7,6,20.94,6,0.0,6,1.38,2,0.32,2,0.157,2,0.043,2,2173.7,2,2313.9,2,795.6,2,20.0,7.7181,2,25.0,,1,,1,,9,4.1713,2,1.06,2,-76.0,2,2.2,0.719,3,39.44,2,22.7,2,1599.0,4.0401,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,109,2807,33RO20100308,      A13.5,1,9,11706,2,20100414,1616,0.9997,-3.0003,5126,1799.4,3.9434,34.974,2,34.9742,2,240.2,2,240.1,2,18.46,6,20.43,6,0.0,6,1.35,6,0.2,2,0.101,2,0.0,2,2171.3,2,2315.5,2,,9,,7.7254,2,25.0,,9,,1,,9,3.9434,2,1.02,2,-80.3,2,2.1,0.544,3,39.37,2,21.59,2,1799.4,3.796,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,108,2808,33RO20100308,      A13.5,1,8,11033,2,20100414,1616,0.9997,-3.0003,5126,2199.4,3.4026,34.9574,2,34.9575,2,246.6,2,246.0,2,23.81,6,20.3,6,0.0,6,1.34,6,0.087,2,0.046,2,0.0,2,2173.1,2,2318.5,2,759.1,2,20.0,7.7344,2,25.0,,1,,1,,9,3.402,2,,9,,9,,0.303,3,39.98,2,21.82,2,2199.4,3.2249,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,107,2809,33RO20100308,      A13.5,1,7,11705,2,20100414,1616,0.9997,-3.0003,5126,2600.4,2.8726,34.9264,2,34.9271,2,243.3,2,242.4,2,33.85,6,21.38,6,0.0,6,1.42,6,0.015,2,0.012,2,0.0,2,2184.8,2,2325.8,2,,9,,7.729,2,25.0,,9,,1,,9,2.8731,2,,9,,9,,0.075,3,39.98,2,23.54,2,2600.4,2.6652,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,106,2810,33RO20100308,      A13.5,1,6,11029,2,20100414,1616,0.9997,-3.0003,5126,2999.5,2.6011,34.9073,2,34.9074,2,241.6,2,241.7,2,40.4,6,21.99,6,0.0,6,1.47,6,0.01,2,0.006,2,0.0,2,2191.2,2,2335.1,2,781.8,2,20.0,7.7253,2,25.0,,1,,1,,9,2.6008,2,,9,,9,,0.059,3,39.53,2,23.12,2,2999.5,2.3591,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,105,2811,33RO20100308,      A13.5,1,5,11704,2,20100414,1616,0.9997,-3.0003,5126,3399.6,2.4773,34.8984,2,34.898,2,243.2,2,243.3,2,42.51,6,22.0,6,0.0,6,1.48,6,0.025,2,0.015,2,0.0,2,2192.6,2,2338.9,2,,9,,7.7251,2,25.0,,9,,1,,9,2.4772,2,,9,,9,,0.106,3,40.54,2,23.89,2,3399.6,2.1963,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,104,2812,33RO20100308,      A13.5,1,4,11030,2,20100414,1616,0.9997,-3.0003,5126,3800.5,2.3863,34.89,2,34.8903,2,242.4,2,241.8,2,46.01,6,22.26,6,0.0,6,1.5,6,0.018,2,0.011,2,0.01,2,2196.2,2,2339.3,2,,9,,7.7235,2,25.0,,1,,1,,9,2.3864,2,,9,,9,,0.077,3,39.81,2,24.18,2,3800.5,2.0638,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,103,2813,33RO20100308,      A13.5,1,3,11703,2,20100414,1616,0.9997,-3.0003,5126,4200.2,2.3147,34.8812,2,34.8813,2,242.6,2,242.0,2,48.91,6,22.52,6,0.0,6,1.52,6,0.027,6,0.015,6,0.0,6,2198.4,2,2344.3,6,792.1,2,20.0,7.7206,2,25.0,,9,,1,,9,2.3146,2,,9,,9,,0.1,3,39.83,2,24.19,2,4200.2,1.9486,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,102,2814,33RO20100308,      A13.5,1,2,11702,2,20100414,1616,0.9997,-3.0003,5126,4600.9,2.2445,34.8704,2,34.8705,2,241.6,2,241.4,2,52.51,6,22.91,6,0.0,6,1.55,6,0.033,2,0.019,2,0.0,2,2202.3,2,2347.3,2,,9,,7.7179,2,25.0,,1,,1,,9,2.2441,2,,9,,9,,0.127,3,39.51,2,24.71,2,4600.9,1.833,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
115,101,2815,33RO20100308,      A13.5,1,1,11701,2,20100414,1616,0.9997,-3.0003,5126,5192.3,2.198,34.8578,2,34.8578,2,238.1,2,237.9,2,57.88,6,23.55,6,0.0,6,1.59,6,0.052,2,0.029,2,0.0,2,2212.2,2,2356.0,2,812.2,2,20.0,7.7158,2,25.0,,1,,1,,9,2.1978,2,,9,,9,,0.184,3,40.74,2,24.92,2,5192.3,1.7145,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,120,2816,33RO20100308,      A13.5,1,20,11715,2,20100414,2140,1.334,-3.001,5121,5.3,30.2195,34.2677,2,34.2794,2,193.5,2,194.4,2,0.42,6,0.09,6,0.0,6,0.0,6,1.446,6,0.928,6,1.014,6,1915.5,2,2248.3,2,257.1,2,20.0,8.126,2,25.0,,9,,9,,9,30.22,2,,9,,9,,1.639,3,,9,,9,5.3,30.2182,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,119,2817,33RO20100308,      A13.5,1,19,11007,2,20100414,2140,1.334,-3.001,5121,49.5,20.6814,35.8345,2,35.8316,2,200.6,2,196.6,2,1.78,2,0.6,2,0.01,2,0.29,2,2.089,2,1.222,2,0.852,2,2106.2,6,2358.2,2,438.4,2,20.0,7.9495,2,25.0,,9,,9,,9,20.6816,2,,9,,9,,0.496,3,,9,,9,49.5,20.672,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,118,2818,33RO20100308,      A13.5,1,18,11710,2,20100414,2140,1.334,-3.001,5121,99.8,15.7641,35.6524,2,35.6521,2,132.3,2,130.7,2,5.51,2,16.28,2,0.04,2,1.11,2,2.229,2,1.263,2,0.753,2,2167.9,2,2340.9,2,670.7,2,20.0,7.7876,2,25.0,,9,,9,,9,15.7487,2,,9,,9,,0.453,3,,9,,9,99.8,15.7484,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,117,2819,33RO20100308,      A13.5,1,17,11025,2,20100414,2140,1.334,-3.001,5121,150.6,15.1761,35.5768,2,35.5779,2,93.8,2,97.6,2,6.87,2,20.77,2,0.01,2,1.36,2,2.077,2,1.155,2,0.562,2,2191.3,2,2330.0,2,803.5,2,20.0,7.7154,2,25.0,,9,,9,,9,15.1808,2,,9,,9,,0.257,3,,9,,9,150.6,15.153,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,116,2820,33RO20100308,      A13.5,1,16,11709,2,20100414,2140,1.334,-3.001,5121,198.4,14.1756,35.4384,2,35.4351,2,81.1,2,83.0,6,8.15,2,23.8,2,0.01,2,1.53,2,1.919,2,1.055,2,0.543,2,2203.8,2,2325.7,2,912.2,2,20.0,7.6634,2,25.0,,9,,9,,9,14.184,2,,9,,9,,0.23,3,,9,,9,198.4,14.1466,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,115,2821,33RO20100308,      A13.5,1,15,11006,2,20100414,2140,1.334,-3.001,5121,299.6,10.375,34.977,2,34.975,2,85.8,2,85.1,2,12.68,2,30.11,2,0.0,2,1.89,2,1.444,2,0.759,2,0.273,2,2219.0,2,2304.0,2,1149.6,2,20.0,7.5727,2,25.0,,9,,9,,9,10.3764,2,,9,,9,,0.382,3,,9,,9,299.6,10.3392,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,114,2822,33RO20100308,      A13.5,1,14,11708,2,20100414,2140,1.334,-3.001,5121,450.7,8.2543,34.754,2,34.7487,2,82.7,2,84.1,2,17.94,6,34.58,6,0.0,6,2.19,6,0.749,2,0.384,2,0.072,2,2231.5,2,2296.4,2,1339.6,2,20.0,7.5125,2,25.0,,9,,9,,9,8.2647,2,,9,,9,,0.361,3,,9,,9,450.7,8.2072,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,113,2823,33RO20100308,      A13.5,1,13,11031,2,20100414,2140,1.334,-3.001,5121,600.1,5.7973,34.5297,2,34.5293,2,138.2,2,138.3,2,24.54,6,33.96,6,0.0,6,2.26,6,0.59,2,0.292,2,0.0,2,2217.1,2,2292.9,2,1192.2,2,20.0,7.5568,2,25.0,,9,,9,,9,5.7974,2,,9,,9,,0.671,3,,9,,9,600.1,5.7453,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,112,2824,33RO20100308,      A13.5,1,12,11027,2,20100414,2140,1.334,-3.001,5121,748.9,5.0304,34.5146,2,34.5146,2,146.2,2,146.5,2,28.63,2,34.36,2,0.0,2,2.3,2,0.324,2,0.162,2,0.057,2,2218.9,2,2297.9,2,1189.9,2,20.0,7.5574,2,25.0,,9,,9,,9,5.0302,2,,9,,9,,0.5,3,,9,,9,748.9,4.9692,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,111,2825,33RO20100308,      A13.5,1,11,11707,2,20100414,2140,1.334,-3.001,5121,900.4,4.6669,34.5621,2,34.5616,2,147.6,2,147.6,2,30.81,2,34.2,2,0.0,2,2.3,2,0.096,2,0.05,2,0.0,2,2222.4,2,2302.6,2,1183.3,2,20.0,7.5592,2,25.0,,9,,9,,9,4.6667,2,,9,,9,,0.227,3,,9,,9,900.4,4.5947,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,110,2826,33RO20100308,      A13.5,1,10,11003,2,20100414,2140,1.334,-3.001,5121,1199.1,4.5549,34.7761,2,34.7758,2,168.4,2,170.6,6,26.74,6,29.6,6,0.0,6,1.99,2,0.037,2,0.021,2,0.0,2,2210.0,2,2310.8,2,1032.8,2,20.0,7.6136,2,25.0,,9,,9,,9,4.5547,2,,9,,9,,0.119,3,,9,,9,1199.1,4.4568,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,109,2827,33RO20100308,      A13.5,1,9,11706,2,20100414,2140,1.334,-3.001,5121,1600.2,4.2091,34.9702,2,34.9701,2,230.6,2,231.6,2,17.67,6,21.25,6,0.0,6,1.4,6,0.305,4,0.151,4,0.0,2,2174.4,2,2312.4,2,797.3,2,20.0,7.7158,2,25.0,,9,,9,,9,4.2091,2,,9,,9,,0.704,4,,9,,9,1600.2,4.0772,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,108,2828,33RO20100308,      A13.5,1,8,11033,2,20100414,2140,1.334,-3.001,5121,1999.5,3.537,34.9637,2,34.9654,2,244.9,2,246.0,2,21.67,6,20.29,6,0.0,6,1.34,6,0.093,4,0.049,4,0.0,2,2171.3,2,2318.9,2,765.7,2,20.0,7.7351,2,25.0,,9,,9,,9,3.5362,2,,9,,9,,0.353,4,,9,,9,1999.5,3.3764,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,107,2829,33RO20100308,      A13.5,1,7,11705,2,20100414,2140,1.334,-3.001,5121,2399.6,3.1246,34.9413,2,34.9415,2,241.4,2,242.1,2,29.36,6,21.13,6,0.0,6,1.41,6,0.04,2,0.026,2,0.0,2,2180.4,2,2321.8,2,777.1,2,20.0,7.7295,2,25.0,,9,,9,,9,3.126,2,,9,,9,,0.119,3,,9,,9,2399.6,2.9322,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,106,2830,33RO20100308,      A13.5,1,6,11029,2,20100414,2140,1.334,-3.001,5121,2801.0,2.7126,34.916,2,34.9162,2,238.9,2,240.4,2,37.55,6,21.84,6,0.0,6,1.45,6,,9,,9,,9,2188.8,2,2333.0,2,780.1,2,20.0,7.7258,2,25.0,,9,,9,,9,2.7128,2,,9,,9,,,9,,9,,9,2801.0,2.4884,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,105,2831,33RO20100308,      A13.5,1,5,11704,2,20100414,2140,1.334,-3.001,5121,3199.9,2.546,34.9039,2,34.9028,2,241.1,2,241.9,2,41.04,6,22.01,6,0.0,6,1.46,6,,9,,9,,9,2192.8,2,2333.3,2,781.1,2,20.0,7.7265,2,25.0,,9,,9,,9,2.5478,2,,9,,9,,,9,,9,,9,3199.9,2.2845,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,104,2832,33RO20100308,      A13.5,1,4,11030,2,20100414,2140,1.334,-3.001,5121,3599.3,2.4261,34.8938,2,34.8937,2,241.2,2,242.4,2,44.11,6,22.2,6,0.0,6,1.48,6,,9,,9,,9,2195.6,2,2340.9,2,785.0,2,20.0,7.7243,2,25.0,,9,,9,,9,2.4257,2,,9,,9,,,9,,9,,9,3599.3,2.1248,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,103,2833,33RO20100308,      A13.5,1,3,11703,2,20100414,2140,1.334,-3.001,5121,3998.5,2.3373,34.8847,2,34.884,2,241.9,2,242.7,2,47.25,6,22.42,6,0.0,6,1.5,6,0.023,2,0.014,2,0.0,2,2199.5,2,2340.6,6,790.2,2,20.0,7.7227,2,25.0,,9,,9,,9,2.3371,2,,9,,9,,0.128,3,,9,,9,3998.5,1.9938,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
116,102,2834,33RO20100308,      A13.5,1,2,11702,2,20100414,2140,1.334,-3.001,5121,4400.3,2.2553,34.8738,2,34.8738,2,240.7,2,242.1,2,51.02,6,22.77,6,0.0,6,1.53,6,,9,,9,,9,2203.6,2,2346.6,2,796.4,2,20.0,7.7197,2,25.0,,9,,9,,9,2.2552,2,,9,,9,,,9,,9,,9,4400.3,1.8675,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
