,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CALCIUM,CALCIUM_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,SALTREF,SALTREF_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W,DSI30,DSI30_FLAG_W,CDOM_NASA,CDOM_NASA_FLAG_W,CDOM_UCSB,CDOM_UCSB_FLAG_W,D15N_NO2+NO3,D15N_NO2+NO3_FLAG_W,D18O_NO2+NO3,D18O_NO2+NO3_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
2704,76.0,3.0,2705,320620140320,       P16S,1.0,3.0,2.0,20140429.0,1426.0,-24.333,-150.0001,5118.0,4900.0,1.3803,34.703,2.0,34.703,2.0,190.6,2.0,190.8,2.0,119.89,2.0,32.81,2.0,0.0,2.0,2.28,2.0,-0.001,2.0,0.0,2.0,0.0,2.0,2276.6,2.0,2376.0,2.0,7.6714,2.0,20.0,,9.0,,9.0,,9.0,1.3803,2.0,,9.0,,9.0,,9.0,39.2,2.0,,9.0,,9.0,,9.0,20140429.0,1436.0,-24.333,-150.0001,34.8666,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.021,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2705,76.0,2.0,2706,320620140320,       P16S,1.0,2.0,2.0,20140429.0,1426.0,-24.333,-150.0001,5118.0,5048.4,1.3933,34.7033,2.0,34.7028,2.0,191.0,2.0,191.1,2.0,119.79,2.0,32.72,2.0,0.0,2.0,2.29,2.0,,9.0,,9.0,,9.0,2276.7,2.0,2375.6,2.0,7.6721,2.0,20.0,,9.0,,9.0,,9.0,1.3931,2.0,,9.0,,9.0,,9.0,38.2,2.0,,9.0,,9.0,,9.0,20140429.0,1431.0,-24.3331,-150.0001,34.8664,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2706,76.0,1.0,2707,320620140320,       P16S,1.0,1.0,2.0,20140429.0,1426.0,-24.333,-150.0001,5118.0,5199.5,1.4091,34.7033,2.0,34.7028,2.0,191.4,2.0,191.2,2.0,119.99,2.0,32.76,2.0,0.0,2.0,2.28,2.0,0.002,2.0,0.001,2.0,0.01,2.0,2276.7,6.0,2375.9,2.0,7.6721,2.0,20.0,,9.0,,9.0,,9.0,1.4093,2.0,,9.0,,9.0,,9.0,38.7,2.0,,9.0,,9.0,,9.0,20140429.0,1426.0,-24.3331,-150.0001,34.8664,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.4681,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2707,77.0,36.0,2708,320620140320,       P16S,3.0,36.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,4.2,25.3868,35.8628,2.0,35.8619,2.0,205.6,2.0,206.3,2.0,0.88,2.0,0.04,2.0,0.0,2.0,0.07,2.0,1.567,2.0,1.004,2.0,1.43,2.0,2021.5,2.0,2358.3,2.0,8.1648,2.0,20.0,,9.0,,9.0,,9.0,25.3864,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,132.0,-23.6658,-150.0011,36.031,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,6.9088,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2708,77.0,35.0,2709,320620140320,       P16S,3.0,35.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,20.3,25.3994,35.8618,2.0,35.8614,2.0,206.3,2.0,206.2,2.0,0.98,2.0,0.02,2.0,0.0,2.0,0.07,2.0,1.59,2.0,1.006,2.0,1.6,2.0,2022.0,2.0,2357.4,2.0,8.1645,2.0,20.0,,9.0,,9.0,,9.0,25.399,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,131.0,-23.6658,-150.0011,36.0305,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,6.6954,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2709,77.0,34.0,2710,320620140320,       P16S,3.0,34.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,39.9,25.4031,35.8617,2.0,35.8616,2.0,206.0,2.0,206.1,2.0,0.98,2.0,0.0,2.0,0.0,2.0,0.06,2.0,1.573,2.0,1.007,2.0,1.43,2.0,2021.4,2.0,2358.4,2.0,8.1652,2.0,20.0,,9.0,,9.0,,9.0,25.4024,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,129.0,-23.6658,-150.001,36.0307,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,6.7869,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2710,77.0,33.0,2711,320620140320,       P16S,3.0,33.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,65.2,25.4018,35.8615,2.0,35.8653,2.0,206.4,2.0,206.5,2.0,0.98,2.0,0.0,2.0,0.0,2.0,0.05,2.0,,9.0,,9.0,,9.0,2022.0,2.0,2358.1,2.0,8.1651,2.0,20.0,,9.0,,9.0,,9.0,25.3946,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,127.0,-23.6658,-150.001,36.0345,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2711,77.0,31.0,2712,320620140320,       P16S,3.0,31.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,90.3,23.4003,35.9095,2.0,35.8983,2.0,219.4,2.0,218.5,2.0,0.98,2.0,0.0,2.0,0.0,2.0,0.04,2.0,1.784,2.0,1.123,2.0,1.64,2.0,2033.9,6.0,2359.6,2.0,8.146,2.0,20.0,,9.0,,9.0,,9.0,23.3954,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,126.0,-23.6658,-150.001,36.0676,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,7.4879,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2712,77.0,32.0,2713,320620140320,       P16S,3.0,32.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,90.6,23.3903,35.9078,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,23.4029,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,126.0,-23.6658,-150.001,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2713,77.0,29.0,2714,320620140320,       P16S,3.0,29.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,134.6,22.0804,35.8212,2.0,35.8201,2.0,211.2,2.0,212.7,2.0,0.98,2.0,0.0,2.0,0.0,2.0,0.06,2.0,1.844,2.0,1.163,2.0,1.63,2.0,2042.3,2.0,2353.0,6.0,8.1227,2.0,20.0,,9.0,,9.0,,9.0,22.0714,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,123.0,-23.6658,-150.001,35.989,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,7.62,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2714,77.0,30.0,2715,320620140320,       P16S,3.0,30.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,135.1,22.0787,35.8217,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,22.0738,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,124.0,-23.6658,-150.001,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2715,77.0,28.0,2716,320620140320,       P16S,3.0,28.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,184.4,20.7069,35.6958,2.0,35.6927,2.0,201.6,2.0,199.7,2.0,0.88,2.0,0.65,2.0,0.15,2.0,0.15,2.0,1.996,2.0,1.175,2.0,1.74,2.0,2058.0,2.0,2342.5,2.0,8.0825,2.0,20.0,,9.0,,9.0,,9.0,20.6953,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,121.0,-23.6658,-150.001,35.8611,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,8.2906,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2716,77.0,27.0,2717,320620140320,       P16S,3.0,27.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,234.0,18.9442,35.5345,2.0,35.5282,2.0,191.1,2.0,190.0,2.0,1.17,2.0,2.95,2.0,0.01,2.0,0.26,2.0,2.133,2.0,1.279,2.0,1.61,2.0,2074.0,2.0,2329.7,2.0,8.0325,2.0,20.0,,9.0,,9.0,,9.0,18.9435,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,119.0,-23.6658,-150.001,35.6957,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,9.5199,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2717,77.0,26.0,2718,320620140320,       P16S,3.0,26.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,285.5,16.7206,35.3205,2.0,35.319,2.0,196.3,2.0,196.5,2.0,1.47,2.0,4.46,2.0,0.01,2.0,0.38,2.0,2.53,2.0,1.386,2.0,1.75,2.0,2084.2,2.0,2318.3,2.0,7.9919,2.0,20.0,,9.0,,9.0,,9.0,16.7195,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,117.0,-23.6658,-150.001,35.4855,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,10.7086,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2718,77.0,25.0,2719,320620140320,       P16S,3.0,25.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,334.2,15.1348,35.1694,2.0,35.1702,2.0,195.8,2.0,194.3,2.0,1.95,2.0,7.06,2.0,0.01,2.0,0.57,2.0,2.599,2.0,1.434,2.0,1.61,2.0,2099.4,2.0,2308.5,2.0,7.9513,6.0,20.0,,9.0,,9.0,,9.0,15.1335,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,115.0,-23.6658,-150.0011,35.3361,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,12.7711,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2719,77.0,24.0,2720,320620140320,       P16S,3.0,24.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,385.2,12.8512,34.9088,2.0,34.9029,2.0,193.5,2.0,194.4,2.0,3.32,2.0,11.56,2.0,0.01,2.0,0.85,2.0,2.776,2.0,1.444,2.0,1.47,2.0,2117.3,2.0,2298.1,2.0,7.8918,2.0,20.0,,9.0,,9.0,,9.0,12.8335,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,113.0,-23.6658,-150.001,35.0675,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,16.2255,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2720,77.0,23.0,2721,320620140320,       P16S,3.0,23.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,464.4,9.9091,34.5931,2.0,34.5892,2.0,200.9,2.0,204.2,2.0,5.28,2.0,17.28,2.0,0.0,2.0,1.2,2.0,2.939,2.0,1.465,2.0,1.28,2.0,2134.5,2.0,2285.8,2.0,7.8223,2.0,20.0,,9.0,,9.0,,9.0,9.8982,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,110.0,-23.6658,-150.001,34.7523,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20.4216,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2721,77.0,22.0,2722,320620140320,       P16S,3.0,22.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,564.1,7.4056,34.3879,2.0,34.3372,4.0,221.0,2.0,225.1,2.0,7.53,2.0,21.97,2.0,0.0,2.0,1.5,2.0,3.177,2.0,1.536,2.0,0.59,2.0,2145.7,2.0,2279.6,2.0,7.7806,2.0,20.0,,9.0,,9.0,,9.0,7.4067,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,107.0,-23.6658,-150.001,34.4991,4.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,20.6248,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2722,77.0,21.0,2723,320620140320,       P16S,3.0,21.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,665.2,6.4948,34.3361,2.0,34.3366,2.0,232.3,2.0,232.2,2.0,9.48,2.0,23.9,2.0,0.0,2.0,1.61,2.0,2.822,2.0,1.37,2.0,0.46,2.0,2149.9,2.0,2280.2,2.0,7.7711,2.0,20.0,,9.0,,9.0,,9.0,6.4947,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,105.0,-23.6658,-150.001,34.4985,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,19.05,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2723,77.0,20.0,2724,320620140320,       P16S,3.0,20.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,765.5,5.7623,34.3105,2.0,34.3113,2.0,222.4,2.0,221.9,2.0,14.57,2.0,26.62,2.0,0.0,2.0,1.82,2.0,1.997,2.0,0.939,2.0,0.27,2.0,2162.0,6.0,2282.6,2.0,7.7454,2.0,20.0,,9.0,,9.0,,9.0,5.7568,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,102.0,-23.6658,-150.001,34.4731,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,20.0254,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2724,77.0,19.0,2725,320620140320,       P16S,3.0,19.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,864.8,5.1149,34.3294,2.0,34.3291,2.0,199.4,2.0,196.6,2.0,25.32,2.0,30.1,2.0,0.0,2.0,2.07,2.0,0.879,6.0,0.442,6.0,0.14,6.0,2187.5,2.0,2292.7,2.0,7.6976,2.0,20.0,,9.0,,9.0,,9.0,5.1117,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,59.0,-23.6658,-150.001,34.491,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,23.622,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2725,77.0,18.0,2726,320620140320,       P16S,3.0,18.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,964.8,4.471,34.3685,2.0,34.3706,2.0,177.1,2.0,177.2,2.0,39.5,2.0,32.68,2.0,0.0,2.0,2.26,2.0,0.332,2.0,0.192,2.0,0.07,2.0,2212.1,2.0,2306.5,2.0,7.66,2.0,20.0,,9.0,,9.0,,9.0,4.4639,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,56.0,-23.6658,-150.001,34.5326,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,25.1663,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2726,77.0,17.0,2727,320620140320,       P16S,3.0,17.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,1065.4,3.9161,34.4207,2.0,34.4198,2.0,167.1,2.0,165.1,2.0,53.28,2.0,34.08,2.0,0.0,2.0,2.38,2.0,0.145,2.0,0.067,2.0,0.06,2.0,2232.7,2.0,2320.3,2.0,7.6395,2.0,20.0,,9.0,,9.0,,9.0,3.9278,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,54.0,-23.6658,-150.001,34.5821,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,26.4262,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2727,77.0,16.0,2728,320620140320,       P16S,3.0,16.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,1165.1,3.4951,34.4572,2.0,34.4581,2.0,163.8,2.0,163.1,2.0,64.04,2.0,34.59,2.0,0.0,2.0,2.4,2.0,0.078,2.0,0.031,2.0,0.04,2.0,2246.0,2.0,2331.8,2.0,7.6354,2.0,20.0,,9.0,,9.0,,9.0,3.4971,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,51.0,-23.6658,-150.001,34.6206,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,25.4305,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2728,77.0,15.0,2729,320620140320,       P16S,3.0,15.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,1265.2,3.0826,34.5054,2.0,34.5048,2.0,160.1,2.0,159.5,2.0,76.64,2.0,34.95,2.0,0.0,2.0,2.43,2.0,0.032,2.0,0.006,2.0,0.02,2.0,2260.4,2.0,2343.4,2.0,7.6323,2.0,20.0,,9.0,,9.0,,9.0,3.0831,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,48.0,-23.6658,-150.0011,34.6675,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,25.1866,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2729,77.0,14.0,2730,320620140320,       P16S,3.0,14.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,1364.0,2.8543,34.5353,2.0,34.5361,2.0,157.7,2.0,157.5,2.0,85.05,2.0,35.12,2.0,0.0,2.0,2.45,2.0,0.017,2.0,0.004,2.0,0.02,2.0,2269.4,2.0,2355.2,2.0,7.6327,2.0,20.0,,9.0,,9.0,,9.0,2.8538,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,45.0,-23.6658,-150.001,34.6989,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,24.9631,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2730,77.0,13.0,2731,320620140320,       P16S,3.0,13.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,1534.6,2.5704,34.5756,2.0,34.5758,2.0,154.2,2.0,153.8,2.0,96.78,2.0,35.38,2.0,0.0,2.0,2.48,2.0,0.004,2.0,0.001,2.0,0.04,2.0,2281.9,2.0,2369.2,2.0,7.6318,2.0,20.0,,9.0,,9.0,,9.0,2.5716,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,41.0,-23.6658,-150.001,34.7388,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,25.654,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2731,77.0,12.0,2732,320620140320,       P16S,3.0,12.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,1734.8,2.3436,34.608,2.0,34.6079,2.0,150.6,2.0,150.8,2.0,107.24,2.0,35.64,2.0,0.0,2.0,2.48,2.0,-0.001,2.0,0.001,2.0,0.05,3.0,2294.0,2.0,2381.2,2.0,7.6309,2.0,20.0,,9.0,,9.0,,9.0,2.3438,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,37.0,-23.6658,-150.001,34.7711,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,25.1562,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2732,77.0,11.0,2733,320620140320,       P16S,3.0,11.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,1934.6,2.1845,34.6275,2.0,34.6277,2.0,148.9,2.0,148.7,2.0,114.76,2.0,35.79,2.0,0.0,2.0,2.49,2.0,0.013,2.0,0.0,2.0,0.0,2.0,2302.2,2.0,2390.3,2.0,7.6303,2.0,20.0,,9.0,,9.0,,9.0,2.1842,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,33.0,-23.6658,-150.001,34.791,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,24.6482,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2733,77.0,10.0,2734,320620140320,       P16S,3.0,10.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,2165.2,2.0188,34.6439,2.0,34.644,2.0,149.4,2.0,149.6,2.0,120.82,2.0,35.87,2.0,0.0,2.0,2.49,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2307.4,2.0,2396.0,2.0,7.6331,2.0,20.0,,9.0,,9.0,,9.0,2.0192,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,28.0,-23.6658,-150.001,34.8074,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,25.6337,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2734,77.0,9.0,2735,320620140320,       P16S,3.0,9.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,2414.6,1.9147,34.6539,2.0,34.6539,2.0,150.3,2.0,150.1,2.0,124.53,2.0,35.84,2.0,0.0,2.0,2.5,2.0,0.001,2.0,0.0,2.0,0.01,2.0,2310.3,2.0,2399.6,2.0,7.6345,2.0,20.0,,9.0,,9.0,,9.0,1.9142,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,22.0,-23.6658,-150.001,34.8173,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,24.5974,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2735,77.0,8.0,2736,320620140320,       P16S,3.0,8.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,2665.3,1.814,34.6626,2.0,34.6633,2.0,153.6,2.0,153.9,2.0,126.68,2.0,35.64,2.0,0.0,2.0,2.49,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2308.7,6.0,2400.9,2.0,7.6395,2.0,20.0,,9.0,,9.0,,9.0,1.814,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,17.0,-23.6658,-150.001,34.8268,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,25.1054,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2736,77.0,7.0,2737,320620140320,       P16S,3.0,7.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,2914.9,1.7028,34.6715,2.0,34.672,2.0,159.0,2.0,158.6,2.0,127.56,2.0,35.32,2.0,0.0,2.0,2.48,2.0,,9.0,,9.0,,9.0,2307.6,2.0,2400.6,2.0,7.6446,6.0,20.0,,9.0,,9.0,,9.0,1.7027,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,11.0,-23.6658,-150.001,34.8355,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2737,77.0,6.0,2738,320620140320,       P16S,3.0,6.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,3199.7,1.6228,34.6782,2.0,34.6779,2.0,164.9,2.0,165.6,2.0,126.1,2.0,34.83,2.0,0.0,2.0,2.45,2.0,0.003,2.0,0.0,2.0,-0.09,2.0,2301.5,2.0,2397.3,2.0,7.6521,2.0,20.0,,9.0,,9.0,,9.0,1.6228,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140430.0,5.0,-23.6658,-150.001,34.8415,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,24.3738,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2738,77.0,5.0,2739,320620140320,       P16S,3.0,5.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,3500.9,1.5412,34.6851,2.0,34.6854,2.0,172.8,2.0,172.2,2.0,124.33,2.0,34.33,2.0,0.0,2.0,2.4,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2294.7,2.0,2392.3,2.0,7.6587,2.0,20.0,,9.0,,9.0,,9.0,1.5423,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140429.0,2359.0,-23.6658,-150.001,34.849,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,23.3883,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2739,77.0,4.0,2740,320620140320,       P16S,3.0,4.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,3798.2,1.488,34.6903,2.0,34.6905,2.0,177.7,2.0,177.9,2.0,123.55,2.0,33.91,2.0,0.0,2.0,2.37,2.0,0.001,2.0,0.0,2.0,0.0,2.0,2290.4,2.0,2389.1,2.0,7.6628,2.0,20.0,,9.0,,9.0,,9.0,1.488,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140429.0,2353.0,-23.6658,-150.001,34.8541,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,21.8643,2,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
2740,77.0,3.0,2741,320620140320,       P16S,3.0,3.0,2.0,20140429.0,2332.0,-23.6658,-150.001,4717.0,4099.7,1.477,34.693,2.0,34.6931,2.0,179.9,2.0,180.3,2.0,122.87,2.0,33.8,2.0,0.0,2.0,2.36,2.0,,9.0,,9.0,,9.0,2287.5,2.0,2387.3,2.0,7.665,2.0,20.0,,9.0,,9.0,,9.0,1.4772,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,20140429.0,2347.0,-23.6658,-150.001,34.8567,2.0,,9.0,,9.0,,9.0,,1.0,,9.0,,9.0,,1,"['P16', 'P16S']",2014-03-20,2014-05-05,Bonnie
