,STNNBR,SAMPNOfull,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,N2Ohy,N2O_FLAG_Why,CALCIUM,CALCIUM_FLAG_W,SAMPNO_U,DNSSAL,DNSSAL_FLAG_W,DNSSAL2,DNSSAL2_FLAG_W,SALNTY_DNSSAL,SALNTY_DNSSAL_FLAG_W,SALNTY_DNSSAL2,SALNTY_DNSSAL2_FLAG_W,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
2240,95.0,107.0,33RO20180423,        I7N,1.0,7.0,11106.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,2800.3,1.8747,34.7503,2.0,34.752,2.0,127.4,2.0,145.867,2.0,135.6,6.0,35.5,6.0,0.0,6.0,2.495,6.0,,9.0,,9.0,,9.0,2319.7,2.0,2420.1,2.0,7.5708,2.0,25.0,,9.0,,9.0,,,9.0,43.4,3.0,,9.0,,9.0,7.0,34.9337,2.0,,9.0,34.7516,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2241,95.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,2500.3,2.1434,34.7647,2.0,34.7666,2.0,120.8,2.0,138.114,2.0,133.3,6.0,35.8,6.0,0.0,6.0,2.531,6.0,,9.0,,9.0,,9.0,2318.7,2.0,2418.4,2.0,7.5613,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,8.0,34.9463,2.0,,9.0,34.7651,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2242,95.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,2200.5,2.6184,34.7887,2.0,34.7929,2.0,110.2,2.0,125.028,2.0,127.5,6.0,36.3,6.0,0.0,6.0,2.59,6.0,,9.0,,9.0,,9.0,2321.4,2.0,2419.7,3.0,7.5441,6.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,9.0,34.9693,2.0,,9.0,34.7897,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2243,95.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,1883.3,3.409,34.8336,2.0,34.8358,2.0,92.6,2.0,104.796,2.0,119.0,6.0,36.8,6.0,0.0,6.0,2.67,6.0,,9.0,,9.0,,9.0,2320.5,2.0,2404.2,2.0,7.5203,2.0,25.0,,9.0,,9.0,,,9.0,43.3,3.0,,9.0,,9.0,10.0,35.0135,2.0,,9.0,34.8338,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2244,95.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,1633.6,4.4289,34.9005,2.0,34.9016,2.0,73.3,2.0,82.785,2.0,108.2,2.0,37.2,2.0,0.0,2.0,2.732,2.0,0.012,6.0,0.008,6.0,0.0057,6.0,2318.6,2.0,2394.5,6.0,7.4967,2.0,25.0,,9.0,,9.0,,,1.0,48.6,3.0,,1.0,,9.0,11.0,35.0787,2.0,,9.0,34.9017,2.0,,9.0,33.57327,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2245,95.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,1367.6,5.6561,34.9921,2.0,34.9939,2.0,53.3,2.0,60.605,2.0,96.2,2.0,37.5,2.0,0.0,2.0,2.793,2.0,,9.0,,9.0,,9.0,2313.4,6.0,2382.5,2.0,7.4767,2.0,25.0,,9.0,,9.0,,,9.0,47.6,3.0,,9.0,,9.0,12.0,35.169,2.0,,9.0,34.9931,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2246,95.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,1167.5,6.7148,35.0737,2.0,35.0813,2.0,39.5,2.0,45.173,2.0,86.4,2.0,37.4,2.0,0.01,2.0,2.796,2.0,0.044,2.0,0.027,2.0,0.0265,2.0,2310.1,2.0,2373.4,2.0,7.4659,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,13.0,35.25,2.0,,9.0,35.0743,2.0,,9.0,43.13264,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2247,95.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,950.7,7.8489,35.1338,2.0,35.1382,2.0,29.6,2.0,34.419,2.0,74.7,2.0,37.0,2.0,0.01,2.0,2.742,2.0,,9.0,,9.0,,9.0,2301.5,2.0,2363.1,2.0,7.4594,2.0,25.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,14.0,35.3093,2.0,,9.0,35.1336,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2248,95.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,800.0,8.7937,35.2033,2.0,35.2041,2.0,23.5,2.0,27.741,2.0,64.8,2.0,36.1,2.0,0.01,2.0,2.72,2.0,0.15,2.0,0.089,2.0,0.032,2.0,2291.8,2.0,2355.4,2.0,7.4631,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,15.0,35.3766,2.0,,9.0,35.2041,2.0,,9.0,48.90021,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2249,95.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,650.2,10.0736,35.3064,2.0,35.3052,2.0,20.6,2.0,24.414,2.0,52.3,2.0,34.5,2.0,0.01,2.0,2.603,2.0,0.337,2.0,0.195,2.0,0.0693,2.0,2280.3,2.0,2345.9,2.0,7.4738,2.0,25.0,,9.0,,9.0,,,1.0,49.6,3.0,,1.0,,9.0,16.0,35.4767,2.0,,9.0,35.3046,2.0,,9.0,50.45245,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2250,95.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,480.5,10.9869,35.2792,2.0,35.2812,2.0,35.5,2.0,40.529,2.0,37.0,2.0,31.8,2.0,0.01,2.0,2.338,2.0,0.885,2.0,0.494,2.0,0.201,2.0,2255.8,2.0,2331.5,2.0,7.5032,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,17.0,35.451,2.0,,9.0,35.2798,2.0,,9.0,45.58504,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2251,95.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,375.9,11.5921,35.2291,2.0,35.2287,2.0,33.7,2.0,38.17,2.0,30.6,2.0,31.2,2.0,0.01,2.0,2.237,2.0,,9.0,,9.0,,9.0,2248.8,2.0,2323.8,2.0,7.5013,2.0,25.0,,9.0,,9.0,,,9.0,52.9,3.0,,9.0,,9.0,18.0,35.3989,2.0,,9.0,35.2292,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2252,95.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,299.9,12.6153,35.2683,2.0,35.2663,2.0,47.0,2.0,51.277,2.0,24.8,2.0,28.1,2.0,0.0,2.0,2.03,2.0,1.556,2.0,0.877,2.0,0.4888,2.0,2234.5,2.0,2319.0,2.0,7.5399,2.0,25.0,,9.0,,9.0,,,1.0,56.7,3.0,,1.0,,9.0,19.0,35.4345,2.0,,9.0,35.266,2.0,,9.0,41.77359,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2253,95.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,218.2,13.9167,35.2789,2.0,35.2781,2.0,50.8,2.0,55.835,2.0,21.1,2.0,26.0,2.0,0.01,2.0,1.896,2.0,1.721,2.0,0.986,2.0,0.6176,2.0,2220.4,2.0,2322.6,2.0,7.5744,2.0,25.0,,9.0,,9.0,,,1.0,56.1,3.0,,1.0,,9.0,20.0,35.447,2.0,,9.0,35.2792,2.0,,9.0,39.91764,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2254,95.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,167.9,17.183,35.4756,2.0,35.4763,6.0,15.8,2.0,19.374,2.0,19.3,2.0,26.3,2.0,0.01,2.0,2.07,2.0,1.478,2.0,0.895,2.0,0.7039,2.0,2229.8,2.0,2328.9,2.0,7.5664,2.0,25.0,,9.0,,9.0,,,1.0,59.8,3.0,,1.0,,9.0,21.0,35.6414,2.0,,9.0,35.4736,2.0,,9.0,43.26541,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2255,95.0,122.0,33RO20180423,        I7N,1.0,22.0,11120.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,117.9,20.2784,35.5139,2.0,35.507,2.0,32.2,2.0,35.603,2.0,14.3,2.0,23.6,2.0,0.02,2.0,1.749,2.0,1.502,2.0,0.913,2.0,0.856,2.0,2188.8,2.0,2323.1,2.0,7.6683,2.0,25.0,,9.0,,9.0,,,1.0,60.8,3.0,,1.0,,9.0,22.0,35.675,2.0,,9.0,35.5079,2.0,,9.0,39.18021,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2256,95.0,123.0,33RO20180423,        I7N,1.0,23.0,11121.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,65.6,27.774,35.7043,2.0,35.7087,2.0,186.4,2.0,196.226,2.0,1.9,2.0,0.0,2.0,0.01,2.0,0.223,2.0,,1.0,,1.0,,1.0,2022.2,2.0,2339.5,2.0,8.0434,6.0,25.0,,9.0,,9.0,,,1.0,76.2,3.0,,1.0,,9.0,23.0,35.8799,2.0,,9.0,35.7136,2.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2257,95.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180527.0,923.0,7.1795,62.0765,4349.0,3.5,30.2347,34.884,2.0,34.8841,2.0,184.0,2.0,193.072,2.0,1.4,2.0,0.0,2.0,0.0,2.0,0.102,2.0,1.374,2.0,0.876,2.0,1.3407,2.0,1958.8,6.0,2293.3,6.0,8.0895,2.0,25.0,,9.0,,9.0,,,1.0,80.7,3.0,,1.0,,9.0,24.0,35.0504,2.0,,9.0,34.8891,2.0,,9.0,5.93879,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2258,96.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,4424.3,1.6816,34.7324,2.0,34.7357,2.0,139.9,2.0,161.929,2.0,135.6,6.0,34.6,6.0,0.0,6.0,2.421,6.0,0.007,2.0,0.006,2.0,0.0003,2.0,2318.0,6.0,2419.1,2.0,7.5926,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,20.7261,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2259,96.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,4272.2,1.6662,34.7326,2.0,34.714,2.0,139.5,2.0,161.715,2.0,136.3,6.0,34.7,6.0,0.0,6.0,2.429,6.0,0.005,2.0,0.004,2.0,0.0078,2.0,2315.6,2.0,2420.1,6.0,7.5905,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,20.5247,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2260,96.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,4100.0,1.6565,34.7331,2.0,34.7351,6.0,138.8,2.0,160.983,2.0,136.4,6.0,34.8,6.0,0.0,6.0,2.44,6.0,0.009,2.0,0.007,2.0,0.0,2.0,2315.0,2.0,2419.6,2.0,7.5891,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,20.62045,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2261,96.0,104.0,33RO20180423,        I7N,1.0,4.0,11103.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,3800.4,1.6542,34.7346,2.0,34.7388,2.0,137.4,2.0,159.253,2.0,136.2,6.0,34.9,6.0,0.0,6.0,2.449,6.0,0.005,2.0,0.005,2.0,0.0014,2.0,2317.0,2.0,2423.8,2.0,7.5864,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,4.0,,9.0,,9.0,,9.0,,9.0,20.85476,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2262,96.0,105.0,33RO20180423,        I7N,1.0,5.0,11104.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,3499.6,1.6528,34.7359,2.0,34.738,2.0,136.4,2.0,157.792,2.0,135.8,2.0,34.8,2.0,0.0,2.0,2.425,2.0,0.004,2.0,0.004,2.0,0.0018,2.0,2320.8,2.0,2423.4,2.0,7.5849,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,5.0,,9.0,,9.0,,9.0,,9.0,21.1426,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2263,96.0,106.0,33RO20180423,        I7N,1.0,6.0,11105.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,3201.2,1.74,34.741,2.0,34.7422,2.0,132.6,2.0,153.204,2.0,135.8,2.0,35.0,2.0,0.0,2.0,2.45,2.0,0.003,2.0,0.004,2.0,0.0039,2.0,2321.0,2.0,2424.5,2.0,7.5795,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,6.0,,9.0,,9.0,,9.0,,9.0,21.42572,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2264,96.0,107.0,33RO20180423,        I7N,1.0,7.0,11106.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,2900.4,1.8671,34.748,2.0,34.7578,2.0,128.6,2.0,148.079,2.0,134.9,2.0,35.2,2.0,0.0,2.0,2.483,2.0,0.003,2.0,0.004,2.0,0.0054,2.0,2323.6,2.0,2418.9,2.0,7.5734,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,7.0,,9.0,,9.0,,9.0,,9.0,21.62899,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2265,96.0,108.0,33RO20180423,        I7N,1.0,8.0,11107.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,2600.9,2.0252,34.7576,2.0,34.7603,2.0,123.0,2.0,141.005,2.0,133.9,2.0,35.5,2.0,0.0,2.0,2.51,2.0,0.002,2.0,0.002,2.0,0.0,2.0,2326.4,2.0,2418.8,2.0,7.5644,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,8.0,,9.0,,9.0,,9.0,,9.0,22.91831,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2266,96.0,109.0,33RO20180423,        I7N,1.0,9.0,11108.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,2300.4,2.4253,34.7773,2.0,34.7802,2.0,115.3,2.0,131.785,2.0,128.4,2.0,35.8,2.0,0.0,2.0,2.541,2.0,0.005,2.0,0.005,2.0,0.0,2.0,2324.4,2.0,2411.5,2.0,7.5493,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,24.78801,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2267,96.0,110.0,33RO20180423,        I7N,1.0,10.0,11109.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,1990.5,3.0242,34.8123,2.0,34.8149,2.0,100.5,2.0,114.179,2.0,122.9,2.0,36.2,2.0,0.0,2.0,2.62,2.0,0.004,2.0,0.005,2.0,0.004,2.0,2324.6,2.0,2411.8,2.0,7.5321,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,10.0,,9.0,,9.0,,9.0,,9.0,26.81962,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2268,96.0,111.0,33RO20180423,        I7N,1.0,11.0,11110.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,1717.3,3.9433,34.8689,2.0,34.8712,2.0,81.7,2.0,92.369,2.0,113.2,2.0,36.9,2.0,0.0,2.0,2.708,2.0,0.006,2.0,0.005,2.0,0.0,2.0,2327.0,2.0,2397.7,2.0,7.5066,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,11.0,,9.0,,9.0,,9.0,,9.0,31.20931,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2269,96.0,112.0,33RO20180423,        I7N,1.0,12.0,11111.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,1467.0,4.9841,34.9368,2.0,34.9477,2.0,63.3,2.0,71.833,2.0,102.6,2.0,37.3,2.0,0.0,2.0,2.76,2.0,0.012,2.0,0.008,2.0,0.0,2.0,2321.8,2.0,2390.1,2.0,7.4865,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,12.0,,9.0,,9.0,,9.0,,9.0,35.58886,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2270,96.0,113.0,33RO20180423,        I7N,1.0,13.0,11112.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,1233.4,6.1893,35.0152,2.0,35.1292,2.0,45.4,2.0,51.966,2.0,90.5,2.0,37.5,2.0,0.0,2.0,2.791,2.0,0.025,6.0,0.015,6.0,0.0018,6.0,2317.0,2.0,2379.0,2.0,7.467,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,13.0,,9.0,,9.0,,9.0,,9.0,40.656265,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2271,96.0,114.0,33RO20180423,        I7N,1.0,14.0,11113.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,1033.9,7.0678,35.0731,2.0,35.0898,2.0,35.3,2.0,41.012,2.0,82.0,2.0,37.3,2.0,0.0,2.0,2.781,2.0,0.044,2.0,0.027,2.0,0.0022,2.0,2313.1,2.0,2371.6,6.0,7.4601,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,14.0,,9.0,,9.0,,9.0,,9.0,43.26762,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2272,96.0,115.0,33RO20180423,        I7N,1.0,15.0,11114.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,850.6,8.7704,35.2737,2.0,35.275,2.0,21.0,2.0,25.59,2.0,68.1,2.0,36.0,2.0,0.01,2.0,2.729,2.0,0.132,2.0,0.08,2.0,0.0241,2.0,2301.5,2.0,2362.1,2.0,7.4628,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,15.0,,9.0,,9.0,,9.0,,9.0,49.39369,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2273,96.0,116.0,33RO20180423,        I7N,1.0,16.0,11115.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,550.3,10.6056,35.2714,2.0,35.2733,2.0,17.6,2.0,21.816,2.0,44.5,2.0,33.8,2.0,0.0,2.0,2.549,2.0,0.455,2.0,0.258,2.0,0.0963,2.0,2275.4,6.0,2334.8,2.0,7.4684,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,16.0,,9.0,,9.0,,9.0,,9.0,51.27554,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2274,96.0,117.0,33RO20180423,        I7N,1.0,17.0,11116.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,400.6,11.3706,35.2453,2.0,35.2517,6.0,31.5,2.0,35.763,2.0,33.1,2.0,31.6,2.0,0.0,2.0,2.302,2.0,0.992,2.0,0.557,2.0,0.2402,2.0,2256.6,2.0,2324.8,2.0,7.4916,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,17.0,,9.0,,9.0,,9.0,,9.0,46.09821,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2275,96.0,118.0,33RO20180423,        I7N,1.0,18.0,11117.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,320.9,12.0165,35.2446,2.0,35.2442,2.0,45.4,2.0,51.591,2.0,27.0,2.0,29.1,2.0,0.0,2.0,2.112,2.0,1.438,2.0,0.799,2.0,0.3969,2.0,2242.0,2.0,2321.4,2.0,7.5288,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,18.0,,9.0,,9.0,,9.0,,9.0,43.13225,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2276,96.0,119.0,33RO20180423,        I7N,1.0,19.0,11083.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,267.0,12.8436,35.2501,2.0,35.318,2.0,46.9,2.0,50.717,2.0,23.8,2.0,27.8,2.0,0.0,2.0,2.001,2.0,1.59,2.0,0.898,2.0,0.5045,2.0,2235.6,2.0,2323.7,2.0,7.5428,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,19.0,,9.0,,9.0,,9.0,,9.0,41.86357,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2277,96.0,120.0,33RO20180423,        I7N,1.0,20.0,11118.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,200.9,14.9716,35.3214,2.0,35.2719,2.0,27.4,2.0,33.266,2.0,21.7,2.0,27.0,2.0,0.0,2.0,2.04,2.0,1.542,6.0,0.908,6.0,0.5864,6.0,2232.2,2.0,2321.5,2.0,7.5493,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,20.0,,9.0,,9.0,,9.0,,9.0,44.15305,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2278,96.0,121.0,33RO20180423,        I7N,1.0,21.0,11119.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,150.4,17.0493,35.1807,2.0,35.1872,2.0,14.9,2.0,17.977,2.0,21.4,2.0,27.6,2.0,0.01,2.0,2.023,2.0,1.346,2.0,0.81,2.0,0.5636,2.0,2217.7,2.0,2316.2,2.0,7.5677,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,21.0,,9.0,,9.0,,9.0,,9.0,53.5891,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2279,96.0,122.0,33RO20180423,        I7N,1.0,22.0,11120.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,105.7,23.0164,35.5798,2.0,35.5902,2.0,62.3,2.0,65.601,2.0,10.2,2.0,18.1,2.0,0.04,2.0,1.38,2.0,1.458,2.0,0.908,2.0,1.0243,2.0,2149.7,2.0,2326.4,2.0,7.7799,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,22.0,,9.0,,9.0,,9.0,,9.0,30.10561,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2280,96.0,123.0,33RO20180423,        I7N,1.0,23.0,11121.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,55.5,28.7044,35.9553,2.0,35.9651,2.0,183.5,2.0,192.508,2.0,1.7,2.0,0.1,2.0,0.0,2.0,0.23,2.0,1.434,2.0,0.917,2.0,1.3615,2.0,2023.0,2.0,2354.2,2.0,8.0628,6.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,23.0,,9.0,,9.0,,9.0,,9.0,7.88122,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2281,96.0,124.0,33RO20180423,        I7N,1.0,24.0,11122.0,2.0,20180527.0,1555.0,7.5898,62.4565,4366.0,3.3,30.02,35.0161,2.0,35.019,2.0,184.7,2.0,193.671,2.0,1.5,2.0,0.0,2.0,0.0,2.0,0.094,2.0,1.379,2.0,0.878,2.0,1.3332,2.0,1964.7,2.0,2301.8,6.0,8.0925,2.0,25.0,,9.0,,9.0,,,1.0,,9.0,,1.0,,9.0,24.0,,9.0,,9.0,,9.0,,9.0,6.05886,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2282,97.0,101.0,33RO20180423,        I7N,1.0,1.0,11010.0,2.0,20180527.0,2218.0,7.9907,62.8283,4314.0,4382.8,1.6567,34.7315,2.0,34.7342,2.0,141.1,2.0,162.74,2.0,135.6,6.0,34.9,6.0,0.0,6.0,2.426,6.0,0.008,2.0,0.007,2.0,0.0053,2.0,2315.7,6.0,2422.3,2.0,7.5912,6.0,25.0,0.35,2.0,-185.0,2.0,1.95,,1.0,,9.0,,1.0,,9.0,1.0,,9.0,,9.0,,9.0,,9.0,20.33965,2.0,['I07N'],2018-04-23,2018-06-06,Bonnie
2283,97.0,102.0,33RO20180423,        I7N,1.0,2.0,11101.0,2.0,20180527.0,2218.0,7.9907,62.8283,4314.0,4079.9,1.6423,34.7326,2.0,34.7364,6.0,139.9,2.0,161.292,2.0,136.2,6.0,35.0,6.0,0.0,6.0,2.441,6.0,,9.0,,9.0,,9.0,2315.5,2.0,2421.8,2.0,7.5877,2.0,25.0,0.41,6.0,-182.0,6.0,1.72,,9.0,,9.0,,9.0,,9.0,2.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2284,97.0,103.0,33RO20180423,        I7N,1.0,3.0,11102.0,2.0,20180527.0,2218.0,7.9907,62.8283,4314.0,3899.9,1.6486,34.7338,2.0,34.7385,2.0,138.6,2.0,160.038,2.0,136.5,6.0,35.0,6.0,0.0,6.0,2.442,6.0,,9.0,,9.0,,9.0,2313.4,2.0,2423.4,6.0,7.5895,2.0,25.0,0.29,2.0,-188.0,2.0,1.9,,9.0,,9.0,,9.0,,9.0,3.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
2285,97.0,104.0,33RO20180423,        I7N,1.0,4.0,11103.0,2.0,20180527.0,2218.0,7.9907,62.8283,4314.0,3600.1,1.6598,34.7358,2.0,34.7377,2.0,136.8,2.0,157.802,2.0,136.3,6.0,35.0,6.0,0.0,6.0,2.449,6.0,,9.0,,9.0,,9.0,2315.4,2.0,2421.0,2.0,7.5847,2.0,25.0,0.36,2.0,-184.0,2.0,1.84,,9.0,,9.0,,9.0,,9.0,4.0,,9.0,,9.0,,9.0,,9.0,,,['I07N'],2018-04-23,2018-06-06,Bonnie
