,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA,DELHER,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
47,2.0,25.0,48,096U20160426,       P15S,1.0,2025.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,385.2,1.402,34.72,2.0,34.721,2.0,198.6,2.0,192.6,2.0,95.68,2.0,31.96,2.0,0.0,4.0,2.22,2.0,0.397,2.0,0.209,2.0,0.143,2.0,2257.0,2.0,2348.3,2.0,7.5837,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.3826,,21.2045,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
48,2.0,24.0,49,096U20160426,       P15S,1.0,2024.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,435.6,1.384,34.724,2.0,34.7243,2.0,198.1,2.0,191.6,2.0,97.67,2.0,31.97,2.0,0.01,4.0,2.22,2.0,0.335,2.0,0.179,2.0,0.117,2.0,2258.8,2.0,2351.2,3.0,7.5853,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.3619,,21.116,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
49,2.0,23.0,50,096U20160426,       P15S,1.0,2023.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,485.9,1.361,34.726,2.0,34.7259,2.0,198.1,2.0,191.5,2.0,99.28,2.0,31.99,2.0,0.01,4.0,2.22,2.0,0.307,2.0,0.154,2.0,0.129,2.0,2258.1,2.0,2349.9,2.0,7.5843,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.3362,,20.7522,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
50,2.0,22.0,51,096U20160426,       P15S,1.0,2022.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,566.0,1.317,34.728,2.0,34.7283,2.0,197.7,2.0,191.5,2.0,102.3,2.0,32.12,2.0,0.01,4.0,2.23,2.0,0.241,2.0,0.124,2.0,0.093,2.0,2259.2,2.0,2352.0,2.0,7.5851,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.288,,21.0655,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
51,2.0,21.0,52,096U20160426,       P15S,1.0,2021.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,666.0,1.243,34.728,2.0,34.7273,2.0,199.0,2.0,193.3,2.0,105.17,2.0,32.13,2.0,0.01,4.0,2.23,2.0,0.219,2.0,0.109,2.0,0.112,2.0,2260.5,2.0,2354.6,2.0,7.586,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.2087,,20.3697,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
52,2.0,20.0,53,096U20160426,       P15S,1.0,2020.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,764.2,1.157,34.725,2.0,34.7255,2.0,201.5,2.0,195.5,2.0,107.51,2.0,32.03,3.0,0.01,4.0,2.23,2.0,0.199,2.0,0.104,2.0,0.105,2.0,2259.2,2.0,2355.9,2.0,7.5884,6.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.1175,,20.6129,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
53,2.0,19.0,54,096U20160426,       P15S,1.0,2019.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,866.0,1.095,34.723,2.0,34.7232,2.0,202.4,2.0,196.6,2.0,109.84,2.0,32.13,2.0,0.01,4.0,2.24,2.0,0.191,2.0,0.095,2.0,0.052,2.0,2261.1,2.0,2356.9,6.0,7.5901,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.0499,,20.6009,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
54,2.0,18.0,55,096U20160426,       P15S,1.0,2018.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,965.2,1.032,34.721,2.0,34.7214,2.0,203.7,2.0,197.9,2.0,111.96,2.0,32.24,2.0,0.01,4.0,2.25,2.0,0.182,2.0,0.087,2.0,0.087,2.0,2261.5,6.0,2357.5,6.0,7.591,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.9814,,17.7212,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
55,2.0,17.0,56,096U20160426,       P15S,1.0,2017.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1065.8,0.963,34.718,2.0,34.7182,2.0,205.8,2.0,200.2,2.0,113.52,2.0,32.2,2.0,0.01,4.0,2.24,2.0,0.195,2.0,0.103,2.0,0.0,2.0,2261.3,2.0,2358.0,2.0,7.5941,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.9069,,19.9304,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
56,2.0,16.0,57,096U20160426,       P15S,1.0,2016.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1166.1,0.896,34.715,2.0,34.7154,2.0,207.8,2.0,202.3,2.0,115.03,2.0,32.22,2.0,0.0,4.0,2.25,2.0,0.218,2.0,0.113,2.0,0.055,2.0,2260.8,2.0,2357.8,2.0,7.5911,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.8342,,19.8389,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
57,2.0,15.0,58,096U20160426,       P15S,1.0,2015.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1265.7,0.837,34.713,2.0,34.7136,2.0,209.0,2.0,202.6,2.0,116.74,2.0,32.23,2.0,0.01,4.0,2.25,2.0,0.222,2.0,0.112,2.0,0.048,2.0,2262.2,2.0,2359.5,2.0,7.5933,6.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7695,,17.9053,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
58,2.0,14.0,59,096U20160426,       P15S,1.0,2014.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1365.8,0.781,34.711,2.0,34.7109,2.0,209.7,2.0,203.9,2.0,118.43,2.0,32.37,2.0,0.01,4.0,2.26,2.0,0.239,2.0,0.121,2.0,0.0,2.0,2261.8,2.0,2356.8,2.0,7.5962,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7076,,19.457,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
59,2.0,13.0,60,096U20160426,       P15S,1.0,2013.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1466.9,0.724,34.709,2.0,34.7088,2.0,210.8,2.0,205.1,2.0,120.3,2.0,32.44,2.0,0.01,4.0,2.26,2.0,0.247,6.0,0.128,6.0,0.072,6.0,2262.2,2.0,2358.1,2.0,7.5941,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.6446,,19.1669,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
60,2.0,12.0,61,096U20160426,       P15S,1.0,2012.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1565.2,0.678,34.707,2.0,34.707,2.0,211.5,2.0,205.9,2.0,121.97,2.0,32.48,2.0,0.01,4.0,2.27,2.0,0.257,2.0,0.133,2.0,0.068,2.0,2262.6,2.0,2359.9,2.0,7.5931,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5925,,20.0091,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
61,2.0,11.0,62,096U20160426,       P15S,1.0,2011.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1664.7,0.631,34.705,2.0,34.7049,2.0,212.2,2.0,206.2,2.0,123.18,2.0,32.54,2.0,0.01,4.0,2.27,2.0,,9.0,,9.0,,9.0,2264.2,2.0,2359.2,2.0,7.5935,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.5393,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
62,2.0,10.0,63,096U20160426,       P15S,1.0,2010.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1766.0,0.584,34.704,2.0,34.7042,2.0,213.0,2.0,207.0,2.0,124.33,2.0,32.6,2.0,0.01,4.0,2.28,2.0,0.299,2.0,0.148,2.0,0.097,2.0,2261.2,2.0,2358.9,2.0,7.5912,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.4859,,19.4567,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
63,2.0,9.0,64,096U20160426,       P15S,1.0,2009.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,1936.7,0.515,34.702,2.0,34.7022,2.0,214.5,2.0,209.0,2.0,125.43,2.0,32.62,2.0,0.01,4.0,2.28,2.0,0.331,2.0,0.164,2.0,0.138,2.0,2263.1,2.0,2359.6,6.0,7.5923,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.4057,,19.8901,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
64,2.0,8.0,65,096U20160426,       P15S,1.0,2008.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,2136.0,0.446,34.699,2.0,34.6985,2.0,216.1,2.0,210.2,2.0,125.88,2.0,32.63,2.0,0.01,4.0,2.28,2.0,0.42,2.0,0.211,2.0,0.185,2.0,2261.9,2.0,2359.8,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.3231,,18.9135,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
65,2.0,7.0,66,096U20160426,       P15S,1.0,2007.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,2333.7,0.396,34.698,2.0,34.6975,2.0,217.5,2.0,212.2,2.0,126.5,2.0,32.71,2.0,0.0,4.0,2.28,2.0,0.448,2.0,0.235,2.0,0.163,2.0,2261.5,2.0,2359.1,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.2589,,18.789,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
66,2.0,6.0,67,096U20160426,       P15S,1.0,2006.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,2535.5,0.349,34.695,2.0,34.6954,2.0,219.2,2.0,213.9,2.0,125.89,2.0,32.69,2.0,0.0,4.0,2.28,2.0,,9.0,,9.0,,9.0,2261.2,2.0,2359.0,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.1968,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
67,2.0,5.0,68,096U20160426,       P15S,1.0,2005.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,2734.4,0.315,34.693,2.0,34.6922,2.0,220.4,2.0,215.3,2.0,125.7,2.0,32.7,2.0,0.0,4.0,2.28,2.0,0.688,2.0,0.346,2.0,0.239,2.0,2262.4,2.0,2353.4,4.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.1471,,20.3475,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
68,2.0,4.0,69,096U20160426,       P15S,1.0,2004.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,2934.5,0.313,34.692,2.0,34.693,2.0,220.8,2.0,216.3,2.0,125.68,2.0,32.67,2.0,0.01,4.0,2.28,2.0,0.718,2.0,0.363,2.0,0.273,2.0,2262.8,2.0,2358.4,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.1281,,19.0813,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
69,2.0,3.0,70,096U20160426,       P15S,1.0,2003.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,3149.9,0.322,34.692,2.0,34.6918,2.0,220.7,2.0,215.9,2.0,125.77,2.0,32.66,2.0,0.0,4.0,2.28,2.0,0.745,2.0,0.367,2.0,0.227,2.0,2262.3,6.0,2358.8,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.118,,17.3195,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
70,2.0,2.0,71,096U20160426,       P15S,1.0,2002.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,3250.8,0.325,34.692,2.0,34.6923,2.0,220.8,2.0,216.4,2.0,125.77,2.0,32.69,2.0,0.01,4.0,2.28,2.0,,9.0,,9.0,,9.0,2262.7,2.0,2358.2,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.1118,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
71,2.0,1.0,72,096U20160426,       P15S,1.0,2001.0,2.0,20160504.0,1146.0,-66.333,-169.9982,3308,3329.9,0.331,34.692,2.0,34.6925,2.0,220.7,2.0,216.5,2.0,126.01,2.0,32.71,2.0,0.0,4.0,2.29,2.0,0.723,6.0,0.369,6.0,0.264,6.0,2261.2,2.0,2358.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.1104,,19.8932,3.0,['P15S'],2016-04-26,2016-06-22,Bonnie
72,3.0,35.0,73,096U20160426,       P15S,1.0,2035.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,20.9,-1.3,34.064,2.0,34.0655,2.0,343.8,2.0,344.0,2.0,63.33,2.0,28.03,2.0,0.23,2.0,1.97,2.0,6.103,2.0,3.269,2.0,3.427,2.0,2191.2,2.0,2304.2,2.0,7.6431,2.0,25.0,,9.0,,9.0,1.05,2.0,-124.6,2.0,2.0,18.2,2.0,5.84,2.0,0.31,2.0,0.01,3.0,-1.3005,,15.3243,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
73,3.0,34.0,74,096U20160426,       P15S,1.0,2034.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,22.8,-1.299,34.064,2.0,34.0651,2.0,343.8,2.0,344.1,2.0,63.32,2.0,28.0,2.0,0.23,2.0,1.98,2.0,,9.0,,9.0,,9.0,2191.6,2.0,2305.9,2.0,7.6455,2.0,25.0,1.8016,2.0,-2.21,2.0,1.11,2.0,-123.8,2.0,2.0,,9.0,,9.0,0.52,2.0,0.04,3.0,-1.2995,1.41,,,['P15S'],2016-04-26,2016-06-22,Bonnie
74,3.0,33.0,75,096U20160426,       P15S,1.0,2033.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,48.5,-1.267,34.067,2.0,34.0666,2.0,342.9,2.0,343.9,2.0,63.15,2.0,28.0,2.0,0.23,2.0,1.97,2.0,6.102,2.0,3.227,2.0,3.438,2.0,,9.0,,9.0,7.644,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.53,2.0,0.01,3.0,-1.2681,,15.2479,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
75,3.0,32.0,76,096U20160426,       P15S,1.0,2032.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,75.3,-1.256,34.069,2.0,34.0677,2.0,340.9,2.0,343.6,2.0,62.95,2.0,27.94,2.0,0.23,2.0,1.97,2.0,,9.0,,9.0,,9.0,2190.7,2.0,2304.7,2.0,7.6469,2.0,25.0,,9.0,,9.0,1.12,2.0,-127.2,2.0,2.0,,9.0,,9.0,0.52,2.0,0.02,3.0,-1.2578,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
76,3.0,31.0,77,096U20160426,       P15S,1.0,2031.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,100.0,-0.979,34.246,2.0,34.1368,2.0,257.6,2.0,318.4,4.0,66.57,2.0,28.89,2.0,0.2,2.0,2.04,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.6281,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,15.38,6.0,4.19,6.0,,9.0,,9.0,-0.9817,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
77,3.0,30.0,78,096U20160426,       P15S,1.0,2030.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,125.3,0.11,34.495,2.0,34.4915,2.0,222.6,2.0,229.2,2.0,81.92,2.0,32.31,2.0,0.04,2.0,2.26,2.0,2.286,2.0,1.241,2.0,1.21,2.0,2240.4,2.0,2329.1,2.0,7.5724,2.0,25.0,,9.0,,9.0,0.62,2.0,-141.3,2.0,2.0,,9.0,,9.0,0.11,2.0,0.07,3.0,0.1054,,19.6176,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
78,3.0,29.0,79,096U20160426,       P15S,1.0,2029.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,148.9,0.783,34.592,2.0,34.5885,2.0,203.6,2.0,205.8,2.0,85.91,2.0,32.57,2.0,0.02,2.0,2.28,2.0,,9.0,,9.0,,9.0,2249.0,2.0,2337.1,2.0,7.5643,2.0,25.0,,9.0,,9.0,0.56,2.0,-145.4,2.0,2.0,,9.0,,9.0,,9.0,,9.0,0.7766,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
79,3.0,28.0,80,096U20160426,       P15S,1.0,2028.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,168.4,1.179,34.649,2.0,34.6399,2.0,194.9,2.0,195.8,2.0,88.14,2.0,32.57,2.0,0.02,4.0,2.27,2.0,,9.0,,9.0,,9.0,2252.5,6.0,2340.5,6.0,7.5629,2.0,25.0,,9.0,,9.0,0.51,2.0,-147.3,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.1712,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
80,3.0,27.0,81,096U20160426,       P15S,1.0,2027.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,201.2,1.393,34.684,2.0,34.6836,2.0,192.9,2.0,190.8,2.0,90.02,2.0,32.31,2.0,0.01,4.0,2.25,2.0,,9.0,,9.0,,9.0,2254.4,2.0,2338.3,2.0,7.5715,2.0,25.0,,9.0,,9.0,0.51,2.0,-146.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.3832,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
81,3.0,26.0,82,096U20160426,       P15S,1.0,2026.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,250.3,1.437,34.702,2.0,34.7034,2.0,192.7,2.0,190.7,2.0,91.85,2.0,32.02,2.0,0.01,4.0,2.24,2.0,0.576,2.0,0.307,2.0,0.205,2.0,2254.8,2.0,2347.3,2.0,7.5795,2.0,25.0,,9.0,,9.0,0.52,2.0,-149.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.4246,,19.2204,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
82,3.0,25.0,83,096U20160426,       P15S,1.0,2025.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,299.9,1.448,34.713,2.0,34.7122,2.0,192.3,2.0,190.8,2.0,93.48,2.0,31.9,2.0,0.01,4.0,2.23,2.0,,9.0,,9.0,,9.0,2254.3,2.0,2347.4,2.0,7.5791,2.0,25.0,1.9182,2.0,8.8,2.0,0.57,2.0,-149.8,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.433,0.72,,,['P15S'],2016-04-26,2016-06-22,Bonnie
83,3.0,24.0,84,096U20160426,       P15S,1.0,2024.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,352.7,1.446,34.719,2.0,34.7189,2.0,192.6,2.0,191.0,2.0,94.94,2.0,31.82,2.0,0.01,4.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.5791,2.0,25.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.4282,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
84,3.0,23.0,85,096U20160426,       P15S,1.0,2023.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,374.9,1.437,34.721,2.0,34.7211,2.0,193.0,2.0,191.4,2.0,95.58,2.0,31.78,2.0,0.01,4.0,2.23,2.0,0.403,2.0,0.211,2.0,0.173,2.0,2255.2,2.0,2350.8,2.0,7.5838,2.0,25.0,,9.0,,9.0,0.56,2.0,-154.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.418,,19.224,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
85,3.0,22.0,86,096U20160426,       P15S,1.0,2022.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,448.8,1.394,34.725,2.0,34.7252,2.0,194.1,2.0,192.4,2.0,97.93,2.0,31.71,2.0,0.01,4.0,2.23,2.0,,9.0,,9.0,,9.0,2255.4,2.0,2351.8,2.0,7.5858,2.0,25.0,,9.0,,9.0,0.51,2.0,-154.1,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.3711,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
86,3.0,21.0,87,096U20160426,       P15S,1.0,2021.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,599.5,1.3,34.728,2.0,34.7283,2.0,195.0,2.0,193.5,2.0,102.59,2.0,31.74,2.0,0.01,4.0,2.23,2.0,,9.0,,9.0,,9.0,2257.8,2.0,2354.2,2.0,7.5939,2.0,25.0,,9.0,,9.0,0.53,2.0,-155.3,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.2692,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
87,3.0,20.0,88,096U20160426,       P15S,1.0,2020.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,700.9,1.224,34.725,2.0,34.7252,2.0,197.5,2.0,196.4,2.0,104.07,2.0,31.65,2.0,0.01,4.0,2.23,2.0,0.269,2.0,0.141,2.0,0.119,2.0,2255.9,2.0,2353.4,2.0,7.5922,6.0,25.0,,9.0,,9.0,0.47,2.0,-155.8,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.1878,,18.7843,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
88,3.0,19.0,89,096U20160426,       P15S,1.0,2019.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,799.4,1.166,34.726,2.0,34.7258,2.0,199.0,2.0,198.2,2.0,106.71,2.0,31.66,2.0,0.01,4.0,2.23,2.0,,9.0,,9.0,,9.0,2257.5,2.0,2358.0,2.0,7.5966,2.0,25.0,1.9149,2.0,9.55,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.1244,2.34,,,['P15S'],2016-04-26,2016-06-22,Bonnie
89,3.0,18.0,90,096U20160426,       P15S,1.0,2018.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,898.1,1.101,34.723,2.0,34.7236,2.0,199.8,2.0,199.2,2.0,108.85,2.0,31.72,2.0,0.01,4.0,2.24,2.0,0.227,2.0,0.115,2.0,0.056,2.0,2258.1,6.0,2357.2,6.0,7.5993,2.0,25.0,,9.0,,9.0,0.47,2.0,-160.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,1.054,,18.48,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
90,3.0,17.0,91,096U20160426,       P15S,1.0,2017.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,1001.2,1.018,34.72,2.0,34.7203,2.0,201.7,2.0,200.9,2.0,111.45,2.0,31.84,2.0,0.01,4.0,2.24,2.0,,9.0,,9.0,,9.0,2258.5,2.0,2359.3,2.0,7.599,2.0,25.0,,9.0,,9.0,0.48,2.0,-159.2,2.0,2.0,,9.0,,9.0,,9.0,,9.0,0.9654,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
91,3.0,16.0,92,096U20160426,       P15S,1.0,2016.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,1099.1,0.964,34.718,2.0,34.7184,2.0,202.4,2.0,201.7,2.0,113.29,2.0,31.91,2.0,0.01,4.0,2.24,2.0,0.208,2.0,0.114,2.0,0.067,2.0,2258.4,2.0,2359.4,2.0,7.5918,2.0,25.0,,9.0,,9.0,0.49,2.0,-159.2,2.0,2.0,,9.0,,9.0,,9.0,,9.0,0.9058,,18.362,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
92,3.0,15.0,93,096U20160426,       P15S,1.0,2015.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,1199.1,0.903,34.716,2.0,34.7184,2.0,203.4,2.0,203.1,2.0,115.29,2.0,31.98,2.0,0.01,4.0,2.25,2.0,,9.0,,9.0,,9.0,2260.1,2.0,2359.6,6.0,7.6021,2.0,25.0,,9.0,,9.0,0.47,2.0,-159.3,2.0,2.0,,9.0,,9.0,,9.0,,9.0,0.8391,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
93,3.0,14.0,94,096U20160426,       P15S,1.0,2014.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,1300.7,0.845,34.713,2.0,34.7135,2.0,204.1,2.0,203.9,2.0,117.38,2.0,32.09,2.0,0.01,4.0,2.26,2.0,0.242,2.0,0.116,2.0,0.048,2.0,2260.5,2.0,2359.9,2.0,7.5974,3.0,25.0,,9.0,,9.0,0.55,3.0,-157.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,0.7751,,18.2084,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
94,3.0,13.0,95,096U20160426,       P15S,1.0,2013.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,1399.3,0.799,34.711,2.0,34.7115,2.0,204.1,2.0,203.6,2.0,119.66,2.0,32.22,2.0,0.01,4.0,2.27,2.0,,9.0,,9.0,,9.0,2260.6,2.0,2358.6,2.0,7.5936,2.0,25.0,1.9366,2.0,9.69,2.0,0.45,2.0,-159.1,2.0,2.0,,9.0,,9.0,,9.0,,9.0,0.7232,0.77,,,['P15S'],2016-04-26,2016-06-22,Bonnie
95,3.0,12.0,96,096U20160426,       P15S,1.0,2012.0,2.0,20160505.0,601.0,-65.6647,-170.0488,3317,1503.1,0.752,34.71,2.0,34.7096,2.0,204.7,2.0,204.3,2.0,120.89,2.0,32.28,2.0,0.01,4.0,2.28,2.0,0.226,2.0,0.115,2.0,0.046,2.0,2261.2,2.0,2360.3,2.0,7.5937,6.0,25.0,,9.0,,9.0,0.46,2.0,-158.3,2.0,2.0,,9.0,,9.0,,9.0,,9.0,0.6698,,18.2274,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
