,STNNBR,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
1128,48.0,5.0,1129,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,2751.3,3.082,34.95,2.0,34.9488,2.0,272.0,2.0,273.5,2.0,14.5,2.0,16.33,2.0,1.04,2.0,2.561,2.0,1.279,2.0,,9.0,7.733,2.0,25.0,2.8552,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1129,48.0,6.0,1130,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,2502.1,3.1407,34.9354,2.0,34.9334,2.0,272.8,2.0,273.3,2.0,14.21,2.0,16.57,2.0,1.06,2.0,,9.0,,9.0,,9.0,7.7328,2.0,25.0,2.938,12.49688427627816,6.0,0.03526330327751068,0.282176761006327,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1130,48.0,7.0,1131,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,2252.2,3.2483,34.9251,2.0,34.9235,2.0,273.3,2.0,274.2,2.0,13.36,2.0,16.68,2.0,1.07,2.0,,9.0,,9.0,,9.0,7.732,2.0,25.0,3.0682,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1131,48.0,8.0,1132,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,2000.4,3.4017,34.9201,2.0,34.9178,2.0,272.7,2.0,274.3,2.0,12.49,2.0,16.88,2.0,1.06,2.0,2.856,2.0,1.411,2.0,,9.0,7.7298,2.0,25.0,3.2432,12.498545901175167,6.0,0.05827744789444496,0.46627382381310023,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1132,48.0,9.0,1133,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,1802.4,3.5375,34.9179,2.0,34.9168,2.0,271.8,2.0,272.6,2.0,12.2,2.0,17.01,2.0,1.05,2.0,,9.0,,9.0,,9.0,7.7281,2.0,25.0,3.3955,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1133,48.0,10.0,1134,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,1602.0,3.6814,34.9172,2.0,34.9194,2.0,271.1,2.0,271.9,2.0,11.72,2.0,17.16,2.0,1.08,2.0,,9.0,,9.0,,9.0,7.7226,2.0,25.0,3.5558,12.478748668879687,6.0,0.05965022152299265,0.47801444764852297,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1134,48.0,11.0,1135,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,1400.2,3.7793,34.9135,2.0,34.9133,2.0,271.9,2.0,273.4,2.0,11.13,2.0,16.94,2.0,1.08,2.0,3.513,2.0,1.801,2.0,,9.0,7.721,2.0,25.0,3.6706,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1135,48.0,12.0,1136,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,1200.3,3.9163,34.9163,2.0,34.9152,2.0,271.8,2.0,272.8,2.0,10.79,2.0,17.02,2.0,1.08,2.0,3.657,6.0,1.912,6.0,,9.0,7.7175,2.0,25.0,3.8236,12.527029004118024,6.0,0.01523772947464991,0.12163881371744885,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1136,48.0,13.0,1137,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,1093.2,4.0236,34.9197,2.0,34.92,2.0,271.3,2.0,271.9,2.0,10.62,2.0,16.9,2.0,1.06,2.0,,9.0,,9.0,,9.0,7.7154,2.0,25.0,3.9392,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1137,48.0,14.0,1138,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,1001.3,4.1801,34.9317,2.0,34.9297,2.0,269.5,2.0,267.9,2.0,10.8,2.0,17.15,2.0,1.06,2.0,,9.0,,9.0,,9.0,7.7153,2.0,25.0,4.1022,12.828530127602702,6.0,0.01924887533649824,0.15004739549296536,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1138,48.0,15.0,1139,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,900.4,4.3284,34.9376,2.0,34.9371,2.0,266.9,2.0,265.7,2.0,10.51,2.0,17.11,2.0,1.06,2.0,3.684,2.0,1.962,2.0,,9.0,7.7137,2.0,25.0,4.258,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1139,48.0,16.0,1140,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,801.7,4.4883,34.9427,2.0,34.9418,2.0,262.4,2.0,263.1,2.0,10.44,2.0,17.27,2.0,1.08,2.0,,9.0,,9.0,,9.0,7.7127,2.0,25.0,4.4252,13.285615513857238,6.0,0.07323204124390946,0.5512130105490902,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1140,48.0,17.0,1141,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,602.5,5.1278,34.9579,2.0,34.9566,2.0,240.4,2.0,243.8,2.0,11.04,2.0,17.96,2.0,1.1,2.0,,9.0,,9.0,,9.0,7.7032,2.0,25.0,5.0783,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1141,48.0,18.0,1142,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,501.3,6.0409,35.0038,2.0,35.009,2.0,226.2,2.0,221.2,3.0,11.46,2.0,18.72,2.0,1.16,2.0,,9.0,,9.0,,9.0,7.7017,2.0,25.0,5.9965,14.679724670082221,6.0,0.05955199141224271,0.4056751250492572,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1142,48.0,19.0,1143,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,401.9,6.9171,34.999,2.0,34.9693,4.0,210.2,2.0,217.7,3.0,10.7,2.0,18.09,2.0,1.09,2.0,,9.0,,9.0,,9.0,7.706,2.0,25.0,6.8791,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1143,48.0,20.0,1144,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,301.4,8.3948,35.101,2.0,35.096,2.0,209.7,2.0,206.8,2.0,9.61,2.0,17.38,2.0,1.03,2.0,2.676,2.0,1.479,2.0,,9.0,7.7293,2.0,25.0,8.3631,14.943028559389223,6.0,0.06050246360100015,0.4048875591754414,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1144,48.0,21.0,1145,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,201.3,9.4019,35.1044,2.0,35.093,4.0,220.0,2.0,222.1,2.0,7.69,2.0,14.69,2.0,0.78,2.0,,9.0,,9.0,,9.0,7.7674,2.0,25.0,9.3794,13.122735710747069,6.0,0.019465253769080645,0.1483322852653298,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1145,48.0,22.0,1146,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,100.9,9.977,35.059,2.0,35.0514,4.0,246.6,2.0,252.8,3.0,4.59,2.0,10.29,2.0,0.53,2.0,,9.0,,9.0,,9.0,7.8176,2.0,25.0,9.9654,10.519671138751834,6.0,0.011996252051790708,0.11403637902329018,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1146,48.0,23.0,1147,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,51.1,12.7795,35.1463,2.0,35.1371,4.0,245.2,2.0,253.7,3.0,0.9,2.0,2.99,2.0,0.06,2.0,,9.0,,9.0,,9.0,7.9086,2.0,25.0,12.7726,9.107906463386858,6.0,0.015021700391701512,0.16493033225678908,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1147,48.0,24.0,1148,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.52,-24.3583,3610,5.0,14.0495,35.1393,2.0,35.1397,2.0,260.0,2.0,263.2,2.0,0.23,2.0,0.06,2.0,0.0,2.0,2.738,2.0,1.67,2.0,,9.0,7.968,2.0,25.0,14.0488,8.705582720338867,6.0,0.01614342946402947,0.18543766664020717,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1148,49.0,1.0,1149,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,3663.7,2.7334,34.9415,2.0,34.9397,2.0,252.7,2.0,254.0,2.0,30.88,2.0,18.95,2.0,1.25,2.0,,9.0,,9.0,2334.5,2.0,7.732,2.0,25.0,2.4168,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1149,49.0,2.0,1150,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,3250.0,2.9074,34.9567,2.0,34.9549,2.0,264.7,2.0,264.9,2.0,19.45,2.0,16.98,2.0,1.1,2.0,,9.0,,9.0,2319.3,2.0,7.7318,2.0,25.0,2.632,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1150,49.0,3.0,1151,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,3000.1,3.0304,34.9594,2.0,34.9592,2.0,270.9,2.0,270.9,2.0,14.38,2.0,16.07,2.0,1.06,2.0,,9.0,,9.0,2311.9,2.0,7.7304,2.0,25.0,2.7788,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1151,49.0,4.0,1152,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,2750.0,3.1203,34.9495,2.0,34.947,2.0,272.4,2.0,273.0,2.0,13.12,2.0,15.86,2.0,1.05,2.0,,9.0,,9.0,2311.6,2.0,7.7331,2.0,25.0,2.8929,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1152,49.0,5.0,1153,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,2499.8,3.2064,34.9335,2.0,34.9356,2.0,273.0,2.0,273.4,2.0,12.61,2.0,16.35,2.0,1.06,2.0,,9.0,,9.0,2307.8,2.0,7.7323,2.0,25.0,3.0027,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1153,49.0,6.0,1154,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,2250.0,3.3351,34.9283,2.0,34.9278,2.0,273.4,2.0,273.3,2.0,11.64,2.0,16.19,2.0,1.03,2.0,,9.0,,9.0,2307.4,2.0,7.7313,2.0,25.0,3.1537,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1154,49.0,7.0,1155,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,2001.6,3.4886,34.9247,2.0,34.9242,2.0,272.4,2.0,273.1,2.0,11.2,2.0,16.3,2.0,1.05,2.0,,9.0,,9.0,2304.2,2.0,7.7301,2.0,25.0,3.3286,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1155,49.0,8.0,1156,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,1800.7,3.5807,34.9198,2.0,34.9185,2.0,271.3,2.0,271.4,2.0,11.04,2.0,16.39,2.0,1.06,2.0,,9.0,,9.0,2304.0,2.0,7.7252,2.0,25.0,3.4382,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1156,49.0,9.0,1157,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,1600.8,3.717,34.9185,2.0,34.9169,2.0,271.4,2.0,270.9,2.0,10.65,2.0,16.47,2.0,1.06,2.0,,9.0,,9.0,2304.2,2.0,7.7246,2.0,25.0,3.5911,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1157,49.0,10.0,1158,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,1400.4,3.8327,34.9159,2.0,34.9177,2.0,272.6,2.0,271.8,2.0,10.5,2.0,16.52,2.0,1.07,2.0,,9.0,,9.0,2305.4,2.0,7.7222,2.0,25.0,3.7234,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1158,49.0,11.0,1159,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,1200.5,3.99,34.9193,2.0,34.9185,2.0,271.5,2.0,270.9,2.0,10.15,2.0,16.68,2.0,1.06,2.0,,9.0,,9.0,2306.0,2.0,7.7185,2.0,25.0,3.8966,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1159,49.0,12.0,1160,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,1099.9,4.0999,34.9255,2.0,,9.0,270.8,2.0,,9.0,9.79,3.0,16.64,3.0,1.07,3.0,,9.0,,9.0,,9.0,,9.0,,4.0142,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1160,49.0,13.0,1161,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,999.7,4.2277,34.9307,2.0,34.9291,2.0,268.6,2.0,269.4,2.0,9.92,2.0,16.54,2.0,1.07,2.0,,9.0,,9.0,2306.3,2.0,7.7176,2.0,25.0,4.1496,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1161,49.0,14.0,1162,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,900.2,4.4213,34.9427,2.0,34.9409,2.0,264.4,2.0,263.8,2.0,9.99,2.0,16.72,2.0,1.1,2.0,,9.0,,9.0,2306.5,2.0,7.7145,2.0,25.0,4.3503,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1162,49.0,15.0,1163,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,799.8,4.7259,34.9635,2.0,34.9632,2.0,256.5,2.0,256.5,2.0,10.23,2.0,17.1,2.0,1.09,2.0,,9.0,,9.0,2308.5,2.0,7.7119,2.0,25.0,4.6615,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1163,49.0,16.0,1164,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,699.5,4.9924,34.9638,2.0,34.9629,2.0,248.1,2.0,248.0,2.0,10.62,2.0,17.54,2.0,1.11,2.0,,9.0,,9.0,2307.8,2.0,7.7066,2.0,25.0,4.9352,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1164,49.0,17.0,1165,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,599.5,5.6374,35.0077,2.0,35.0044,2.0,228.1,2.0,230.6,2.0,11.57,2.0,18.31,2.0,1.13,2.0,,9.0,,9.0,2310.6,2.0,7.7049,2.0,25.0,5.5858,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1165,49.0,18.0,1166,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,499.7,6.0447,34.972,2.0,34.9683,2.0,221.2,2.0,222.4,2.0,11.76,2.0,18.7,2.0,1.12,2.0,,9.0,,9.0,2308.8,2.0,7.7009,2.0,25.0,6.0005,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1166,49.0,19.0,1167,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,400.5,6.4514,34.877,2.0,34.8846,4.0,220.7,2.0,225.7,3.0,10.85,2.0,18.09,2.0,1.09,2.0,,9.0,,9.0,2304.2,2.0,7.7069,2.0,25.0,6.4151,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1167,49.0,20.0,1168,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,300.3,8.4545,35.0649,2.0,35.0609,2.0,205.7,2.0,195.0,3.0,10.7,2.0,18.45,2.0,1.11,2.0,,9.0,,9.0,2314.0,2.0,7.722,2.0,25.0,8.4228,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1168,49.0,21.0,1169,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,200.0,9.3463,35.0939,2.0,35.0854,4.0,236.6,2.0,224.2,3.0,7.72,2.0,14.58,2.0,0.8,2.0,,9.0,,9.0,2315.4,2.0,7.7714,2.0,25.0,9.324,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1169,49.0,22.0,1170,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,100.1,10.2143,35.1419,2.0,35.1257,4.0,244.5,2.0,238.2,3.0,5.58,2.0,11.45,2.0,0.55,2.0,,9.0,,9.0,2317.8,2.0,7.8085,2.0,25.0,10.2026,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1170,49.0,23.0,1171,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,31.0,12.6003,35.2268,2.0,35.2188,4.0,246.5,2.0,248.2,2.0,1.23,2.0,4.41,2.0,0.15,2.0,,9.0,,9.0,2324.6,2.0,7.8901,2.0,25.0,12.5961,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1171,49.0,24.0,1172,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,52.8908,-24.657,3624,5.7,13.8721,35.118,2.0,35.118,2.0,258.3,2.0,265.0,3.0,0.23,2.0,0.14,2.0,0.0,2.0,,9.0,,9.0,2321.6,2.0,7.975,2.0,25.0,13.8713,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1172,50.0,1.0,1173,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,3569.3,2.7236,34.9434,2.0,34.9433,2.0,253.6,2.0,253.9,2.0,31.2,2.0,19.05,2.0,1.25,2.0,1.325,2.0,0.696,2.0,,9.0,7.7304,2.0,25.0,2.4178,12.863429689121112,6.0,0.025177854107657882,0.19573204593290816,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1173,50.0,2.0,1174,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,3252.6,2.8586,34.9582,2.0,34.962,2.0,263.3,2.0,265.4,2.0,21.83,2.0,17.32,2.0,1.14,2.0,,9.0,,9.0,,9.0,7.729,2.0,25.0,2.584,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1174,50.0,3.0,1175,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,3002.1,2.9602,34.9557,2.0,34.9553,2.0,267.5,2.0,269.2,2.0,18.64,2.0,16.89,2.0,1.1,2.0,2.196,2.0,1.138,2.0,,9.0,7.7305,2.0,25.0,2.71,12.731165610763098,6.0,0.03345321113960813,0.26276628678309183,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1175,50.0,4.0,1176,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,2749.7,3.1006,34.9506,2.0,34.9516,2.0,271.6,2.0,273.4,2.0,14.82,2.0,16.34,2.0,1.05,2.0,2.477,2.0,1.286,2.0,,9.0,7.7318,2.0,25.0,2.8736,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1176,50.0,5.0,1177,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,2502.1,3.1931,34.9334,2.0,34.9324,2.0,273.2,2.0,275.1,2.0,13.78,2.0,16.35,2.0,1.07,2.0,,9.0,,9.0,,9.0,7.7296,2.0,25.0,2.9894,12.720748691923943,6.0,0.02491938605813124,0.1958955927959797,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1177,50.0,6.0,1178,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,2250.7,3.3385,34.9245,2.0,34.9241,2.0,273.7,2.0,273.7,2.0,12.83,2.0,16.69,2.0,1.09,2.0,2.727,2.0,1.377,2.0,,9.0,7.7256,2.0,25.0,3.157,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1178,50.0,7.0,1179,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,2000.6,3.4658,34.9205,2.0,34.9202,2.0,272.4,2.0,273.8,2.0,12.61,2.0,16.86,2.0,1.08,2.0,2.841,2.0,1.441,2.0,,9.0,7.7228,2.0,25.0,3.3063,12.719657239932468,6.0,0.032816435693453785,0.25799779879625134,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1179,50.0,8.0,1180,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,1800.4,3.609,34.9194,2.0,34.9263,4.0,271.2,2.0,272.3,2.0,12.25,2.0,16.89,2.0,1.1,2.0,,9.0,,9.0,,9.0,7.7207,2.0,25.0,3.4662,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1180,50.0,9.0,1181,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,1600.7,3.7371,34.9163,2.0,34.9183,2.0,272.3,2.0,272.4,2.0,11.58,2.0,16.95,2.0,1.1,2.0,3.304,2.0,1.72,2.0,,9.0,7.7236,2.0,25.0,3.6109,12.943022991518694,6.0,0.0616029190660134,0.475954644493644,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1181,50.0,10.0,1182,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,1400.9,3.8417,34.9119,2.0,34.9121,2.0,273.7,2.0,273.6,2.0,11.05,2.0,16.8,2.0,1.09,2.0,,9.0,,9.0,,9.0,7.7199,2.0,25.0,3.7323,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1182,50.0,11.0,1183,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,1200.6,4.1829,34.941,2.0,34.9404,2.0,268.2,2.0,265.9,2.0,11.21,2.0,17.19,2.0,1.1,2.0,,9.0,,9.0,,9.0,7.7173,2.0,25.0,4.0877,13.26637342191685,6.0,0.020249088324321755,0.15263469284581602,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1183,50.0,12.0,1184,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,1102.1,4.3462,34.9525,2.0,34.9512,2.0,263.4,2.0,263.5,2.0,11.09,2.0,17.18,2.0,1.1,2.0,,9.0,,9.0,,9.0,7.7162,2.0,25.0,4.2582,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1184,50.0,13.0,1185,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,1001.8,4.5772,34.9676,2.0,34.9688,2.0,258.8,2.0,258.8,2.0,10.95,2.0,17.29,2.0,1.11,2.0,,9.0,,9.0,,9.0,7.7141,2.0,25.0,4.4962,13.627196689057914,6.0,0.05214679990597026,0.38266711118833424,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1185,50.0,14.0,1186,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,901.5,4.6435,34.9464,2.0,34.9456,2.0,257.6,2.0,258.7,2.0,10.64,2.0,17.34,2.0,1.11,2.0,3.531,2.0,1.934,2.0,,9.0,7.71,2.0,25.0,4.5708,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1186,50.0,15.0,1187,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,800.5,5.0993,34.978,2.0,34.9777,2.0,247.1,2.0,246.3,2.0,11.1,2.0,17.82,2.0,1.16,2.0,,9.0,,9.0,,9.0,7.7059,2.0,25.0,5.0325,13.985209797141767,6.0,0.07802916228117031,0.5579405916178501,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1187,50.0,16.0,1188,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,701.2,5.3479,34.9488,2.0,34.9478,2.0,235.6,2.0,236.6,2.0,11.31,2.0,18.23,2.0,1.17,2.0,,9.0,,9.0,,9.0,7.6999,2.0,25.0,5.2886,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1188,50.0,17.0,1189,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,600.6,5.8918,34.9227,2.0,34.9253,2.0,229.0,2.0,231.2,2.0,11.09,2.0,18.1,2.0,1.17,2.0,2.997,2.0,1.655,2.0,,9.0,7.7021,2.0,25.0,5.839,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1189,50.0,18.0,1190,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,500.3,7.8787,35.1101,2.0,35.0983,4.0,202.6,2.0,199.0,2.0,11.02,2.0,18.74,2.0,1.18,2.0,,9.0,,9.0,,9.0,7.7137,2.0,25.0,7.8274,15.935514883900346,6.0,0.015851964021265888,0.09947569398765478,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1190,50.0,19.0,1191,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,402.3,9.2988,35.2127,2.0,35.2069,4.0,223.1,2.0,208.6,4.0,8.65,2.0,15.98,2.0,1.02,2.0,,9.0,,9.0,,9.0,7.7545,2.0,25.0,9.2535,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
1191,50.0,20.0,1192,29AH20120622,      OVIDE,1.0,2.0,20120708.0,0.0,53.2654,-24.9509,3536,300.3,9.6927,35.1911,2.0,35.1959,2.0,239.7,2.0,235.8,3.0,6.53,2.0,13.09,2.0,0.83,2.0,2.94,2.0,1.711,2.0,,9.0,7.7903,2.0,25.0,9.6583,12.404170809315538,6.0,0.042387797647029095,0.34172213764741,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
